,count,pair
90,1.0,"(also,dc2)"
91,18.0,"(also,design)"
92,6.0,"(also,dictat)"
93,1.0,"(also,diesel)"
94,8.0,"(also,differ)"
95,1.0,"(also,disast)"
96,2.0,"(also,drop)"
97,1.0,"(also,drunk)"
98,2.0,"(also,dull)"
99,2.0,"(also,duti)"
100,1.0,"(also,earli)"
101,1.0,"(also,earlier)"
102,1.0,"(also,ediff)"
103,1.0,"(also,engag)"
104,10.0,"(also,enough)"
105,7.0,"(also,ever)"
106,4.0,"(also,expect)"
107,1.0,"(also,explicit)"
108,1.0,"(also,extens)"
109,1.0,"(also,eyelevel)"
110,1.0,"(also,facebook)"
111,5.0,"(also,fall)"
112,3.0,"(also,famili)"
113,1.0,"(also,favorit)"
114,1.0,"(also,feedback)"
115,1.0,"(also,fender)"
116,1.0,"(also,field)"
117,1.0,"(also,final)"
118,9.0,"(also,find)"
119,14.0,"(also,first)"
120,2.0,"(also,fivespe)"
121,2.0,"(also,flagship)"
122,1.0,"(also,flame)"
123,1.0,"(also,flimsi)"
124,1.0,"(also,flow)"
125,1.0,"(also,fortwo)"
126,4.0,"(also,frontier)"
127,2.0,"(also,fulli)"
128,2.0,"(also,gamma)"
129,2.0,"(also,gang)"
130,1.0,"(also,garb)"
131,1.0,"(also,gaug)"
132,9.0,"(also,good)"
133,4.0,"(also,gopro)"
134,1.0,"(also,gori)"
135,1.0,"(also,grunt)"
136,1.0,"(also,guess)"
137,1.0,"(also,handov)"
138,1.0,"(also,handsom)"
139,3.0,"(also,head)"
140,2.0,"(also,hear)"
141,1.0,"(also,heavier)"
142,1.0,"(also,hint)"
143,4.0,"(also,his)"
144,5.0,"(also,honda)"
145,3.0,"(also,howev)"
146,1.0,"(also,humor)"
147,96.0,"(also,i)"
148,4.0,"(also,illumin)"
149,1.0,"(also,implement)"
150,2.0,"(also,impli)"
151,12.0,"(also,import)"
152,1.0,"(also,inform)"
153,9.0,"(also,instead)"
154,4.0,"(also,instructor)"
155,3.0,"(also,intrigu)"
156,3.0,"(also,intrus)"
157,2.0,"(also,ipad)"
158,5.0,"(also,ipod)"
159,2.0,"(also,iron)"
160,1.0,"(also,issu)"
161,1.0,"(also,ix)"
162,1.0,"(also,jake)"
163,1.0,"(also,journalisti)"
164,1.0,"(also,kart)"
165,3.0,"(also,keep)"
166,1.0,"(also,key)"
167,2.0,"(also,koreanori)"
168,76.0,"(also,larg)"
169,1.0,"(also,leav)"
170,1.0,"(also,lemon)"
171,2.0,"(also,level)"
172,1.0,"(also,lid)"
173,1.0,"(also,lightest)"
174,1.0,"(also,lightweight)"
175,32.0,"(also,like)"
176,5.0,"(also,lincoln)"
177,74.0,"(also,longer)"
178,1.0,"(also,main)"
179,1.0,"(also,maintain)"
180,2.0,"(also,martin)"
181,6.0,"(also,me)"
182,9.0,"(also,men)"
183,1.0,"(also,merlin)"
184,5.0,"(also,mind)"
185,2.0,"(also,minivan)"
186,1.0,"(also,mock)"
187,16.0,"(also,model)"
188,2.0,"(also,moment)"
189,1.0,"(also,ms)"
190,1.0,"(also,never)"
191,2.0,"(also,nicer)"
192,1.0,"(also,nine)"
193,1.0,"(also,nissan)"
194,1.0,"(also,noj)"
195,6.0,"(also,nostalg)"
196,1.0,"(also,nsxr)"
197,2.0,"(also,nuclear)"
198,1.0,"(also,nv200)"
199,2.0,"(also,of)"
200,2.0,"(also,oil)"
201,1.0,"(also,omega)"
202,1.0,"(also,onli)"
203,11.0,"(also,opel)"
204,1.0,"(also,openwheel)"
205,2.0,"(also,our)"
206,2.0,"(also,outsid)"
207,1.0,"(also,owe)"
208,1.0,"(also,palindrom)"
209,1.0,"(also,panamericana)"
210,3.0,"(also,paper)"
211,1.0,"(also,park)"
212,2.0,"(also,pdk)"
213,1.0,"(also,pdks)"
214,11.0,"(also,peopl)"
215,2.0,"(also,perhap)"
216,1.0,"(also,perkin)"
217,3.0,"(also,peugeot)"
218,1.0,"(also,pollack)"
219,8.0,"(also,possibl)"
220,22.0,"(also,power)"
221,1.0,"(also,prioriti)"
222,1.0,"(also,processor)"
223,1.0,"(also,prototyp)"
224,1.0,"(also,puppet)"
225,1.0,"(also,pushi)"
226,1.0,"(also,queen)"
227,1.0,"(also,quiet)"
228,2.0,"(also,quit)"
229,5.0,"(also,radio)"
230,2.0,"(also,rap)"
231,1.0,"(also,reach)"
232,7.0,"(also,red)"
233,6.0,"(also,regul)"
234,1.0,"(also,reimburs)"
235,4.0,"(also,relat)"
236,7.0,"(also,rememb)"
237,1.0,"(also,repair)"
238,1.0,"(also,respect)"
239,6.0,"(also,right)"
240,2.0,"(also,roadster)"
241,1.0,"(also,roomi)"
242,1.0,"(also,rpm)"
243,1.0,"(also,rule)"
244,2.0,"(also,s2000)"
245,4.0,"(also,salesman)"
246,1.0,"(also,sarg)"
247,2.0,"(also,season)"
248,1.0,"(also,secret)"
249,1.0,"(also,send)"
250,1.0,"(also,sequenc)"
251,1.0,"(also,shitfac)"
252,2.0,"(also,shoot)"
253,2.0,"(also,shop)"
254,1.0,"(also,shorten)"
255,9.0,"(also,show)"
256,1.0,"(also,similar)"
257,4.0,"(also,sinc)"
258,2.0,"(also,situat)"
259,2.0,"(also,sleek)"
260,10.0,"(also,so)"
261,10.0,"(also,sold)"
262,4.0,"(also,someon)"
263,2.0,"(also,sometim)"
264,4.0,"(also,sound)"
265,1.0,"(also,span)"
266,1.0,"(also,specifi)"
267,2.0,"(also,spoke)"
268,14.0,"(also,stori)"
269,1.0,"(also,strict)"
270,1.0,"(also,stroke)"
271,4.0,"(also,suffer)"
272,2.0,"(also,supercar)"
273,2.0,"(also,sv)"
274,1.0,"(also,tase)"
275,1.0,"(also,teaser)"
276,1.0,"(also,ten)"
277,76.0,"(also,the)"
278,2.0,"(also,theyll)"
279,7.0,"(also,three)"
280,1.0,"(also,threedoor)"
281,1.0,"(also,through)"
282,1.0,"(also,tokyo)"
283,3.0,"(also,torquey)"
284,2.0,"(also,toward)"
285,1.0,"(also,tray)"
286,10.0,"(also,ts)"
287,1.0,"(also,twoowner)"
288,2.0,"(also,understand)"
289,1.0,"(also,ungentleman)"
290,4.0,"(also,up)"
291,20.0,"(also,use)"
292,1.0,"(also,utopian)"
293,1.0,"(also,valid)"
294,7.0,"(also,wasnt)"
295,6.0,"(also,weird)"
296,1.0,"(also,werent)"
297,1.0,"(also,weve)"
298,4.0,"(also,what)"
299,14.0,"(also,wheel)"
300,1.0,"(also,wing)"
301,1.0,"(also,winter)"
302,17.0,"(also,word)"
303,5.0,"(also,work)"
304,3.0,"(also,youd)"
305,11.0,"(also,your)"
306,1.0,"(also,z06)"
307,2.0,"(car,120)"
308,1.0,"(car,12v)"
309,2.0,"(car,1370)"
310,3.0,"(car,150to60)"
311,13.0,"(car,16)"
312,2.0,"(car,190)"
313,1.0,"(car,1986)"
314,1.0,"(car,1993)"
315,2.0,"(car,2000)"
316,2.0,"(car,2007)"
317,6.0,"(car,2014)"
318,1.0,"(car,204)"
319,1.0,"(car,20s)"
320,3.0,"(car,23)"
321,8.0,"(car,30)"
322,1.0,"(car,365)"
323,2.0,"(car,3speed)"
324,1.0,"(car,400)"
325,1.0,"(car,488aposs)"
326,1.0,"(car,488s)"
327,1.0,"(car,500car)"
328,1.0,"(car,500cc)"
329,1.0,"(car,500kg)"
330,1.0,"(car,505)"
331,14.0,"(car,5speed)"
332,5.0,"(car,6)"
333,2.0,"(car,610)"
334,1.0,"(car,6116)"
335,1.0,"(car,62liter)"
336,2.0,"(car,65)"
337,1.0,"(car,7seri)"
338,5.0,"(car,90461)"
339,8.0,"(car,90s)"
340,46.0,"(car,911)"
341,8.0,"(car,918)"
342,1.0,"(car,93)"
343,3.0,"(car,ac)"
344,1.0,"(car,acquit)"
345,112.0,"(car,actual)"
346,1.0,"(car,aerospac)"
347,3.0,"(car,aftermarket)"
348,9.0,"(car,age)"
349,1.0,"(car,aim)"
350,3.0,"(car,airboat)"
351,1.0,"(car,aircondit)"
352,2.0,"(car,airi)"
353,2.0,"(car,aj)"
354,1.0,"(car,alland)"
355,1.0,"(car,alpin)"
356,34.0,"(car,alreadi)"
357,2.0,"(car,alter)"
358,2.0,"(car,animaltitl)"
359,1.0,"(car,anthoni)"
360,1.0,"(car,antisoci)"
361,8.0,"(car,anyway)"
362,2.0,"(car,apillar)"
363,9.0,"(car,appli)"
364,2.0,"(car,apt)"
365,1.0,"(car,arbit)"
366,12.0,"(car,arent)"
367,3.0,"(car,articl)"
368,4.0,"(car,artist)"
369,69.0,"(car,ask)"
370,1.0,"(car,asleep)"
371,13.0,"(car,associ)"
372,2.0,"(car,assort)"
373,1.0,"(car,atlanta)"
374,1.0,"(car,atmospher)"
375,152.0,"(car,author)"
376,2.0,"(car,autoweek)"
377,8.0,"(car,avail)"
378,2.0,"(car,aveo)"
379,10.0,"(car,averag)"
380,4.0,"(car,awar)"
381,32.0,"(car,away)"
382,1.0,"(car,backtoback)"
383,1.0,"(car,backwardslook)"
384,1.0,"(car,bag)"
385,1.0,"(car,ban)"
386,2.0,"(car,bare)"
387,1.0,"(car,barrier)"
388,3.0,"(car,basi)"
389,1.0,"(car,bastion)"
390,8.0,"(car,beat)"
391,8.0,"(car,begin)"
392,15.0,"(car,behavior)"
393,29.0,"(car,besid)"
394,1.0,"(car,bespok)"
395,10.0,"(car,bieber)"
396,1.0,"(car,bimmer)"
397,3.0,"(car,bitter)"
398,1.0,"(car,bland)"
399,1.0,"(car,blat)"
400,2.0,"(car,blogger)"
401,2.0,"(car,blueblood)"
402,2.0,"(car,boast)"
403,1.0,"(car,bolster)"
404,2.0,"(car,boost)"
405,28.0,"(car,bore)"
406,1.0,"(car,bother)"
407,9.0,"(car,bottom)"
408,1.0,"(car,bpillar)"
409,29.0,"(car,brake)"
410,2.0,"(car,brightwork)"
411,1.0,"(car,bristl)"
412,4.0,"(car,broke)"
413,1.0,"(car,bronx)"
414,15.0,"(car,brought)"
415,1.0,"(car,brunei)"
416,7.0,"(car,brz)"
417,2.0,"(car,bubbl)"
418,2.0,"(car,bucket)"
419,3.0,"(car,buddi)"
420,1.0,"(car,bugterm)"
421,1.0,"(car,burden)"
422,1.0,"(car,burn)"
423,2.0,"(car,cabl)"
424,1.0,"(car,camera)"
425,3.0,"(car,camri)"
426,1.0,"(car,car2go)"
427,7.0,"(car,carbon)"
428,1.0,"(car,carplay)"
429,1.0,"(car,castrat)"
430,1.0,"(car,cd)"
431,1.0,"(car,celebr)"
432,2.0,"(car,chanc)"
433,2.0,"(car,chapter)"
434,5.0,"(car,characterist)"
435,9.0,"(car,charger)"
436,1.0,"(car,cheapest)"
437,22.0,"(car,china)"
438,1.0,"(car,chosen)"
439,6.0,"(car,chris)"
440,1.0,"(car,churn)"
441,1.0,"(car,clang)"
442,12.0,"(car,clutch)"
443,2.0,"(car,coloss)"
444,2.0,"(car,commiss)"
445,10.0,"(car,competit)"
446,1.0,"(car,compress)"
447,8.0,"(car,compuls)"
448,2.0,"(car,conceptu)"
449,6.0,"(car,conform)"
450,5.0,"(car,confus)"
451,3.0,"(car,constant)"
452,2.0,"(car,continent3)"
453,3.0,"(car,contrast)"
454,1.0,"(car,coolant)"
455,1.0,"(car,coordin)"
456,21.0,"(car,corvett)"
457,2.0,"(car,cosiest)"
458,1.0,"(car,cosworth)"
459,102.0,"(car,could)"
460,2.0,"(car,coziest)"
461,3.0,"(car,cr)"
462,1.0,"(car,crack)"
463,7.0,"(car,cramp)"
464,12.0,"(car,crap)"
465,8.0,"(car,critic)"
466,2.0,"(car,cross)"
467,1.0,"(car,crown)"
468,4.0,"(car,crucial)"
469,5.0,"(car,ctr)"
470,1.0,"(car,curv)"
471,1.0,"(car,daddi)"
472,2.0,"(car,dakar)"
473,1.0,"(car,damag)"
474,7.0,"(car,danger)"
475,10.0,"(car,data)"
476,1.0,"(car,daydream)"
477,2.0,"(car,daytona)"
478,1.0,"(car,deathbus)"
479,1.0,"(car,decemb)"
480,2.0,"(car,decent)"
481,1.0,"(car,declin)"
482,2.0,"(car,delight)"
483,6.0,"(car,demonstr)"
484,1.0,"(car,des)"
485,81.0,"(car,design)"
486,9.0,"(car,detroit)"
487,13.0,"(car,diesel)"
488,2.0,"(car,diess)"
489,34.0,"(car,differ)"
490,1.0,"(car,dig)"
491,3.0,"(car,digniti)"
492,1.0,"(car,dilut)"
493,1.0,"(car,disappear)"
494,2.0,"(car,disassembl)"
495,1.0,"(car,disdain)"
496,1.0,"(car,dismiss)"
497,33.0,"(car,do)"
498,2.0,"(car,dockweil)"
499,8.0,"(car,dodg)"
500,26.0,"(car,done)"
501,1.0,"(car,drifter)"
502,1.0,"(car,driverspec)"
503,2.0,"(car,drunk)"
504,2.0,"(car,dust)"
505,1.0,"(car,e21)"
506,152.0,"(car,e63)"
507,5.0,"(car,earli)"
508,1.0,"(car,ediff)"
509,2.0,"(car,electron)"
510,2.0,"(car,elus)"
511,5.0,"(car,embarrass)"
512,29.0,"(car,end)"
513,3.0,"(car,engag)"
514,30.0,"(car,enough)"
515,8.0,"(car,enter)"
516,1.0,"(car,entourag)"
517,6.0,"(car,environment)"
518,1.0,"(car,environmentalist)"
519,5.0,"(car,ergonom)"
520,1.0,"(car,evoc)"
521,4.0,"(car,evolv)"
522,3.0,"(car,exercis)"
523,102.0,"(car,exot)"
524,14.0,"(car,expect)"
525,1.0,"(car,explos)"
526,3.0,"(car,extens)"
527,1.0,"(car,extern)"
528,5.0,"(car,extrem)"
529,8.0,"(car,f1)"
530,1.0,"(car,f40)"
531,2.0,"(car,f8)"
532,6.0,"(car,face)"
533,9.0,"(car,failur)"
534,30.0,"(car,fast)"
535,12.0,"(car,faster)"
536,2.0,"(car,fault)"
537,72.0,"(car,feel)"
538,2.0,"(car,fellow)"
539,7.0,"(car,field)"
540,17.0,"(car,final)"
541,25.0,"(car,fine)"
542,1.0,"(car,firefight)"
543,95.0,"(car,first)"
544,2.0,"(car,fisker)"
545,10.0,"(car,fix)"
546,5.0,"(car,flame)"
547,2.0,"(car,flash)"
548,3.0,"(car,flexibl)"
549,1.0,"(car,fling)"
550,4.0,"(car,food)"
551,1.0,"(car,forb)"
552,6.0,"(car,forgot)"
553,3.0,"(car,forti)"
554,2.0,"(car,fortifi)"
555,3.0,"(car,founder)"
556,5.0,"(car,fourdoor)"
557,2.0,"(car,fourteen)"
558,1.0,"(car,fourwheel)"
559,1.0,"(car,frank)"
560,2.0,"(car,fraud)"
561,9.0,"(car,function)"
562,17.0,"(car,funni)"
563,12.0,"(car,futur)"
564,3.0,"(car,gadget)"
565,5.0,"(car,gallardo)"
566,2.0,"(car,gave)"
567,18.0,"(car,gear)"
568,1.0,"(car,gearshift)"
569,1.0,"(car,geeki)"
570,1.0,"(car,gem)"
571,12.0,"(car,generat)"
572,1.0,"(car,gentlemen)"
573,246.0,"(car,get)"
574,2.0,"(car,glad)"
575,1.0,"(car,glint)"
576,1.0,"(car,glove)"
577,5.0,"(car,gm)"
578,2.0,"(car,goal)"
579,2.0,"(car,god)"
580,1.0,"(car,grace)"
581,5.0,"(car,gt)"
582,5.0,"(car,guid)"
583,3.0,"(car,gun)"
584,2.0,"(car,gymkhana)"
585,1.0,"(car,habit)"
586,2.0,"(car,handsom)"
587,28.0,"(car,hard)"
588,3.0,"(car,hasnt)"
589,19.0,"(car,hate)"
590,1.0,"(car,heart)"
591,2.0,"(car,hed)"
592,1.0,"(car,hennessey)"
593,1.0,"(car,her)"
594,1.0,"(car,heritag)"
595,1.0,"(car,hey)"
596,2.0,"(car,highpric)"
597,2.0,"(car,him)"
598,1.0,"(car,hing)"
599,16.0,"(car,hit)"
600,8.0,"(car,home)"
601,1.0,"(car,homebuiltexperiment)"
602,4.0,"(car,hop)"
603,36.0,"(car,how)"
604,6.0,"(car,human)"
605,1.0,"(car,hunk)"
606,2.0,"(car,hyperfest)"
607,1.0,"(car,hypersmoothclass)"
608,3.0,"(car,i20)"
609,4.0,"(car,igala)"
610,3.0,"(car,illumin)"
611,9.0,"(car,immedi)"
612,191.0,"(car,import)"
613,72.0,"(car,in)"
614,1.0,"(car,indictaor)"
615,2.0,"(car,indonesia)"
616,10.0,"(car,inform)"
617,3.0,"(car,innov)"
618,8.0,"(car,instead)"
619,1.0,"(car,intellig)"
620,3.0,"(car,interviewsay)"
621,2.0,"(car,intrigu)"
622,2.0,"(car,island)"
623,1.0,"(car,item)"
624,3.0,"(car,jacket)"
625,1.0,"(car,jail)"
626,1.0,"(car,jetpow)"
627,1.0,"(car,joe)"
628,2.0,"(car,journal)"
629,7.0,"(car,jump)"
630,4.0,"(car,knowledg)"
631,7.0,"(car,lack)"
632,6.0,"(car,lada)"
633,5.0,"(car,lamp)"
634,2.0,"(car,languag)"
635,6.0,"(car,late2000)"
636,6.0,"(car,laurenstyl)"
637,1.0,"(car,laydriv)"
638,7.0,"(car,le)"
639,1.0,"(car,leap)"
640,1.0,"(car,lens)"
641,4.0,"(car,lesser)"
642,4.0,"(car,leverag)"
643,3.0,"(car,lexus)"
644,4.0,"(car,lie)"
645,7.0,"(car,listen)"
646,14.0,"(car,local)"
647,7.0,"(car,lock)"
648,18.0,"(car,longer)"
649,5.0,"(car,lose)"
650,1.0,"(car,loss)"
651,2.0,"(car,loudspeak)"
652,1.0,"(car,loung)"
653,2.0,"(car,lover)"
654,3.0,"(car,lowcost)"
655,11.0,"(car,lowend)"
656,1.0,"(car,lowli)"
657,1.0,"(car,lowspe)"
658,1.0,"(car,ltds)"
659,173.0,"(car,manag)"
660,2.0,"(car,manhattan)"
661,1.0,"(car,marqu)"
662,17.0,"(car,martin)"
663,3.0,"(car,mat)"
664,44.0,"(car,mayb)"
665,1.0,"(car,mb)"
666,1.0,"(car,meh)"
667,40.0,"(car,mercedesbenz)"
668,1.0,"(car,mic)"
669,2.0,"(car,michigan)"
670,4.0,"(car,middl)"
671,8.0,"(car,midsiz)"
672,2.0,"(car,mild)"
673,1.0,"(car,milk)"
674,18.0,"(car,mine)"
675,3.0,"(car,minivan)"
676,3.0,"(car,mirag)"
677,4.0,"(car,miscalcul)"
678,1.0,"(car,misfir)"
679,2.0,"(car,mix)"
680,8.0,"(car,mom)"
681,1.0,"(car,montecarlo)"
682,2.0,"(car,mood)"
683,21.0,"(car,most)"
684,1.0,"(car,motherfath)"
685,1.0,"(car,mso)"
686,7.0,"(car,museum)"
687,1.0,"(car,myford)"
688,3.0,"(car,myself)"
689,4.0,"(car,n)"
690,1.0,"(car,nationwid)"
691,1.0,"(car,nave)"
692,20.0,"(car,near)"
693,1.0,"(car,neither)"
694,1.0,"(car,net)"
695,2.0,"(car,netflix)"
696,1.0,"(car,nightmar)"
697,43.0,"(car,nissan)"
698,156.0,"(car,north)"
699,2.0,"(car,nuclear)"
700,2.0,"(car,offend)"
701,6.0,"(car,offic)"
702,1.0,"(car,ogl)"
703,82.0,"(car,old)"
704,5.0,"(car,older)"
705,7.0,"(car,onboard)"
706,1.0,"(car,oncom)"
707,318.0,"(car,one)"
708,6.0,"(car,other)"
709,2.0,"(car,outdat)"
710,2.0,"(car,output)"
711,11.0,"(car,overh)"
712,1.0,"(car,overheat)"
713,3.0,"(car,overlook)"
714,1.0,"(car,overreach)"
715,2.0,"(car,overthetop)"
716,1.0,"(car,ownersel)"
717,23.0,"(car,paid)"
718,1.0,"(car,pair)"
719,3.0,"(car,pan)"
720,6.0,"(car,paragraph)"
721,1.0,"(car,partial)"
722,5.0,"(car,passion)"
723,7.0,"(car,pedal)"
724,6.0,"(car,pennsylvania)"
725,1.0,"(car,pep)"
726,1.0,"(car,pepto)"
727,10.0,"(car,period)"
728,3.0,"(car,petersen)"
729,6.0,"(car,peugeot)"
730,1.0,"(car,pg)"
731,1.0,"(car,pipelin)"
732,36.0,"(car,place)"
733,1.0,"(car,plot)"
734,2.0,"(car,pocket)"
735,1.0,"(car,poke)"
736,154.0,"(car,polic)"
737,34.0,"(car,possibl)"
738,1.0,"(car,postit)"
739,3.0,"(car,predict)"
740,5.0,"(car,presenc)"
741,1.0,"(car,pretend)"
742,1.0,"(car,prevent)"
743,10.0,"(car,previous)"
744,2.0,"(car,pristin)"
745,2.0,"(car,productionreadi)"
746,2.0,"(car,profound)"
747,9.0,"(car,program)"
748,1.0,"(car,prosecut)"
749,3.0,"(car,publish)"
750,1.0,"(car,puffi)"
751,3.0,"(car,puppet)"
752,16.0,"(car,purchas)"
753,1.0,"(car,quota)"
754,4.0,"(car,raceprep)"
755,6.0,"(car,racer)"
756,3.0,"(car,rage)"
757,1.0,"(car,rearfac)"
758,11.0,"(car,receiv)"
759,13.0,"(car,recommend)"
760,1.0,"(car,redesign)"
761,2.0,"(car,redund)"
762,6.0,"(car,reflector)"
763,1.0,"(car,refriger)"
764,1.0,"(car,regen)"
765,2.0,"(car,region)"
766,26.0,"(car,replac)"
767,26.0,"(car,requir)"
768,7.0,"(car,respons)"
769,9.0,"(car,restor)"
770,2.0,"(car,restrain)"
771,2.0,"(car,retail)"
772,4.0,"(car,retir)"
773,2.0,"(car,reykjavik)"
774,2.0,"(car,rich)"
775,15.0,"(car,ride)"
776,1.0,"(car,rig)"
777,1.0,"(car,rodder)"
778,2.0,"(car,round)"
779,2.0,"(car,russian)"
780,3.0,"(car,rust)"
781,2.0,"(car,rv)"
782,1.0,"(car,s17e4)"
783,1.0,"(car,s18e2)"
784,3.0,"(car,s660)"
785,24.0,"(car,sale)"
786,3.0,"(car,salvag)"
787,1.0,"(car,scallop)"
788,1.0,"(car,scam)"
789,6.0,"(car,scruffylook)"
790,3.0,"(car,season)"
791,7.0,"(car,secret)"
792,12.0,"(car,sedan)"
793,2.0,"(car,seek)"
794,1.0,"(car,sema)"
795,11.0,"(car,sens)"
796,1.0,"(car,sensat)"
797,2.0,"(car,separ)"
798,33.0,"(car,serious)"
799,1.0,"(car,sex)"
800,8.0,"(car,sexual)"
801,4.0,"(car,shes)"
802,21.0,"(car,shift)"
803,1.0,"(car,showcas)"
804,1.0,"(car,shut)"
805,36.0,"(car,similar)"
806,1.0,"(car,siphon)"
807,6.0,"(car,situat)"
808,2.0,"(car,sixyear)"
809,1.0,"(car,skater)"
810,3.0,"(car,skill)"
811,1.0,"(car,slap)"
812,20.0,"(car,slow)"
813,3.0,"(car,smartphon)"
814,3.0,"(car,smoke)"
815,1.0,"(car,snowican)"
816,1.0,"(car,socal)"
817,2.0,"(car,sole)"
818,29.0,"(car,someon)"
819,3.0,"(car,sophist)"
820,6.0,"(car,spain)"
821,9.0,"(car,spec)"
822,67.0,"(car,speed)"
823,1.0,"(car,squirrel)"
824,2.0,"(car,srt)"
825,1.0,"(car,ss)"
826,1.0,"(car,staff)"
827,5.0,"(car,statement)"
828,1.0,"(car,stateoftheunionsexi)"
829,1.0,"(car,statici)"
830,1.0,"(car,statur)"
831,2.0,"(car,steam)"
832,11.0,"(car,step)"
833,9.0,"(car,store)"
834,1.0,"(car,streamlin)"
835,9.0,"(car,strength)"
836,2.0,"(car,strict)"
837,3.0,"(car,strive)"
838,2.0,"(car,studio)"
839,2.0,"(car,sturdi)"
840,1.0,"(car,stype)"
841,1.0,"(car,suburban)"
842,8.0,"(car,suffer)"
843,4.0,"(car,suspect)"
844,2.0,"(car,taint)"
845,3.0,"(car,tast)"
846,1.0,"(car,technocruis)"
847,26.0,"(car,tell)"
848,2.0,"(car,telltal)"
849,1.0,"(car,termin)"
850,5.0,"(car,territori)"
851,11.0,"(car,them)"
852,10.0,"(car,theyll)"
853,1.0,"(car,thirdgear)"
854,13.0,"(car,ticket)"
855,3.0,"(car,tonight)"
856,23.0,"(car,took)"
857,6.0,"(car,torqu)"
858,8.0,"(car,touch)"
859,6.0,"(car,toward)"
860,3.0,"(car,tricki)"
861,26.0,"(car,trip)"
862,40.0,"(car,truck)"
863,1.0,"(car,trump)"
864,2.0,"(car,tunnel)"
865,1.0,"(car,turbin)"
866,2.0,"(car,twist)"
867,9.0,"(car,typic)"
868,1.0,"(car,ugli)"
869,3.0,"(car,ultim)"
870,2.0,"(car,ultrahigh)"
871,1.0,"(car,umbrella)"
872,5.0,"(car,understand)"
873,1.0,"(car,unfathom)"
874,1.0,"(car,unleash)"
875,13.0,"(car,unless)"
876,2.0,"(car,unrepent)"
877,1.0,"(car,unrestor)"
878,2.0,"(car,unsaf)"
879,1.0,"(car,v12engin)"
880,2.0,"(car,v12s)"
881,4.0,"(car,valv)"
882,4.0,"(car,varieti)"
883,1.0,"(car,vega)"
884,1.0,"(car,verif)"
885,2.0,"(car,veyron)"
886,23.0,"(car,video)"
887,1.0,"(car,vinyl)"
888,19.0,"(car,volum)"
889,2.0,"(car,vote)"
890,1.0,"(car,vr6)"
891,2.0,"(car,vue)"
892,1.0,"(car,w06)"
893,1.0,"(car,wake)"
894,7.0,"(car,warranti)"
895,6.0,"(car,wealthi)"
896,1.0,"(car,web)"
897,8.0,"(car,weekend)"
898,2.0,"(car,whenev)"
899,1.0,"(car,whew)"
900,1.0,"(car,wider)"
901,1.0,"(car,width)"
