,count,pair
401,1.0,"(group,itali)"
402,1.0,"(group,journal)"
403,1.0,"(group,lgbtq)"
404,1.0,"(group,mayor)"
405,2.0,"(group,monitor)"
406,1.0,"(group,politecnico)"
407,1.0,"(group,portabl)"
408,1.0,"(group,program)"
409,2.0,"(group,resid)"
410,2.0,"(group,ride)"
411,1.0,"(group,run)"
412,1.0,"(group,secdev)"
413,2.0,"(group,servic)"
414,1.0,"(group,share)"
415,1.0,"(group,step)"
416,1.0,"(group,street)"
417,1.0,"(group,surveil)"
418,1.0,"(group,them)"
419,1.0,"(group,urban)"
420,1.0,"(group,worker)"
421,1.0,"(month,20)"
422,1.0,"(month,48)"
423,1.0,"(month,almost)"
424,1.0,"(month,arcad)"
425,1.0,"(month,bike)"
426,1.0,"(month,chronicl)"
427,488.0,"(month,citylabcom)"
428,1.0,"(month,claudia)"
429,1.0,"(month,commut)"
430,1.0,"(month,crowd)"
431,1.0,"(month,for)"
432,1.0,"(month,for3quarksdailyand)"
433,1.0,"(month,gruesom)"
434,1.0,"(month,help)"
435,1.0,"(month,latest)"
436,1.0,"(month,liquorabout)"
437,3.0,"(month,six)"
438,1.0,"(month,space)"
439,1.0,"(month,start)"
440,1.0,"(month,sure)"
441,1.0,"(month,two)"
442,1.0,"(month,unit)"
443,6.0,"(month,world)"
444,1.0,"(month,worth)"
445,1.0,"(need,albuquerqu)"
446,1.0,"(need,appear)"
447,2.0,"(need,babi)"
448,2.0,"(need,benefit)"
449,1.0,"(need,bill)"
450,1.0,"(need,buy)"
451,1.0,"(need,chang)"
452,1.0,"(need,chariti)"
453,1.0,"(need,citizen)"
454,1.0,"(need,clean)"
455,1.0,"(need,compani)"
456,1.0,"(need,countri)"
457,1.0,"(need,creat)"
458,1.0,"(need,decid)"
459,1.0,"(need,donald)"
460,1.0,"(need,exclud)"
461,1.0,"(need,focus)"
462,1.0,"(need,handl)"
463,1.0,"(need,idea)"
464,1.0,"(need,im)"
465,1.0,"(need,incent)"
466,3.0,"(need,it)"
467,1.0,"(need,know)"
468,1.0,"(need,land)"
469,1.0,"(need,motel)"
470,1.0,"(need,municip)"
471,1.0,"(need,must)"
472,1.0,"(need,nyc)"
473,1.0,"(need,oper)"
474,1.0,"(need,paradis)"
475,1.0,"(need,prepar)"
476,1.0,"(need,readi)"
477,1.0,"(need,realiti)"
478,2.0,"(need,reward)"
479,1.0,"(need,run)"
480,1.0,"(need,sharpli)"
481,1.0,"(need,sit)"
482,1.0,"(need,space)"
483,1.0,"(need,talk)"
484,1.0,"(need,they)"
485,2.0,"(need,thing)"
486,1.0,"(need,tomorrowss)"
487,1.0,"(need,tree)"
488,1.0,"(need,trend)"
489,1.0,"(need,uniqu)"
490,1.0,"(need,within)"
491,1.0,"(need,women)"
492,2.0,"(need,world)"
493,1.0,"(new,14)"
494,1.0,"(new,2030)"
495,1.0,"(new,abroad)"
496,17.0,"(new,accord)"
497,1.0,"(new,adapt)"
498,1.0,"(new,administr)"
499,1.0,"(new,adolesc)"
500,1.0,"(new,alain)"
501,1.0,"(new,alaskan)"
502,1.0,"(new,alik)"
503,1.0,"(new,allison)"
504,1.0,"(new,allow)"
505,1.0,"(new,alon)"
506,2.0,"(new,amen)"
507,2.0,"(new,among)"
508,1.0,"(new,analyst)"
509,1.0,"(new,angrili)"
510,1.0,"(new,anxious)"
511,18.0,"(new,appear)"
512,1.0,"(new,artisan)"
513,1.0,"(new,asid)"
514,1.0,"(new,assault)"
515,1.0,"(new,attach)"
516,1.0,"(new,bad)"
517,1.0,"(new,bangalor)"
518,3.0,"(new,battl)"
519,1.0,"(new,bay)"
520,2.0,"(new,beauti)"
521,9.0,"(new,bike)"
522,5.0,"(new,billion)"
523,1.0,"(new,blame)"
524,1.0,"(new,blemish)"
525,1.0,"(new,booth)"
526,1.0,"(new,brave)"
527,2.0,"(new,break)"
528,1.0,"(new,burma)"
529,1.0,"(new,cab)"
530,3.0,"(new,call)"
531,1.0,"(new,cant)"
532,1.0,"(new,cara)"
533,2.0,"(new,case)"
534,3.0,"(new,caught)"
535,1.0,"(new,ceowho)"
536,1.0,"(new,chicagoshouldnt)"
537,1.0,"(new,chile)"
538,1.0,"(new,choos)"
539,2.0,"(new,citybas)"
540,1.0,"(new,civic)"
541,1.0,"(new,claim)"
542,1.0,"(new,clinic)"
543,2.0,"(new,closer)"
544,3.0,"(new,cohen)"
545,3.0,"(new,color)"
546,2.0,"(new,common)"
547,2.0,"(new,compact)"
548,2.0,"(new,conclud)"
549,4.0,"(new,connect)"
550,1.0,"(new,consum)"
551,3.0,"(new,contest)"
552,1.0,"(new,contributor)"
553,2.0,"(new,controversi)"
554,3.0,"(new,cop)"
555,1.0,"(new,corridor)"
556,1.0,"(new,cottag)"
557,4.0,"(new,cours)"
558,4.0,"(new,crime)"
559,2.0,"(new,cycl)"
560,2.0,"(new,decis)"
561,2.0,"(new,degre)"
562,1.0,"(new,delay)"
563,1.0,"(new,delug)"
564,1.0,"(new,deter)"
565,11.0,"(new,develop)"
566,1.0,"(new,didnt)"
567,1.0,"(new,dine)"
568,1.0,"(new,donald)"
569,1.0,"(new,dragon)"
570,1.0,"(new,earlier)"
571,1.0,"(new,earnabik)"
572,5.0,"(new,econom)"
573,1.0,"(new,embattl)"
574,4.0,"(new,emili)"
575,2.0,"(new,empir)"
576,1.0,"(new,entir)"
577,2.0,"(new,eric)"
578,1.0,"(new,eve)"
579,2.0,"(new,even)"
580,1.0,"(new,event)"
581,1.0,"(new,everchang)"
582,2.0,"(new,exist)"
583,5.0,"(new,experi)"
584,11.0,"(new,explor)"
585,1.0,"(new,felin)"
586,2.0,"(new,film)"
587,5.0,"(new,flood)"
588,1.0,"(new,footag)"
589,1.0,"(new,forsal)"
590,5.0,"(new,foundat)"
591,1.0,"(new,fulfil)"
592,3.0,"(new,fund)"
593,1.0,"(new,geneviev)"
594,5.0,"(new,give)"
595,5.0,"(new,green)"
596,3.0,"(new,group)"
597,1.0,"(new,hand)"
598,1.0,"(new,harass)"
599,1.0,"(new,hardesthit)"
600,1.0,"(new,harm)"
601,1.0,"(new,harvard)"
602,10.0,"(new,help)"
603,2.0,"(new,here)"
604,5.0,"(new,higher)"
605,1.0,"(new,highest)"
606,1.0,"(new,hippest)"
607,1.0,"(new,histor)"
608,5.0,"(new,histori)"
609,7.0,"(new,homeless)"
610,5.0,"(new,hope)"
611,1.0,"(new,hot)"
612,1.0,"(new,hotel)"
613,3.0,"(new,hour)"
614,1.0,"(new,hub)"
615,1.0,"(new,hui)"
616,1.0,"(new,hybrid)"
617,1.0,"(new,ikenson)"
618,1.0,"(new,imbal)"
619,1.0,"(new,implic)"
620,3.0,"(new,improv)"
621,1.0,"(new,incent)"
622,1.0,"(new,inexpens)"
623,9.0,"(new,institut)"
624,2.0,"(new,is)"
625,1.0,"(new,jack)"
626,1.0,"(new,jessica)"
627,5.0,"(new,job)"
628,1.0,"(new,join)"
629,2.0,"(new,katrina)"
630,6.0,"(new,kid)"
631,2.0,"(new,korean)"
632,2.0,"(new,krisch)"
633,1.0,"(new,las)"
634,4.0,"(new,lead)"
635,1.0,"(new,len)"
636,2.0,"(new,limit)"
637,3.0,"(new,london)"
638,4.0,"(new,los)"
639,2.0,"(new,love)"
640,3.0,"(new,lower)"
641,2.0,"(new,lowincom)"
642,1.0,"(new,lowvis)"
643,1.0,"(new,luca)"
644,2.0,"(new,lure)"
645,4.0,"(new,manhattan)"
646,8.0,"(new,mani)"
647,2.0,"(new,maricopa)"
648,4.0,"(new,mark)"
649,1.0,"(new,mecca)"
650,1.0,"(new,metropolitan)"
651,3.0,"(new,mexico)"
652,2.0,"(new,michel)"
653,1.0,"(new,michigan)"
654,1.0,"(new,misunderstand)"
655,1.0,"(new,momentum)"
656,2.0,"(new,money)"
657,1.0,"(new,moneybox)"
658,2.0,"(new,month)"
659,1.0,"(new,monthslong)"
660,1.0,"(new,moskowitz)"
661,1.0,"(new,mostlov)"
662,2.0,"(new,navig)"
663,1.0,"(new,night)"
664,1.0,"(new,noirish)"
665,2.0,"(new,novel)"
666,1.0,"(new,nudg)"
667,1.0,"(new,nypl)"
668,1.0,"(new,omen)"
669,1.0,"(new,ordin)"
670,9.0,"(new,orlean)"
671,1.0,"(new,overse)"
672,2.0,"(new,owner)"
673,1.0,"(new,parti)"
674,2.0,"(new,particip)"
675,2.0,"(new,partnership)"
676,1.0,"(new,path)"
677,2.0,"(new,pay)"
678,2.0,"(new,payment)"
679,1.0,"(new,pedestrian)"
680,1.0,"(new,perform)"
681,1.0,"(new,pharmaceuticalon)"
682,2.0,"(new,phd)"
683,1.0,"(new,phone)"
684,3.0,"(new,photo)"
685,1.0,"(new,phrase)"
686,1.0,"(new,pitch)"
687,1.0,"(new,pollut)"
688,3.0,"(new,poverti)"
689,2.0,"(new,practic)"
690,1.0,"(new,pretti)"
691,7.0,"(new,previous)"
692,1.0,"(new,princip)"
693,2.0,"(new,privileg)"
694,1.0,"(new,profound)"
695,1.0,"(new,purif)"
696,1.0,"(new,ran)"
697,1.0,"(new,realworld)"
698,1.0,"(new,remain)"
699,1.0,"(new,remind)"
700,1.0,"(new,rent)"
701,4.0,"(new,republ)"
702,1.0,"(new,reput)"
703,2.0,"(new,request)"
704,1.0,"(new,reward)"
705,1.0,"(new,rework)"
706,1.0,"(new,riccardi)"
707,3.0,"(new,risk)"
708,1.0,"(new,river)"
709,3.0,"(new,road)"
710,3.0,"(new,rori)"
711,1.0,"(new,sadikkhan)"
712,1.0,"(new,satellit)"
713,5.0,"(new,save)"
714,2.0,"(new,scale1)"
715,1.0,"(new,script)"
716,1.0,"(new,sculptur)"
717,1.0,"(new,seem)"
718,1.0,"(new,segway)"
719,1.0,"(new,selfdriv)"
720,4.0,"(new,senior)"
721,5.0,"(new,seri)"
722,1.0,"(new,sharp)"
723,20.0,"(new,she)"
724,1.0,"(new,shen)"
725,1.0,"(new,shortcom)"
726,1.0,"(new,size)"
727,2.0,"(new,solut)"
728,2.0,"(new,sophi)"
729,1.0,"(new,sprawl)"
730,1.0,"(new,stabil)"
731,1.0,"(new,stage)"
732,3.0,"(new,statesman)"
733,1.0,"(new,stettner)"
734,3.0,"(new,stop)"
735,2.0,"(new,streetfilm)"
736,52.0,"(new,studi)"
737,1.0,"(new,studythat)"
738,1.0,"(new,stylish)"
739,2.0,"(new,superstar)"
740,1.0,"(new,sure)"
741,2.0,"(new,surpris)"
742,3.0,"(new,survey)"
743,3.0,"(new,tax)"
744,1.0,"(new,teen)"
745,1.0,"(new,text)"
746,5.0,"(new,that)"
747,1.0,"(new,themselvesnot)"
748,2.0,"(new,theyr)"
749,2.0,"(new,threat)"
750,2.0,"(new,threaten)"
751,1.0,"(new,thrive)"
752,1.0,"(new,timesandquartz)"
753,1.0,"(new,tin)"
754,2.0,"(new,todd)"
755,2.0,"(new,togeth)"
756,1.0,"(new,tomorrow)"
757,2.0,"(new,track)"
758,3.0,"(new,train)"
759,1.0,"(new,uk)"
760,2.0,"(new,union)"
761,5.0,"(new,unit)"
762,1.0,"(new,viewer)"
763,1.0,"(new,violat)"
764,1.0,"(new,virtu)"
765,1.0,"(new,visa)"
766,2.0,"(new,wage)"
767,1.0,"(new,wait)"
768,2.0,"(new,walk)"
769,1.0,"(new,walksonthebeach)"
770,1.0,"(new,warn)"
771,19.0,"(new,way)"
772,1.0,"(new,we)"
773,1.0,"(new,wildlif)"
774,1.0,"(new,wolfgang)"
775,30.0,"(new,writer)"
776,1.0,"(new,yardslik)"
777,1.0,"(new,you)"
778,1.0,"(new,youll)"
779,2.0,"(new,zealand)"
780,1.0,"(new,zip)"
781,1.0,"(stori,along)"
782,5.0,"(stori,american)"
783,2.0,"(stori,atlant)"
784,1.0,"(stori,aviv)"
785,4.0,"(stori,best)"
786,1.0,"(stori,busi)"
787,1.0,"(stori,close)"
788,1.0,"(stori,collect)"
789,4.0,"(stori,come)"
790,1.0,"(stori,concept)"
791,1.0,"(stori,countri)"
792,1.0,"(stori,crisi)"
793,1.0,"(stori,disenfranchis)"
794,1.0,"(stori,environ)"
795,1.0,"(stori,globe)"
796,1.0,"(stori,gms)"
797,1.0,"(stori,great)"
798,1.0,"(stori,horror)"
799,1.0,"(stori,idea)"
800,1.0,"(stori,inde)"
801,1.0,"(stori,jame)"
802,1.0,"(stori,larger)"
803,1.0,"(stori,manhattan)"
804,1.0,"(stori,nation)"
805,1.0,"(stori,need)"
806,1.0,"(stori,quick)"
807,2.0,"(stori,recent)"
808,1.0,"(stori,selfisol)"
809,3.0,"(stori,seven)"
810,1.0,"(stori,spread)"
811,1.0,"(stori,state)"
812,1.0,"(stori,storefront)"
813,1.0,"(stori,whi)"
814,4.0,"(work,)"
815,3.0,"(work,across)"
816,1.0,"(work,advantag)"
817,1.0,"(work,air)"
818,1.0,"(work,alex)"
819,1.0,"(work,aluminum)"
820,1.0,"(work,american)"
821,38.0,"(work,appear)"
822,1.0,"(work,are)"
823,1.0,"(work,arena)"
824,1.0,"(work,artilleri)"
825,1.0,"(work,attach)"
826,1.0,"(work,autom)"
827,2.0,"(work,back)"
828,1.0,"(work,ballot)"
829,10.0,"(work,base)"
830,1.0,"(work,beauti)"
831,1.0,"(work,ben)"
832,1.0,"(work,bilingu)"
833,1.0,"(work,black)"
834,1.0,"(work,center)"
835,1.0,"(work,children)"
836,495.0,"(work,citylab)"
837,2.0,"(work,communiti)"
838,1.0,"(work,commut)"
839,1.0,"(work,consequ)"
840,1.0,"(work,cover)"
841,1.0,"(work,cuni)"
842,1.0,"(work,cut)"
843,1.0,"(work,death)"
844,1.0,"(work,depend)"
845,1.0,"(work,digest)"
846,1.0,"(work,dilday)"
847,1.0,"(work,eat)"
848,2.0,"(work,editori)"
849,3.0,"(work,educ)"
850,2.0,"(work,emili)"
851,1.0,"(work,english)"
852,1.0,"(work,erik)"
853,1.0,"(work,fair)"
854,1.0,"(work,fewer)"
855,1.0,"(work,for)"
856,1.0,"(work,franciscobas)"
857,1.0,"(work,gap)"
858,2.0,"(work,generat)"
859,1.0,"(work,gogolak)"
860,1.0,"(work,grey)"
861,1.0,"(work,gropius)"
862,1.0,"(work,grow)"
863,1.0,"(work,grownup)"
864,1.0,"(work,hardest)"
865,1.0,"(work,hide)"
866,5.0,"(work,hous)"
867,2.0,"(work,illustr)"
868,2.0,"(work,improv)"
869,3.0,"(work,infrastructur)"
870,1.0,"(work,insid)"
871,1.0,"(work,institution)"
872,1.0,"(work,introduc)"
873,1.0,"(work,krisch)"
874,1.0,"(work,leverag)"
875,2.0,"(work,limit)"
876,1.0,"(work,lot)"
877,1.0,"(work,loui)"
878,1.0,"(work,lui)"
879,2.0,"(work,made)"
