,keywords,urls
31,pedestrian,https://www.nytimes.com/2019/03/28/nyregion/nyc-floating-billboards.html
32,pedestrian,https://www.nytimes.com/2019/01/28/t-magazine/f-taylor-colantonio-designer-studio.html
33,pedestrian,https://www.nytimes.com/2019/03/25/opinion/mueller-report-trump.html
34,pedestrian,https://www.nytimes.com/2019/02/03/sports/super-bowl-punts-defense.html
35,pedestrian,https://www.nytimes.com/2019/01/05/world/europe/yellow-vests-protests-france-paris.html
36,pedestrian,https://www.nytimes.com/2019/03/15/books/review/such-good-work-johannes-lightman-still-in-love-michael-downing.html
37,pedestrian,https://www.nytimes.com/2019/02/01/travel/hotel-review-the-peninsula-beverly-hills-calif.html
38,pedestrian,https://www.nytimes.com/2019/01/31/us/politics/howard-schultz-protest.html
39,pedestrian,https://www.nytimes.com/2019/01/31/us/politics/border-wall-types.html
40,pedestrian,https://www.nytimes.com/2019/02/26/nyregion/lirr-train-collision-accident.html
41,pedestrian,https://www.nytimes.com/2019/03/23/opinion/sunday/stick-shift-cars.html
42,pedestrian,https://www.nytimes.com/2019/01/14/sports/adam-gase-jets.html
43,pedestrian,https://www.nytimes.com/2019/01/10/arts/television/trevor-noah-pelosi-schumer-trump-response.html
44,pedestrian,https://www.nytimes.com/2019/03/03/us/weather-forecast-cold-snow.html
45,pedestrian,https://www.nytimes.com/2019/03/02/travel/snowmass-colorado-skiing.html
46,pedestrian,https://www.nytimes.com/2019/01/02/movies/alfonso-cuaron-roma-mexico-city.html
47,pedestrian,https://www.nytimes.com/2019/02/01/fashion/roger-stone-courtroom-style.html
48,pedestrian,https://www.nytimes.com/2019/03/11/opinion/is-there-a-future-for-good-manufacturing-jobs-in-the-us.html
49,pedestrian,https://www.nytimes.com/2019/03/26/nyregion/what-is-congestion-pricing.html
50,pedestrian,https://www.nytimes.com/2019/03/01/us/womens-history-month-myths.html
51,pedestrian,https://www.nytimes.com/2019/01/09/travel/visit-puerto-rico.html
52,pedestrian,https://www.nytimes.com/2019/03/22/world/europe/in-istanbul-erdogan-remakes-taksim-square-a-symbol-of-secular-turkey.html
53,pedestrian,https://www.nytimes.com/2019/02/13/obituaries/david-forden-dead.html
54,pedestrian,https://www.nytimes.com/2019/03/08/technology/facebook-privacy-pivot.html
55,pedestrian,https://www.nytimes.com/2019/01/17/nyregion/is-a-planned-monument-to-womens-rights-racist.html
56,pedestrian,https://www.nytimes.com/2019/03/05/world/africa/on-dakars-streets-working-out-is-a-way-of-life-pollution-is-spoiling-the-rush.html
57,pedestrian,https://www.nytimes.com/2019/03/28/business/autonomous-cars-technology-privacy.html
58,pedestrian,https://www.nytimes.com/2019/03/25/nyregion/congestion-pricing-nyc.html
59,pedestrian,https://www.nytimes.com/2019/02/25/nyregion/l-train-subway-nyc.html
60,pedestrian,https://www.nytimes.com/2019/02/22/nyregion/spence-school-orphanage.html
61,pedestrian,https://www.nytimes.com/2019/03/14/world/asia/christchurch-shooting-new-zealand.html
62,pedestrian,https://www.nytimes.com/2019/03/15/world/americas/venezuela-blackout-maracaibo.html
63,pedestrian,https://www.nytimes.com/2019/03/12/nyregion/newyorktoday/nyc-news-rich-new-yorkers.html
64,pedestrian,https://www.nytimes.com/2019/03/30/fashion/pavements-limestone-lisbon-portugal.html
65,pedestrian,https://www.nytimes.com/2019/03/04/world/canada/huawei-canada-meng-wanzhou.html
66,pedestrian,https://www.nytimes.com/2019/01/11/world/europe/uk-nissan-figaro.html
67,pedestrian,https://www.nytimes.com/2019/02/24/world/americas/venezuela-aid-maduro-guaido.html
68,pedestrian,https://www.nytimes.com/2019/04/08/us/masters-augusta-strip-clubs.html
69,pedestrian,https://www.nytimes.com/2019/01/31/us/iowa-student-death.html
70,pedestrian,https://www.nytimes.com/2019/03/15/t-magazine/nimes-france-travel-guide.html
71,pedestrian,https://www.nytimes.com/2019/01/30/world/asia/pollution-thailand-bangkok.html
72,pedestrian,https://www.nytimes.com/2019/03/12/opinion/stop-funding-southeast-asias-brutal-drug-war.html
73,pedestrian,https://www.nytimes.com/2019/02/15/books/review/whitney-scharer-age-light.html
74,pedestrian,https://www.nytimes.com/2019/03/26/briefing/mueller-report-brexit-sackler-family.html
75,pedestrian,https://www.nytimes.com/2019/04/02/t-magazine/paul-anthony-smith-art.html
76,pedestrian,https://www.nytimes.com/2019/02/21/business/auto-shows-detroit-los-angeles-future.html
77,pedestrian,https://www.nytimes.com/2019/03/29/us/politics/trump-mexico-illegal-immigration.html
78,pedestrian,https://www.nytimes.com/2019/03/07/books/review/good-kids-bad-city-kyle-swenson.html
79,pedestrian,https://www.nytimes.com/2019/02/11/us/politics/shutdown-deal.html
80,pedestrian,https://www.nytimes.com/2019/02/12/world/europe/facebook-germany-hate-speech.html
81,pedestrian,https://www.nytimes.com/2019/01/12/us/politics/trump-wall-border-security-debate.html
82,pedestrian,https://www.nytimes.com/2019/02/22/nyregion/newyorktoday/ny-news-sex-public.html
83,pedestrian,https://www.nytimes.com/2019/01/23/us/calexico-border-wall.html
84,pedestrian,https://www.nytimes.com/2019/02/27/nyregion/lirr-westbury-accident.html
85,pedestrian,https://www.nytimes.com/2019/04/01/nyregion/new-york-congestion-pricing.html
86,pedestrian,https://www.nytimes.com/2019/02/22/world/americas/brazil-venezuela-border-shooting.html
87,pedestrian,https://www.nytimes.com/2019/01/16/world/middleeast/isis-attack-syria-troops.html
88,pedestrian,https://www.nytimes.com/2019/04/04/travel/what-to-do-in-st-louis-vacation.html
89,pedestrian,https://www.nytimes.com/2019/01/01/us/kansas-city-smart-technology.html
90,pedestrian,https://www.nytimes.com/2019/02/26/travel/houston-places-to-go-traveler.html
91,pedestrian,https://www.nytimes.com/2019/02/19/t-magazine/dean-deluca-kitchen-jack-ceglic.html
92,pedestrian,https://www.nytimes.com/2019/03/08/realestate/the-building-inspector-as-action-hero.html
93,pedestrian,https://www.nytimes.com/2019/03/07/travel/what-to-do-in-st-augustine-florida.html
94,pedestrian,https://www.nytimes.com/2019/01/31/us/weather-polar-vortex.html
95,pedestrian,https://www.nytimes.com/2019/03/06/business/dealbook/carlos-ghosn-bail.html
96,pedestrian,https://www.nytimes.com/2019/02/25/travel/shaped-by-meridas-artistic-soul.html
97,pedestrian,https://www.nytimes.com/2019/03/17/style/citizen-neighborhood-crime-app.html
98,pedestrian,https://www.nytimes.com/2019/02/06/opinion/athens-plato-academy.html
99,pedestrian,https://www.nytimes.com/2019/03/13/style/hudson-yards-shopping.html
100,pedestrian,https://www.nytimes.com/2019/03/08/books/review/janet-malcolm-essays-nobodys-looking-at-you.html
101,pedestrian,https://www.nytimes.com/2019/01/03/magazine/driving-living-reality.html
102,pedestrian,https://www.nytimes.com/2019/03/20/t-magazine/postmodern-dance.html
103,pedestrian,https://www.nytimes.com/2019/02/28/style/are-rats-good-pets.html
104,pedestrian,https://www.nytimes.com/2019/01/25/nyregion/half-king-nyc-closing.html
105,pedestrian,https://www.nytimes.com/2019/01/09/theater/ivo-van-hove-broadway.html
106,pedestrian,https://www.nytimes.com/2019/03/27/us/politics/cory-booker-2020-criminal-justice.html
107,pedestrian,https://www.nytimes.com/2019/01/14/sports/basketball/nba-power-rankings.html
108,pedestrian,https://www.nytimes.com/2019/01/03/arts/design/gillie-marc-schattner-sydney-australia-art-paparazzi-dogs.html
109,pedestrian,https://www.nytimes.com/interactive/2019/01/10/world/americas/crossing-us-mexico-border.html
