,text
55,"Because they never offered him sexual harassment training, obviously."
56,"Communications Director Barbara Morgan went on a long, kind of unbelievable rant to Talking Points Memo on a former intern."
57,"Citing the state's constitution, which bars actions that would reduce the pensions of public employees, a Michigan judge blocked the historic filing."
58,"
	But he's not resigning, yet, in the face of vague allegations.
"
59,At least 41 people were shot and 7 killed.
60,Subscribe to our other newsletters here.
61,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
62,Citylab.com © 2019 The Atlantic Monthly Group
63,Adam Chandler is a former staff writer at The Atlantic.
64,A new program will allow low-income families to purchase goods that they might not have access to locally.
65,"One lawyer says that she’s seen a tenfold increase in calls, emails, and inquiries to her firm since the election."
66,"Left-leaning economists, Democrats, and Republicans may agree with Donald Trump about the need to rebuild and repair, but how to pay for it is another issue."
67,At least 2 million Americans will get raises after ballot measures passed in a handful of states.
68,"After nearly 80 years in Manhattan, the Carnegie Deli is the latest gut-busting spot to close its doors."
69,"Following San Francisco’s lead, Seattle and New York City have introduced initiatives to regularize workers’ hours."
70,Why is New York scrapping its language test for cab drivers at the same time London is planning to enact a similar one?
71,Hint: It’s almost everywhere in the United States.
72,There’s a lot of confusion about the secret life of submerged pennies.
73,"Many people aren’t familiar with the term that encompasses businesses like Uber and Airbnb, while others argue that the phrase may be deceptive."
74,A major chain and a high-profile New York spot have reversed course on a dining trend that’s come to be tied to workers’ welfare.
75,"Widespread protests in French cities have been marked by burning tires, multiple arrests, and impenetrable traffic."
76,From outer space down to the streets.
77,Gunmen have killed at least three people and taken 170 guests and staff members hostage at a luxury hotel in the capital city of Bamako.
78,The Islamic State has claimed responsibility for the coordinated attacks that killed at least 129 people. French President Francois Hollande has vowed a “merciless” response.
79,President Obama announced a regulation to more than double the threshold for overtime pay. How much will this help the American middle class?
80,"On Friday, a federal jury applied six of the 17 capital counts to the surviving Boston Marathon bomber."
81,"A leaked police report suggests that the Baltimore man tried to injure himself, a notion that his family and supporters angrily reject."
82,"Despite the Dzhokhar Tsarnaev trial, Boston's annual race begins to resemble itself."
83,Protesters mobilized in hundred of cities across the country and the world yesterday to demand higher pay.
84,"The death of Tony Robinson, an unarmed black teenager shot by a white police officer, has inspired new protests under the banner of #BlackLivesMatter."
85,Subscribe to our other newsletters here.
86,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
87,Citylab.com © 2019 The Atlantic Monthly Group
88,"Adam Serwer is a staff writer at The Atlantic, where he covers politics."
89,Marchers from last year’s Unite the Right rally in Charlottesville who attacked a black counter-protester made a claim that has often worked for police officers: They acted in self-defense.
90,Subscribe to our other newsletters here.
91,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
92,Citylab.com © 2019 The Atlantic Monthly Group
93,Adam Tanaka is an urbanist and educator whose work focuses on affordable housing and civic innovation. He recently received his Ph.D. in urban planning from Harvard University and currently works at HR&A Advisors.
94,"The mega-complex of middle-income housing in the Bronx, which just turned 50, offers a (mostly) successful alternative to the speculative housing market."
95,Subscribe to our other newsletters here.
96,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
97,Citylab.com © 2019 The Atlantic Monthly Group
98,"Adina Solomon is a freelance journalist based in Atlanta. She has written for The Washington Post, U.S. News & World Report, and local outlets."
99,"Not only will Unity Park in Greenville, South Carolina, unite two formerly segregated parks; confronting and educating visitors about its history, including a segregated baseball stadium, is part of the design."
100,Swaths of MARTA’s empty space are being turned into athletic fields for kids and adults. The goal is to build a transit-oriented soccer league.
101,"A lawsuit in Atlanta reflects a growing movement that demands accessible, well-maintained sidewalks—and rejects budgetary constraints as an excuse."
102,"A 2014 fire in Clarkesville, Georgia, was “the worst nightmare for someone who’s in downtown development.” But the recovery launched an essential conversation about what the town square should be."
103,"From Austin to Atlanta, planned communities are tapping into geothermal power—and it has applications for denser urban neighborhoods, too."
104,The missteps along this massive rails-to-trails project could provide key lessons for the city’s future growth.
105,"The sport is growing in popularity, but illegal on many city streets. Can the country’s first urban dirt bike park overcome prejudice and become a model for building community?"
106,Subscribe to our other newsletters here.
107,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
108,Citylab.com © 2019 The Atlantic Monthly Group
109,"Adriana Loureiro Fernández is a photojournalist based in Caracas, Venezuela. Her work has appeared in Time, The New York Times, Bloomberg, The Los Angeles Times, and other outlets.   "
110,"The city of Melilla is a fortified pocket of Spain in Morocco, where young migrants from across Africa gather to attempt the dangerous crossing into the E.U."
111,Subscribe to our other newsletters here.
112,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
113,Citylab.com © 2019 The Atlantic Monthly Group
114,Aida Alami is a freelance journalist who covers North Africa and other places.
115,"Morocco is preparing to launch a high-speed train, reputed to be the first in Africa. But in the wake of a deadly train derailment near the capital city, Rabat, residents say safe, rather than fast train service, should be the priority."
116,"In a traveling art installation, an artist works through the trauma he experienced while jailed at Haiti’s Port-au-Prince prison, a place where inmates languish in dire conditions, often without trial, for years."
117,Subscribe to our other newsletters here.
118,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
119,Citylab.com © 2019 The Atlantic Monthly Group
120,"Aimee Swartz is a freelance writer based in Washington, D.C. Her work has appeared in The Washington Post and The Scientist."
121,"In Clarkston, a small suburb of Atlanta, refugee kids settle into their new home at the Fugees Academy."
122,Subscribe to our other newsletters here.
123,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
124,Citylab.com © 2019 The Atlantic Monthly Group
125,Alastair Boone is the editor-in-chief of Street Spirit and a former editorial fellow at CityLab.
126,I hit the streets for HUD’s Point-in-Time homeless count to help get a snapshot of Oakland’s growing unsheltered homeless population. But one thing was missing.
127,"The campaign has become as much about candidate biographies, super PAC money, and the city’s unique ranked choice voting system as it is about issues like homelessness and property crime."
128,"In Northern California, a debate is raging about a plan to build a fence around the small airport sitting on a site where people of Japanese ancestry, most of whom were American citizens, were forcibly interned."
129,"In Mecklenburg County, North Carolina, a local law enforcement race became a referendum on immigration."
130,A new county-by-county report finds that blacks and Native Americans have the most dire health statistics in the United States.
131,"From group oyster-shell bagging to a naked bike ride, some Earth Day events are more colorful than the standard festivals and tree plantings."
132,"In tiny Chatham, New York, police chief Peter Volkmann turned the town’s cops into drug treatment counselors."
133,The Tobacco Atlas shows how even non-smokers feel the public health impacts of the industry.
134,And it was already enormous.
135,Some cities and states are taking their own initiative to protect the world from a U.S. trigger finger. And they’re mostly led by women.
136,"The high schoolers who rallied against gun violence in Washington, D.C., had a very explicit message for lawmakers."
137,"There’s more than one way for neighborhoods to respond to two-way street conversions, new research suggests."
138,"Airbnb’s effects on the city’s housing market have been dramatic, a report suggests. And other cities could soon see the same pattern."
139,"In every kind of American community, data shows."
140,"When a design student launched an interactive project to map LGBTQ spaces in Montreal, it went viral. Then it went dark."
141,An artist riffs on WPA posters to imagine how the country’s defining landscapes will look once climate change has taken its toll.
142,The city’s former health department director is making a historic run for governor—at age 33. And he’s got ideas about why Amazon just spurned the Motor City.
143,Native Detroiters Lauren Hood and Adriel Thornton offer an insider’s view on visiting Motor City.
144,"High drama at City Hall—involving race, tech money, and politics—lays bare the city’s simmering tensions."
145,"For boosters and residents in the many cities left behind in the HQ2 sweepstakes, it was a day of sadness, anger, regret, and tweeting."
146,Immigration officials said purpose of their raids on 7-Elevens was to target employers. The evidence suggests otherwise.
147,Subscribe to our other newsletters here.
148,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
149,Citylab.com © 2019 The Atlantic Monthly Group
150,Alec Appelbaum is a writer based in New York.
151,"By winding through the city on a mission, our kids learned to look closely—and to trust themselves and others."
152,An unusual nonprofit for disadvantaged youth combines real-world work experience with counseling to overcome past pain.  
153,Suburban governments across the U.S. may be making it difficult for young families who want something different to find it.
154,"To break through gridlock on fair housing, officials in wealthy Westchester County, New York, try a new tactic."
155,"Tottenville, on Staten Island, will get oyster-friendly breakwaters and a dune system as part of post-Sandy rebuilding efforts."
156,Subscribe to our other newsletters here.
157,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
158,Citylab.com © 2019 The Atlantic Monthly Group
159,"Aleksandra Appleton is a writer and journalist based in California. Her work has appeared in BuzzFeed, Narratively and elsewhere."
160,"The last, severe drought caused many Californians to rip out their lawns, but some now believe the emergency is over."
161,Subscribe to our other newsletters here.
162,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
163,Citylab.com © 2019 The Atlantic Monthly Group
164,"Alex Baca works on sustainable land use, transportation, and housing policy in the D.C. region. She has written for Washington City Paper, Slate, The American Conservative, Cleveland Magazine, Strong Towns, and Greater Greater Washington. Views here are her own."
165,The finding of a new study—that upzoning didn’t quickly increase development in areas of Chicago—shouldn’t make zoning reform any less of a priority.
166,Can increasingly unaffordable urban places have too many trendy restaurants and hipsters? Maybe that’s not the right question.
167,"Public or private? Docked or dockless? E-bike or e-scooter? It’s complicated. But bikesharing is now big business, and cities need to understand how these emerging systems operate—and who operates them."
168,"Greenhills, Ohio, is a National Historic Landmark, but town officials have demolished some of its 1930s buildings, unable to bear the cost of preserving them."
169,The new Atlanta company Civil Bikes offers bike rentals and history tours with a side of community-building.
170,"The film may be set in L.A., but cars take a back seat. "
171,"Closing the gender gap means getting women not merely around bikes, but on them—with regularity."
172,Subscribe to our other newsletters here.
173,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
174,Citylab.com © 2019 The Atlantic Monthly Group
175,Alex Weinberg is an engineer and writer living in New York City.
176,"The Rock’s new movie should have gotten more thrills out of high-rise design, an engineer argues."
177,Subscribe to our other newsletters here.
178,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
179,Citylab.com © 2019 The Atlantic Monthly Group
180,Alexander Abad-Santos is a former writer for The Wire.
181,There are at least seven reported casualties. 
182,What it looks like to be inside a structure as the storm demolished it. 
183,Just another headache for the country and its soccer hosting duties.
184,The last gasps of Bloomberg's nanny state?
185,"Not paying your workers enough, then directing them to federal aid? Just one way the fast food giant inflates its hefty profits."
186,An unscientific breakdown of the many kinds of take-out eaters.
187,"Why couldn't a storied institution, which launched the career of Placido Domingo, flourish in one of the most cosmopolitan cities in the world?"
188,The war between coffee shop squatters and coffee shop owners could end up helping America's coffee giant.
189,This is public health at its finest.
190,A new study puts a number to wealthy people's obnoxious driving. 
191,"The city's top cooks are leaving for greener, less expensive pastures."
192,"25 people were shot in just 48 hours last weekend, bringing the yearly figure to 440 shootings — with six more fatalities."
193,"The mayor allegedly told staffers he knew where the video was stashed, citing the home of the men who may have killed to get their hands on the tape."
194,"Oklahoma, Kansas, Missouri, and Arkansas expected to take the next round of brutal thunderstorms and possible tornadoes."
195,"19 people were shot at a parade yesterday, and the suspect search is unfolding very much like the hunt for the Boston bombers."
196,No matter what the New York Post would have you believe.
197,The state senator was accused of trying to buy the support he needed to get on the Republican's mayoral ticket.
198,"That brings the total to about 6,000 dead hogs since Monday, but authorities claim the water is just fine."
199,"A monster twister ripped through the town of Hattiesburg, destroying hundreds of homes and injuring at least 12."
200,At least 5 people were injured when a gunman opened fire at an office building.
201,"Next time you're in a hostage situation, remember that Apple phone's Compass app just may save your life."
202,Subscribe to our other newsletters here.
203,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
204,Citylab.com © 2019 The Atlantic Monthly Group
205,Alexandra Flynn is an Assistant Professor of Human Geography & City Studies at the University of Toronto.
206,"After unprecedented intervention from Ontario’s conservative government, it’s important for city residents to affirm and expand the meaning and practice of local democracy."
207,Subscribe to our other newsletters here.
208,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
209,Citylab.com © 2019 The Atlantic Monthly Group
210,"Alexandra Levit is a business and workplace author, speaker, consultant and futurist."
211,"In 2009, the U.S. Navy started offering a career break to help retain service members. Now the other armed forces—and private companies—are following suit."
212,Subscribe to our other newsletters here.
213,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
214,Citylab.com © 2019 The Atlantic Monthly Group
215,"Alexia Fernández Campbell is a former staff writer at The Atlantic, where she covers immigration and business. She was previously a reporter at the South Florida Sun-Sentinel and the Spanish-language newspaper of The Palm Beach Post."
216,City-council members in the nation’s capital are preparing for a final vote on what could be the most expansive parental-leave law in the United States.
217,"Immigrant laborers, who make up most of North Carolina’s construction workforce, aren’t afraid of Trump."
218,"Minnesota’s Twin Cities, one of the most prosperous areas in the nation, is reckoning with its inequities."
219,Earning a living in the U.S. is proving difficult for Minneapolis’s large Somali community.
220,A Minneapolis community seeks to counteract centuries of federal policies that have put its people at a disadvantage.
221,It’s difficult to determine who is “good” without making some troubling assumptions.
222,"A civil rights movement unfolds in Minneapolis, the city with the most celebrated urban green spaces in the country."
223,Richmond was once the epicenter of black finance. What happened there explains the decline of black-owned banks across the country.
224,Two sociologists recently looked into whether the barriers facing people of color in the U.S. make it harder for most new arrivals to build wealth.
225,Texas A&M's Galen Newman argues that some of America's struggling cities should embrace—and plan around—their decline.
226,"Once considered the fastest-shrinking city in America, Youngstown, Ohio, decided it would stop trying return to its former glory. Here’s what happened."
227,"As the rest of the country emerges from the Great Recession, East Cleveland finds itself spiraling further into financial ruin. "
228,Today’s Chinese immigrants are making their homes outside cities. So what will become of the tight-knit urban communities that previous generations built?
229,"Welcome to ""The Jungle,"" where casualties of Silicon Valley's last tech boom now find themselves struggling to survive."
230,Federal contractors lured undocumented immigrants to New Orleans after Katrina with loosened labor laws. Now the city's Latinos want police and immigration agents to stop harassing them.
231,"Indian doctors and engineers are settling in the Midwestern city's suburbs, helping offset decades of population decline."
232,"Rust Belt cities like St. Louis want to attract more immigrants, but few are integrating into African-American neighborhoods."
233,Subscribe to our other newsletters here.
234,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
235,Citylab.com © 2019 The Atlantic Monthly Group
236,Alexis C. Madrigal is a staff writer at The Atlantic and the author of Powering the Dream: The History and Promise of Green Technology.
237,Shared e-scooters have returned to the Bay Area. But is regulation enough to make them work in the long term?
238,Waymo is preparing to launch self-driving taxis. But the people tending them may be the most important part of the system.
239,"Local governments can try to ban the plastic straw now, but they can’t do a thing about the vast system that’s attached to it."
240,"Ride-hailing companies are diversifying away from their core business, but right into more direct competition."
241,"Apps like Waze, Google Maps, and Apple Maps may make traffic conditions worse in some areas, new research suggests."
242,"The blockbuster Silicon Valley case settled, clearing the way for the development of more self-driving cars."
243,"That’s what a new study from Uber’s self-driving-truck team says, and a variety of trucking experts think they might be right."
244,A symbol of the industry's reach takes its place in San Francisco's skyline just as Americans begin to reckon with the power of Silicon Valley's companies.
245,"Hurricane Irma has laid waste to the state's electricity, affecting more than 10 million people. Now what?"
246,"If you believe them, there will be a lot of self-driving cars on the road by 2020."
247,We should investigate the many ways hackers could disrupt self-driving cars before we begin deploying them.
248,"Attitudes about autonomous vehicles are positive in the UK and Australia. But in the U.S., people are more paranoid. "
249,A journey into the mysterious origins of the pre-arranged table.
250,"Music is embedded in the streets, like the streets are embedded in the music."
251,"It takes 15 seconds, and you'll never miss a game you want to see."
252,"A computer was once a human who computed; how long until ""a driver"" is a machine that drives?"
253,"The freewheeling opportunity associated with 20th-century California was not available to black residents, and that exclusion reverberates in our neighborhoods and communities today."
254,"Google is engaging in unprecedented, massive, ongoing data collection to transform intractable problems into solvable chores."
255,Subscribe to our other newsletters here.
256,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
257,Citylab.com © 2019 The Atlantic Monthly Group
258,"Alia Wong is a staff writer at The Atlantic, where she covers education and families."
259,"From West Virginia to Los Angeles, educators are ushering in a new era of labor activism."
260,"Many of these schools are improving, but the persistent stigma against them contributes to segregation."
261,"The I Promise school’s five-year plan, published here in full, details its ambitions to do much more than just educate its students."
262,"The former secretary of education talks about the “lies” he thinks undergirds the American public school system, and the unintended consequences that can come with attempts to reform it."
263,The success of the statewide strike has intensified education unrest nationally—and could have lasting implications for the country’s schools.
264,"Mayor Rahm Emanuel wants to set students up for success after graduation. But at public schools, even the best ideas often have unintended consequences."
265,"In many high-poverty urban neighborhoods, it’s nearly impossible for a poor child to find something to read in the summer."
266,How did the school district decline so dramatically?
267,Hint: Their test-only admissions policy isn’t the real issue.
268,Subscribe to our other newsletters here.
269,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
270,Citylab.com © 2019 The Atlantic Monthly Group
271,"Alice Fothergill is a Professor of Sociology at the University of Vermont. Her areas of scholarship and teaching include disaster vulnerability, family and childhood studies, gender, inequality, service learning, and qualitative methods. She has worked in the disaster sociology field for 2 decades."
272,"Children are among the most vulnerable victims of any natural disaster. Some 645,000 young Puerto Ricans experienced the trauma of Hurricane Maria."
273,Subscribe to our other newsletters here.
274,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
275,Citylab.com © 2019 The Atlantic Monthly Group
276,Allison Arieff writes a column about design and architecture for The New York Times and is editorial director of SPUR.
277,A new exhibit reveals how architects and designers are embracing community participation in developing world projects
278,The new book 'Carrot City' celebrates the aesthetics of urban agriculture
279,Michael Pollan's bestseller returns with whimsical art from Maira Kalman
280,"Jack Storey of the group Saving Cities on their new film, 'Red, White & Blueprints'"
281,A noirish take on New York's 'heart' from Norwegian firm Snøhetta
282,Chilean architecture firm Elemental offers residents more by doing less
283,A chat with '99% Invisible' host Roman Mars
284,Santa Monica's new breed of mobile homes are stylish and sustainable
285,San Francisco's SF Made is leading the charge to get American cities back in the business of making things
286,"Despite their co-option by marketing teams, the pop-up remains a sharp tool in the urban revitalization kit"
287,LOT-EK's Open School in Anyang forces visitors to confront the architectural contrasts right in front of them
288,Subscribe to our other newsletters here.
289,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
290,Citylab.com © 2019 The Atlantic Monthly Group
291,"Based in Paris, Alon Levy has written about public transit and urbanism at Pedestrian Observations since 2011."
292,"As cities experiment with battery-powered electric buses, some are finding they struggle in inclement weather or on hills, or that they don’t have enough range."
293,We redesigned Brooklyn’s struggling bus network based on evidence from other cities about how to boost ridership.
294,"The people who know buses best have ideas about how to reform the system, according to a survey of 373 Brooklyn bus operators."
295,The $30 billion rail tunnel project may be a victim of President Trump’s feud with Democrats. But New York and New Jersey could still save it.
296,It’s not just the Second Avenue Subway: Nearly all urban rail projects in the U.S. cost much more than their European counterparts.
297,"The $1.6-billion Moynihan Station will be a bright, spacious improvement on Penn Station’s depressing environs—but it will leave many problems unsolved."
298,Subscribe to our other newsletters here.
299,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
300,Citylab.com © 2019 The Atlantic Monthly Group
301,"Amanda Abrams is a freelance writer in North Carolina. Her work has appeared in the Washington Post, the Daily Beast, and the Christian Science Monitor."
302,"Despite its potential, 95 percent of U.S. cohousers are white, 82 percent identify as Democrats, and 66 percent hold a graduate degree, according to one study."
303,"In Durham, North Carolina, residents in the city’s last mill village are hoping a local historic designation will protect them from nearby real estate shifts."
304,"As Washington, D.C., fills up with a new professional class that’s affluent and mostly white, historically African-American congregations are struggling to stay relevant."
305,How conversation helped me connect with longtime residents in my rapidly changing neighborhood.
306,Subscribe to our other newsletters here.
307,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
308,Citylab.com © 2019 The Atlantic Monthly Group
309,Amanda Kolson Hurley is a senior editor at CityLab.
310,This change to the urban skyline could make a big dent in carbon emissions.
311,The GOP’s tax reform bill has put the federal historic tax credit on the chopping block. Here are just a few of the buildings it helped revive since 1978.
312,A plan by the design firm Snøhetta to remake Philip Johnson’s AT&T Building has sparked anger in the architecture world.
313,"To share concepts from its “low-stress” bicycle master plan, Montgomery County, Maryland, chose the ultimate stress-busting medium of the coloring book."
314,"From graphic explainers of government regulations to board-game-style community workshops, new MacArthur Fellow Damon Rich uses design to make cities more democratic."
315,A new exhibit explores postwar life in the suburbs of Canada’s largest city.
316,Scientists were surprised to find that this smart and solitary species had built a cephalopod city. Why?
317,"The deer population of the eastern U.S. has exploded and cities are trying to keep it in check. But the options available to them are limited, and fraught."
318,"In her new book, Sarah Williams Goldhagen presents scientific evidence for why some buildings delight us and others—too many of them—disappoint."
319,"Conservatives have long opposed Modernism, but in the video age, avant-garde buildings can become potent symbols in the hands of groups like Infowars and the NRA."
320,"The Pentagon thinks better designed, more walkable bases can help curb obesity and improve troops’ fitness."
321,A team of architects tried to understand the appeal of New York City’s most-loved buildings by recreating them for the 21st century.
322,"Smarter than HGTV and livelier than PBS, the British program ‘Grand Designs’ celebrates architectural problem-solving."
323,"The Bay Area’s knowledge jobs are dispersed across a vast, car-choked landscape of suburban office parks. And that’s the way the industry likes it."
324,"In the new book Atlas of Another America, architect Keith Krumwiede mixes satire, sci-fi, and the sublime in his plans for utopian villages built out of suburban mega-homes."
325,"President Trump is gung-ho about the U.S. producing more goods. But what, exactly, should cities be making in the 21st century?"
326,President Trump’s ban on immigration from several Muslim countries triggers mass demonstrations at airports nationwide.
327,"At one charter school in Washington, D.C., grown-ups work alongside children in an unusual two-generation model."
328,Our new series on the workforce and jobs of the future.
329,Which of the innovations covered in our series will prove transformative?
330,Subscribe to our other newsletters here.
331,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
332,Citylab.com © 2019 The Atlantic Monthly Group
333,"Amelia Taylor-Hochberg is a freelance writer covering art, architecture, and urbanism."
334,"It fizzled out 20 years ago, but the city can do better this time around."
335,Subscribe to our other newsletters here.
336,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
337,Citylab.com © 2019 The Atlantic Monthly Group
338,"Coral and mangroves offer storm-buffering services, but they’re disappearing."
339,"The power grid of the future will require sunny skies above and energy storage below. Thanks to Tesla, Kauai has both."
340,"Urban green space is a balm for all sorts of stuff. In a new book, The Nature Fix, Florence Williams makes the case for why we should all be spending more time outside."
341,Subscribe to our other newsletters here.
342,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
343,Citylab.com © 2019 The Atlantic Monthly Group
344,"Amitha Kalaichandran is a resident physician and a health journalist and writer based in Ottawa, Canada. Her work has been featured in The New York Times, Boston Globe, NYMag, and STATNews."
345,A pilot program in Los Angeles is testing a more scientific way to reach “influencers” who persuade and educate their peers.
346,Subscribe to our other newsletters here.
347,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
348,Citylab.com © 2019 The Atlantic Monthly Group
349,"Amy Biegelsen is a freelance writer living in Washington, D.C."
350,We have a rapidly aging population but cemetery space is already hard to come by. Are there lessons for us abroad?
351,A course in the National Building Museum echoes architects' visions for our nation's capital.
352,"San Francisco's ""Guerilla Grafters"" are transforming the city's trees into bootleg fruit producers, much to the chagrin of officials. "
353,Empty industrial spaces get a second life as innovative art studios
354,The California town has banned plastic lawns over environmental concerns
355,A street artist’s boombox posters turn cell phones into cassette tapes
356,"With funding for the arts at an all-time low, these projects still managed to get off the ground thanks to websites like Kickstarter"
357,A proposed Chicago ordinance would require security guards to be posted outside vacant homes near schools
358,"Stream Las Vegas weddings, construction in Iran, or one of the longest DMV lines in the country"
359,Subscribe to our other newsletters here.
360,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
361,Citylab.com © 2019 The Atlantic Monthly Group
362,"Ananya Bhattacharyya is a Washington-based writer whose work has appeared in The Guardian, The New York Times, Al Jazeera America, Washingtonian, VICE, The Baltimore Sun, and Reuters."
363,"For the people of Kerala, in southern India, rain collected from rooftops has been a lifesaver."
364,Subscribe to our other newsletters here.
365,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
366,Citylab.com © 2019 The Atlantic Monthly Group
367,Andrea Roberts is an assistant professor at Texas A&M University.
368,"The recent discovery of bodies of black prison laborers beneath a construction site in Sugar Land, Texas, is forcing the state to confront its difficult history."
369,Subscribe to our other newsletters here.
370,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
371,Citylab.com © 2019 The Atlantic Monthly Group
372,Angel Hsu is the director of the Environmental Performance Measurement Program at the Yale Center for Environmental Law & Policy.
373,"20 years ago, there were 50,000 rivers in China. Now, more than 28,000 of these rivers are missing. Why?"
374,Subscribe to our other newsletters here.
375,"CityLab is committed to telling the story of the world’s cities: how they work, the challenges they face, and the solutions they need."
376,Citylab.com © 2019 The Atlantic Monthly Group
377,Anna Bergren Miller is a contributing editor at The Architect’s Newspaper. She lives in the Twin Cities.
378,A pilot program in Minnesota will combine bike-share with canoes and kayaks to encourage multimodal travel around the Mississippi River.
379,"A look inside Chicago's first LGBTQ-friendly, affordable senior housing development, Town Hall Apartments."
