,tweetID,text
773,1116361941197426688,"@Liz_Wheeler Lol, I am used to seeing a pedestrian thinking everyone else is stupid."
774,1116361774490705926,"“Barr exudes just enough of the comforting style of the Washington insider to quiet the fears of many in the House and Senate. He comes across as pedestrian and legalistic, bordering on dull, but he’s the most dangerous man in America.” https://t.co/6xGkXRvdKz"
775,1116361750537015296,"""The deterioration &amp; engineering of our streets &amp; infrastructure continues to deliver disruptive &amp; dangerous consequences for [Pensacola],"" writes @drewbuchanan. Unsafe roadways. Pedestrian &amp; bicyclist injuries &amp; deaths. Unreliable transit. Poorly lit roads. Crumbling sidewalks. https://t.co/qmX1hPcDTW"
776,1116361708472238082,Come try out lemonade at Lemonade Wars on the Pedestrian Mall !! 😋 https://t.co/CGfMGM1u5L
777,1116361077590319106,"I kinda get the idea of combined pedestrian and cycling lanes, but combined parking lot and cycling lane sounds reeaalllly weird.  What's the thought,  @Tamperekaupunki ? https://t.co/QZN5E6IRwo"
778,1116360944186273792,Network Rail: Please don't close the Angerstein Railway pedestrian Crossing - Sign the Petition! https://t.co/ozauMVcthR via @UKChange
779,1116360941128617984,"delighted to be working on @KarlJayLewin + Matteo Fargion's #ExtremelyPedestrianChorales as part of @BritishCouncil #EdShowcase #edfringe 
A mix of high &amp; low art exploring the beauty &amp; meaning in pedestrian movement – with a dash of punk-ish irrelevance and 18th century wigs... https://t.co/OtFN4HOHJb"
780,1116360897411330048,"@lisabeej Had she been speeding, hit a pedestrian, fled, and lied, her outcome would have been comparable to Black Chick's"
781,1116360822459117568,"In a few months time, some spin will be added, and ""London's FIRST pedestrian and cycle only main bridge"" will be unveiled https://t.co/mX0xZoHn48"
782,1116360506720301056,"In 2017, the Governors Highway Safety Association said #Arizona was fifth in the nation for most pedestrian deaths. By 2018, we were No. 1.

@offcentervoice talked about the issue with C.J. Hager of @VitalystHealth.

https://t.co/4dJL5N7ycA"
783,1116360447752589312,@MPSMerton someone’s left whatever this is on the pedestrian footbridge at the top of Merton Hall Road https://t.co/MetA1Airmi
784,1116360315799654400,"‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico : the student project in mexico, ‘bending bridges’,  develops an innovative lightweight construction method out of plywood.
The post... https://t.co/Ts7ME6fJtF"
785,1116360117405003776,"#TBT to the old sky deck in #gatlinburg. The all new #SkyCenter is set to open later this #Spring and you can also check out the longest pedestrian bridge in North America @gatlinburgskylift 🐻
.
Stay at #HapeyCabinRentals #Vacation #gatlinburgtn #smokymountains #visitgatlinburg https://t.co/znMn1yzXjI"
786,1116359999234740225,"IMPORTANT UPDATE: The woman was not hit by a car as was first reported to emergency services.

But she has suffered a 'serious head injury' from her fall - here's hoping she recovers fully.

Full story below.

https://t.co/JxjOSnjcqy https://t.co/IaleyZM1Ys"
787,1116359921619095553,@SamCraggsCBC If everyone's needs were balanced there would a lot less car lanes and more bike and pedestrian lanes.
788,1116359905408167936,Amanda hit a human being with her car this morning and she just keeps saying “he was so mad”. Like yes pand I don’t think the pedestrian planned on being on the hood of ur vehicle this morning😂😩
789,1116359732229488645,"Pedestrian struck in Lawrence, serious injury. MSP recon assisting Lawrence PD. #WCVB #BOSTON https://t.co/AUI6i3gxpV"
790,1116359700461817856,"Young star of Spartak Ayaz Guliev was driving in his Mercedes in Moscow quarreled with pedestrian who turns out to be American philologist, broke his nose and now booked by police. Unclear what consequences will be for @fcsm_official fortunes https://t.co/xDNOLdMX8X"
791,1116359569003950080,"@Humberbeat Two of these riding through pedestrian zone @ 16:17
Only caught one https://t.co/KbJP6Hcqib"
792,1116359450552459265,"How long would it take to outwalk a tsunami?
Washington state releases new pedestrian evacuation zones for a Cascadia  earthquake and tsunami situation in Bellingham, Hoquiam, Anacortes,  Aberdeen and Port Angeles.
Read more here: https://t.co/985Eo97Srk"
793,1116359084163391489,"@MaMo_ @noah_nonsense @LeGenerale3 @wmnjoya You can tell through learning what happened in Europe in 1700 AD,were you there? Does that make the knowledge you have about the events irrelevant because you are in Kenya? You are saying RCC founded Christianity, were you there? That is pedestrian argument for young children"
794,1116358803321184262,"This week, @AlertTodayFL and MADD Northwest Florida partnered up again to promote pedestrian and bicycle safety at the Florida State University and University of Florida baseball game. #AlertTodayFL #OneFoolishAct #MADD https://t.co/4iJYj4TRfN"
795,1116358800620048391,"Some people think they’re so cool they don’t need to use the pedestrian crossing to cross the road, these people are eejits."
796,1116358494964322306,"Debate continues over SF's Juvenile Hall, a pedestrian was killed on Highway 4, and Berkeley scientists are working on a birth control pill for men. https://t.co/D8QbQ4Gk0S"
797,1116358455147810816,"Thought Hammersmith and Fulham Council had inadvertently given the city a much needed cycling and pedestrian bridge but apparently cyclists have to get off and walk their bikes? Utterly bonkers, it's not like they're actually doing any work on the road https://t.co/XVoNgZKGGy"
798,1116358350550134785,@leannepiper @CamGuthrie Edinburgh indeed! And how about Gordon? share cost with the university who owns lots of frontage - include a pedestrian overpass to reach both sides of campus without stopping traffic as often (keep light for accessibility). Would be a win-win.
799,1116358029430013953,"old white men who drive nice cars and think that they have the right of way in any situation need a fucking reality check, go ahead and hit me, a  pedestrian, and see how you feel when you have to pay every single one of my bills SWEATY"
800,1116357824529956865,@LarkynSimony Ummm... never heard of ‘the pedestrian-points game’???
801,1116357817559130122,"the next @hanoverDC Civic Assn meeting is Wednesday, 04-17-2019, at the House of Lebanon, 27 O Street NW, 6:30pm; @DDOTDCDirector Jeff Marootian has been invited to  talk about @DDOTDC road &amp; pedestrian issues in the neighborhood

@TruxtonCircle #BloomingdaleDC https://t.co/ULrXunhBxT"
802,1116357782591164417,"Pedestrian struck, killed while running across Phoenix road – AZCentral https://t.co/EV5bYcaBzz https://t.co/gV4ARjhl9L"
803,1116357745635221508,@Bvron1 Yes but the pedestrian isn’t innocent
804,1116357645768765440,M1 Bedfordshire update: Police confirm traffic stopped due to pedestrian on motorway https://t.co/aPrYq8hipH
805,1116357629826281473,Every day that I don’t knock down a pedestrian is a victory
806,1116357553607385088,"@HildaBikes Parking and camera violation tickets for #NY_7L67A, cont'd:

1 | No Parking - Day/Time Limits
1 | No Parking - Taxi Stand
1 | No Parking - Except Authorized Vehicles
1 | Blocking Pedestrian Ramp
1 | Fire Hydrant
1 | Blocking Bike Lane"
807,1116357396845223938,SWEDEN - STEP BY STEP - MODERN pedestrian crosswalk and safety marks! https://t.co/pqOv0ye9N2 via @YouTube
808,1116357331363729408,"JUST IN: Middletown police are investigating after a man was hit and killed last night.
https://t.co/5PbwrKx6cr https://t.co/95WgHAmn3u"
809,1116357211029155840,"@Lara06978872 @Wendys Are you using your phone to video while driving?  As a cyclist, pedestrian and fellow human being who doesn't have the safety of a large metal cage and airbags around them, I would like to ask if you would be willing to no longer do this when you drive?."
810,1116357179940929536,"Hatzoloh &amp; Ramapo Pd for a pedestrian struck, Rte 59 &amp; Agausta Ave."
811,1116357165302857730,"How can we make Nolensville Pike more accessible for pedestrians, bicyclists and bus riders? Thanks to funding from @ArtPlaceAmerica, we've partnered with the Salahadeen Center and @NCDC to install temporary pedestrian zones to increase safety for all! https://t.co/ePh4BQAGCG"
812,1116356609045860353,"@lisabeej How do you know?
Regardless, that was a generic response to your generic pedestrian example."
813,1116356576053538821,"‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico
https://t.co/Utgzj20ekL... https://t.co/975SjwvixB"
814,1116356432436301824,SPOTTED 🎥: Port Canaveral person pauses for polite pretty peacock practicing pedestrian safety in the crosswalk! Please peek prior to passing! #Fox35 🦚 https://t.co/KSWhftZRqv
815,1116356253230538753,"“My first thought was that this love poem written at dusk to a distant beloved was rather pedestrian, and that maybe it would work better as a single couplet paired with the image,” says a creative writing professor https://t.co/mwaJFnQMwt"
816,1116355843921010688,NEW INFO: An arrest affidavit reveals what led up to a man's deadly hit &amp; run overnight Wednesday in Hixson: https://t.co/WUrS039O6h
817,1116355742716628993,"Work Zone Focus: In partnership with @ArlingtonDES, Lynn St Esplanade aims to improve pedestrian and cyclist safety, as well as provide additional traffic management and street beautification in Rosslyn. More: https://t.co/Nf4Fz6y3rn https://t.co/gQwsIpFLPw"
818,1116355732880760832,"Here are @CityofVancouver bureaucrats exercising their prerogative to be timid and mediocre #vanpoli
https://t.co/7Ec7Bg0Fmf https://t.co/8qA37jhiaj"
819,1116355651947646976,"@StevenFulop @WiredJC @MTA Tax the high rise developments and condos going up on every corner, it’s sad you scrape for tax money when you have so much development in Jersey City, and stop wasting money on dumb things like pedestrian plazas, police overtime, and made up work titles for ”your” personnel."
820,1116355550344667137,"Beyond dreamy: Barcelona's Urban #Mobility Plan gives ""enthusiastic preference to bicycles and pedestrian transport."" The Last-Mile Revolution and #eCargoBikes FTW. #bikes4climate #bikes4delivery https://t.co/hMAp32H1n7"
821,1116355472943009793,"“We are building a pedestrian loading bridge so that we can load pedestrians and vehicles simultaneously,” said Nicole McIntosh, the Washington State Ferries director of terminal engineering.
https://t.co/ux0n9cAcfu"
822,1116355223759364096,"#FrenchQuarterFest starts today! We'll be out distributing info and getting rider feedback. Remember: due to increased pedestrian traffic in the French Quarter, delays and detours might occur on nearby lines. #FQF2019 #FQF19 https://t.co/8Bbg0yE1rM"
823,1116354739988586496,"@NickZaiac @nicolegelinas Right. Seems there's some pretty good research about TNC (passenger) congestion and safety, but much less for e-commerce and couriers. I'm also somewhat interested in how these services may complicate the addition of significant pedestrian and cycling infrastructure to streets..."
824,1116354472811196416,Reduced speeds and sudden stops are common in areas with pedestrian and bicyclist traffic. Be sure to slow down and avoid distractions. Don’t allow anything to take your concentration away from the road. https://t.co/paAOItsvnb
825,1116354444202053633,Police close Stourbridge High Street after elderly woman hit by car https://t.co/DIFzgZDpQR
826,1116354421468930049,The pedestrian bridge at Ellicott Creek Park was recently removed and is being replaced. https://t.co/frbdHcWmOt
827,1116353869813100544,"@captain_canaway @MartinSLewis At the time of Winston's ""attack"" the cyclist had locked their bike and was a pedestrian, at which point the plates would have been useless."
828,1116353728779575296,@HounslowCycling @EalingCyclists Isn’t that a pedestrian/cycle footpath? Traffic calming?!
829,1116353315250540545,"Wonderful walkway being constructed along Ngong Road past Dago Corner. Will it serve its purpose or is it just a matter of time before hawkers take over?
The pedestrian and jogger has it rough in this our Nairobi."
830,1116353150372515840,"The @ArtsCouncilJC 
Architecture &amp; Design Comm. presents: 
▪️ April 18
▪️ Panel Discussion 
The #JerseyCity exhibition showcases collaborative research for the potential to re-imagine its infrastructural past for pedestrian use. Similar to #TheHighlineNYC https://t.co/Kr1rrcrNrb https://t.co/Gkf5O0NTw0"
831,1116353012413489152,you ever know the pattern of pedestrian crossing lights so well that you always cross before everyone else and feel like an absolute weapon or am I just easily pleased ???
832,1116352996567322625,@EdinLivetouch An accident with a bus and a pedestrian I hear outside Tesco?
833,1116352961083351040,"How we act on this indicates how serious we are about #visionzero

https://t.co/wJnLsukwJi"
834,1116352843718516736,@CRDNCyclist @ashpole @MartinSLewis Who cares about which has more kinetic energy? People are often killed in trivial ways. Bikes can easily harm. For example https://t.co/3z9cxbXgdZ
835,1116352741281075202,"woman in red spaghetti strap midi👗👗👗 dress walking on pedestrian lane during nighttime
🔥Visit Now - https://t.co/TwDP44sOAX🔥
.
.
.
.
#WGAStaffingBoost Blazers  #SJSharks #JaneTheVirgin#fashiondress #fashion #dress #style #fashionista #fashionstyle https://t.co/79JYZiAv5J"
836,1116352514503401472,"This is why Stourbridge High Street has been closed off to traffic by police this afternoon.

https://t.co/JxjOSnjcqy https://t.co/3guDDdsDnr"
837,1116352120540807172,"@JohnKelly @Pedal2DC Personally, I don't get the appeal. Basically a scooter is a less safe, less practical bike. People seem to like 'em though, and the more non-traditional vehicles on the street the better.
 
Having said that, Pedestrian pace in pedestrian space."
838,1116352039641071617,"Worrying news from down the road today as Stourbridge High Street has been closed off after a pedestrian was hit by a vehicle.

https://t.co/WZBXq2Aij5 https://t.co/h6hzlhlPdr"
839,1116351937937539082,Pedestrian recovering after hit and run; suspect sought #CrimeTracker #SWARNews #ETXNews #TexarkanaNews https://t.co/LzzA20yzlX
840,1116351819968544768,WHEN THERE IS A PEDESTRIAN CROSSING INSIDE A CIRCLE https://t.co/kV7iwD6UG1
841,1116351697872285697,"This is a little worrying.  according to @HJClassics article, 50% of primary school children have never had any form of pedestrian safety training #SafetyFirst
https://t.co/K6sEhXPuNQ"
842,1116351596596744192,"Plan to attend tonight's Amish &amp; Non-Motorized Travel Study Community Meeting in Gallia County. It's an opportunity to provide feedback on buggy safety, pedestrian/bicycle safety and ideas for improvement. https://t.co/Hb4tWnEvGF"
843,1116351348755316736,Napoleon Bonaparte meets Interviewed Pedestrian in June 17th Street the Movie
844,1116351211236745216,i love being a pedestrian
845,1116351209189912576,‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico https://t.co/JYEHIy9OwP
846,1116351151320879106,Every-time I read about some idiot killing a pedestrian here in Las Vegas I am reminded of scumbag outfits like this one who aid and abet horrible;e drivers in our community..https://t.co/SLvH7UAWHR How is this bs legal?
847,1116351006265286656,"Am i the only person that when you about to walk over a pedestrian crossing and all the cars stop. 

Makes you feel like you on a run way,suma add a bounce in your step😉"
848,1116350950023802885,Pedestrian hit and killed in Middletown https://t.co/tQ6wQzDqFZ
849,1116350906738663429,@WilliPete @dclayclerk @ArialThor @skaye @m08159 @SupaDupaDaniel @TheRightMelissa @tedlieu @prageru Public hazard. It's also not your choice to drive your car in pedestrian areas or set yourself on fire in the middle of a crowd.
850,1116350852393066497,"‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico
https://t.co/fQFh1zddYk https://t.co/K9rEsvuPZw"
851,1116350514181083141,"@WestonGreenMan @DonnachadhMc @MartinSLewis @StopKillingCycl @ExtinctionR He also ignores any comments from pedestrians about aggressive cyclists crossing pedestrian crossings, jumping onto pavements etc as having any kind of validity."
852,1116350417494007811,WHY DID THE PEACOCK CROSS THE ROAD? Maybe going to watch the launch? Great dashcam video of a traffic-abiding peacock crossing the road - IN THE CROSSWALK - following the pedestrian rules of the road! Video posted by the City of Cape Canaveral https://t.co/JLdGtNrjTa
853,1116350096243871744,"@skooks Yeah, some pedestrian is gonna get killed on Magazine  St. thinking that traffic will stop for them"
854,1116350087209390080,‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico https://t.co/Z2JCiQeH9i
855,1116350073619615744,@willesonsports I have to disagree... these players would rack up personal bests in the WHA ( point wise) but when they came to the NHL two years later their total were pedestrian... NHL was still a better league ... Winnipeg would have been an average NHL team in 77
856,1116349837237055488,"Demolition crews bypassed the Marion Street pedestrian bridge this week and moved north in their continued dismantling of the Alaskan Way Viaduct.

https://t.co/rrXgcNLxIo"
857,1116349798708383745,A driver struck a pedestrian last night in Takoma Park: https://t.co/f8ub72N3Qt
858,1116349758191415301,Opened Shared Pedestrian and Cycling Path request via iphone at 400 EAU CLAIRE AV SW https://t.co/sTwmT9bCDs. Pothole in pathway chunk of cement missing from pathway at intersection of east/west bike path and north/south shared path.
859,1116349557238042624,"@tomraffe @HounslowCycling There may not be any good answer for getting across the A4 there.  One thing you may notice is that the toucan junction outside GSK has a pedestrian ""scramble"" phase, which can be used to cut diagonally across.  You may find the A4 crossing on the east side better timed?"
860,1116349493685948416,‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico https://t.co/NeI9pcfJOc
861,1116349441244631040,‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico https://t.co/Dy6Nv3IKdI
862,1116349307211407360,A male pedestrian who has yet to be identified has been killed because he was run over by two cars. One driver has been arrested: https://t.co/ALODwpNooJ
863,1116349243319623680,‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico https://t.co/dKcYxaN6hA #wordpress
864,1116349189984854016,"Man Receives Citation, Shows What Seems To Be Pretty Clear Police Entrapment #video #digg https://t.co/XtpHeQx1Ug https://t.co/2R4J9nnTIb"
865,1116348829220126720,‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico https://t.co/4tRicqGm3E https://t.co/DZq79c1xed
866,1116348740116320256,@Dagda29756194 @rhamilton13 @DonnachadhMc @MartinSLewis @StopKillingCycl Deleted your sweary tweet now?Still missing the whole bit about jumping onto the pavement at a red light? Never been a pedestrian when some cretin on a bike barges onto the pavement at lights when you're trying to get to the crossing while the lights are green for us?
867,1116348547404898306,"Buy a Copenhagen Wheel equipped bike from Super pedestrian and love it. A few weeks later exact model goes on sale for way less than I paid. Well, damnit. You win again, universe. Sigh."
868,1116348446145957888,"@MEFLYINDUTCHMAN @ScuderiaFerrari @Official_CS27 @DucatiMotor True, almost 18 seconds / lap in China, but still ""pedestrian"" is out right straight line speed.  Also, the Desmosedici did 356 kph @MugelloCircuit.  2wheels, little aero, pure power. #essereFerrari"
869,1116348327401070592,‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico https://t.co/BWq22k3YgR by YessicaMendezS #productdesign #productdevelopment #designthinking #DesignInspiration
870,1116348123742392322,"@gremisch Something I noted at my hotel’s restaurant: 4 pages of decidedly pedestrian food, followed by 8 pages of alcohol plus a separate 2 page French wine list in small type."
871,1116348061465313282,"@LVShannyLeigh A good friend lives in Jersey City and he commutes every day to Midtown. He says JC is very affordable. Plus, the city is updating the downtown area to make it a pedestrian only and adding a ton of bars and restaurants. Had dinner and drinks there last November and loved it."
872,1116347875993227266,@joshschneps A pedestrian was hit by a truck 69th street an Maurice Ave in Woodside queens today by a school. Nothing reported as of yet. Dangerous crossing by school. My grandchildren attend this school. No red light came or speed trap?
873,1116347800164470787,"‘bending bridges’ shapes plywood into double curvature pedestrian bridge in mexico
https://t.co/mk0KDHcLjn https://t.co/rTSgufnbWo"
874,1116347579996889089,“People in other countries look. No Canadian ever looks left or right before they cross the road.” Vancouver resident opinion aired on @CBCEarlyEdition re: pedestrian priority signal pilot on Granville.
875,1116346843544399878,Police incident at Kingston Bridge LIVE updates - roads closed as pedestrian spotted on M8 at Anderston https://t.co/pjyU1vGqqp Live updates as a major police incident brings Glasgow's motorway network to a standstill
876,1116346793846018048,"@Empirejo @guyofwarwick1 @MartinSLewis Not always. A ""pedestrian area"" may also be a shared path. It's neither practical nor desirable to dismount when there's no need. Dismounting delays the cyclist's journey and it also means taking up far more space to go through an area slowly + with a wider profile."
877,1116346695556698113,"@Jon_Lloyd_B Good morning, thanks for reaching out. Fort St. between Assiniboine and Broadway is considered an ""Informal On-street Route"" https://t.co/R7LwfehRnd and is not considered a Bikeway. Are you able to confirm type of detour sign--permanent, cyclist/pedestrian, Transit, etc.?"
878,1116346345596563456,BREAKING: Police incident at Kingston Bridge - roads closed as pedestrian spotted on M8 at Anderston. More info to follow soon
879,1116346243364663296,"America has a car problem.

40,000 deaths a year.
Trillions in auto debt.
Trillions to repair roads &amp; bridges.
Dangerous pedestrian environment.
Poisonous emissions.
Costly car insurance.
High gas prices.

👆These are not the problems. These are the symptoms of our car problem. https://t.co/y6jSNRSLQZ"
880,1116346191535587329,Pedestrian struck and killed outside Middletown pizzeria https://t.co/Kq4BZWtIYr
881,1116345685845192704,@dallasnews Maybe they should focus more on supporting the basics instead of wasting millions on failures like the white water park and the McDermott pedestrian bridge.  And why is public safety always the 1st thing threatened to be cut? That should always be off limits!
882,1116345245652979713,Happy to see @NYCSpeakerCoJo call for more pedestrianized streets in NYC. We have a few ideas for where they should go: https://t.co/wJF0l49HLv https://t.co/njRQ3OZ3O0
883,1116345109103218693,"Pedestrian struck and killed outside Middletown pizzeria.
https://t.co/zGJag3NCFK"
884,1116345084784586752,"NPS doing a prescribed burn on the battlefield today.  Affected areas include:  south Confederate Avenue, the picnic area along South Confederate Avenue, and all pedestrian and horse trails within the burn unit."
885,1116344892811350016,⚠️⚠️⚠️UPDATE ⚠️⚠️⚠️ #nltraffic reopened on Hamilton Ave from this morning’s pedestrian MVA. https://t.co/FEFALrmPaR
886,1116344588346830849,Cool idea. https://t.co/AjOCc2xBiZ
887,1116344491391238145,"Worrying news from down the road today as Stourbridge High Street has been closed off after a pedestrian was hit by a vehicle.

https://t.co/WutfvOOfTO https://t.co/nSa1D1vh6n"
888,1116344475926790145,"@MLSist As a fan and a father, I would be disgusted to hear that MLS players fought with fists in training. It's so pedestrian. If they aren't swinging clumsily at each other with ball bags or tennis rackets or corner flags or something, what's the point?"
889,1116344242392186880,"@davidcox65 @bhamconnected @TransportforWM Hi David, the pedestrian and cyclist underpass at Five Ways will remain open for the duration of the works."
890,1116344096656850945,@six_cell I'm not sure why a pedestrian death is somehow more egregious?
891,1116343951361843201,#Vancouver - 'We need to implement this everywhere': Is Vancouver dragging its heels on pedestrian safety? https://t.co/9A519Ck94u
892,1116343590446358528,"@SarahMackAttack If you find yourself in Boston/Cambridge, it'll be me honking. Possibly trying to shout a honking sound as I'm usually a pedestrian"
893,1116343450478227456,"(Nishik ku Prefecture of Niigata. Onô )

It is for me one of the most beautiful places in Japan, in the small pedestrian bridge, the river, the wind that goes singing, and the small houses of colors and without any attraction, only the beauty of this one that gives peace. https://t.co/KB8fHuRPL6"
894,1116343400532512769,I’m not sure what claps South African drivers more between circles and pedestrian crossings 😂😂😂
895,1116342893004886017,Congratulations #SARSAI! This program is using pedestrian and road data to identify simple but effective solutions to school in in Dar es Salaam &amp; other African cities #WRIRossPrize #mobility https://t.co/cUikkvbECH
896,1116342373871603714,Seandainya di Jakarta ada yang seperti ini juga 😌 at least people could walk on the pedestrian without any obstacles anymore 😅 https://t.co/juLVHrsJlX
897,1116342281114664963,Person on a bike who just went through the red lights on the pedestrian phase nearly hitting my 2 year old granddaughter I will find you and I will hunt you down. Albertbridge road junction this afternoon
898,1116342170703757312,"@ClarypiPinto @MumbaiPolice @ClarencePinto8 @dsa_charles @BaitKhan1 @ashokomdubey @AAPkeAcharya @anjali_damania @ashokpai64 @CPMumbaiPolice @mumbaitraffic @RidlrMUM @MumbaiMirror @MahaDGIPR @TOIMumbai Why when Mumbai Traffic Police will act on scrap vehicle that are kept on pedestrian footpath for months,and no action by Police instead on multiple reminder. Is Vakola Police station &amp; Vakola traffic police active and available instead of so much reminder? #KhataraNikaloAndolan"
899,1116341667110490113,"“Further, the budget has $188M to extend the streetcar to Benning Road Metro in Ward 7.” Then let’s see it, @MayorBowser @DCStreetcar ! And we need a new bridge too, one that’s bike and pedestrian friendly.  🙇‍♀️🚶‍♀️🛴🚃🚲 #ward7 #eotr https://t.co/E5PYH3GeXo"
900,1116341553260302338,"@michael_nielsen Interesting rhetorical challenge: give a ""pedestrian explanation"" of baratt-priddy-quillen (or, k theory of finite sets ~ sphere spectrum) beyond ""keep track of the *order* in which you count stuff and you will invent higher algebra, where even the natural numbers become amazing"""
901,1116341538261311488,"On April 11, 2019 Personnel of Santo Tomas MPS provided assistance to pedestrian crossing along the National Highway of Brgy Patac. https://t.co/0pXijmEM2n"
902,1116341536281833472,"'Phil' April 10th: ""And I’ve been nearly hit by countless cyclists running the red when I had the right of way as a pedestrian. """
903,1116341283960889344,"@cyclegaz Being able to emergency stop in that sort of distance is a useful skill, as you say, and should be practiced. I’m not going to risk putting it into action though unless it’s to save myself or another (eg pedestrian having stepped into the road) from harm"
904,1116341041659990017,"Nothing like starting your morning at 5am with your @lyft driver telling you that pedestrians are to blame 90% of the time when they get hit, even after you tell him pedestrian safety is your area of work...I tried my best to have an informed conversation... #serenitynow"
905,1116340984076484608,Pedestrian killed on I-95 in Harford County https://t.co/dohHOze7ma
906,1116340711958298624,"When you’re walking around the city, you may not be focused on staying safe. However, if you follow these tips and keep them in mind, you can help yourself stay safer and reduce your chances of potentially getting involved in an accident: https://t.co/YTK7iOvTv3

#Vancouver #law"
907,1116340638100987905,Teaching self-driving cars to predict pedestrian movement https://t.co/BP44zlbhOC
908,1116340336547246087,"I'm usually on the pedestrian side of traversing town. It can be tricky, I get it. But when you rush a crosswalk in clear disregard of the left turn the cars in front of you always have, just know someone was thinking judgmental thoughts about you as you walked by them today."
909,1116339944522428416,@yankees The trouble with the curve! The Yankee hitters CAN’T hit it!! Especially Aaron Judge!! He looks pedestrian at the plate!
910,1116339752746176513,Design error on Dallas pedestrian bridge.   https://t.co/0RQeGZydlS
911,1116339480250679299,"@BruneauJo @howdenLRSD Good morning, and thanks for reaching out regarding the downed pedestrian crossing sign on Howden Road. If you're able to send us a DM with your contact phone number, we can look into this further."
912,1116339170522345472,"This is why Stourbridge High Street has been closed off to traffic by police this afternoon.

https://t.co/JxjOSnjcqy https://t.co/caJfmSv4rj"
913,1116339119049859072,"@benshapiro @donwinslow Classic @benshapiro. So thin skinned. Nothing clever. Very pedestrian. 

BORING BEN."
914,1116339103447101440,"PEDESTRIAN KILLED should NOT be a daily headline.
Yes, there are horrible drivers and impaired drivers.
But bad design also is a huge contributor to our daily deaths and maimings of pedestrians.
Pedestrian killed in South Beach hit-and-run on Alton Road https://t.co/pblkeGtnf3"
915,1116338694695337984,Closed Shared Pedestrian and Cycling Path request at 418 RIVERFRONT AV SE https://t.co/JEXYZ22oKR. Completed - close sr. https://t.co/5HYSM0QeYb
916,1116338645819170816,"The way I would have spun this had I been @LBHF is:

""LBH&amp;F open first new pedestrian and cycle bridge over the Thames for 100 years!”

...and then blocked anyone who pointed out the obvious.

https://t.co/4Gf5fmJ85C"
917,1116337602796371970,@mamanaily79 @X_Sbahle @gottiluciano101 Bad record will be dealt with later on when the guy is officially a pedestrian...
918,1116337516171259904,@CityofVancouver is sitting on a free intervention it admits is effective that could save 60% of pedestrian fatalities. At 1/mo another 2 yrs study means 14 more dead while they study it. @visionzerocanada https://t.co/FbtQEPcidU
919,1116337439608573952,"@BCBSRI today 4/11/19 at about 8:45am on North Main St by University Plaza one of your vans tried to pass me on the left (in the wrong lane) as I was stopped for a pedestrian. Driver honked at me, then proceeded to speed down street past me. RI plate LQ 405  NOT COOL"
920,1116337352694059009,"Here are a few tips to stay up to date as robots and AI become more intertwined in our lives

https://t.co/aGpQzVYMUY"
921,1116336964305915906,@Sevenstarr_chic Never drive in NY then.. you’re expected to anticipate by looking at the pedestrian crossing timer and slowly moving BEFORE the light turns green 😂😂
922,1116336860387786752,"This project will provide healthy environment, enhance pedestrian experience, contribute to economic vitality and support sustainability. https://t.co/M8APgI9Lwc"
923,1116336860337324032,"Hobart will become a pedestrian-friendly city with fewer cars, better public transport and separated cycle paths under a 30-year plan to reduce the capital's traffic congestion. - @themercurycomau

MORE: https://t.co/ykweMevBOK #FrontPage https://t.co/eWmG1eegsV"
924,1116336647594041346,"@RaidersBeat The ""mojo"" died the day some Raiders kneeled, and Derek Carr didn't (good for him from my point of view, not so good from the point of view of the OL that kneeled). Suddenly, our vaunted OL became pedestrian. Suddenly, they couldn't stop anyone. We had started 2-0, with new OC."
925,1116336430941270017,"Twice in 3 weeks McCullough’s pedestrian service from dummy half has prevented successful field goal attempts. I keep saying it, but even with the current halves &amp; fb, and their obvious deficiencies, Brisbane would be a different side with a more dynamic hooker. #NRLBroncosTigers"
926,1116336362100117505,Miami Beach Pedestrian Killed By Hit-And-Run Driver https://t.co/TVt6RV8FKr https://t.co/cjfmNm9zIJ
927,1116336360724393985,Miami Beach Pedestrian Killed By Hit-And-Run Driver https://t.co/9sGCcfV75M https://t.co/cvvGM529FW
928,1116336360355352576,Miami Beach Pedestrian Killed By Hit-And-Run Driver https://t.co/sZiIycG3nO https://t.co/hj3fvSNRmq
929,1116336360250470400,Miami Beach Pedestrian Killed By Hit-And-Run Driver https://t.co/Ign4rawdvS https://t.co/twFRkgVAzE
930,1116336360183386112,Miami Beach Pedestrian Killed By Hit-And-Run Driver https://t.co/qtomQwSRWp https://t.co/QktApJUijr
931,1116336360007196672,Miami Beach Pedestrian Killed By Hit-And-Run Driver https://t.co/uO46ahryjA https://t.co/YmsiO0OkK4
