,tweetID,text

31,1116490758293467136,@carrie_dixonLHC @DMarieMaga @superyayadize @Josiegirlz5 @ScottPresler Bannon is kind of a train wreck ain’t he? 🤣

32,1116490751637098498,Takeout on the train should be illegal it smells so good and I'm so hunnnnnnngryyyy https://t.co/z2z9FmsbAn

33,1116490724759916546,"Uhh. No. Why would I be smelling you? - me to a hot guy on the train who I was smelling



























































































































#RipCity"

34,1116490723128434688,Hey Attorneys! Are you ready to fight for the rights of employees? Our employment department is growing. Work and train with our experienced team. Ability to speak Spanish preferred. 1-800-CANT-WORK. Please share!

35,1116490705512177664,@QTAnon1 But can you train them to use &amp; flush the toilet?

36,1116490660687826944,"@RepThomasMassie Your degree is in engineering but you've never driven a train, you fraud."

37,1116490659936890880,"@tysmo Montreal first generation trains detected included door and automatically applied brakes.  When enough jokers found out , the STM disables itband changed to alarm for driver. (Caused sudden train stop in middle of tunnels when they force a door open just enough)"

38,1116490655193235456,"@Lord_Sugar @richardbranson @UKLabour I haven’t had a seat on my usual train for months after working in London.



























































































































Costs me several grand.



























































































































It’s crap."

39,1116490653263912964,Train you mind to be stronger then your heart ❗️

40,1116490640550969345,"@cspan @SenSchumer Stop crying radical you and your buddies went too far 



























































































































Crying is not going to stop this Train"

41,1116490637669556224,A woman stopped me as I was getting off the subway to tell me there was a man on the train who just kept taking photos of me. I didn’t see who it was. I’m so creeped out. Why are men so creepy all the time? Will they ever respect women as autonomous human beings?

42,1116490629129867264,@castrovince Of course he went 0-fer today.....

43,1116490605314678785,"Train Like an Alpha 🚂🚂 @ VCU is here! Come out Sunday April 21st at 630 PM to see teams from our chapter compete against each other! This will be the event of the year, you don’t wanna miss out‼️ The eventbrite link is down below!



























































































































https://t.co/FqK9fYNcUU https://t.co/7C5Gi1EEyP"

44,1116490591460823040,"Great collab with @TTPageDC for a #DCSchoolReportCard train-the-trainer session! It’s always great to see how folks are using the resources, dig into the data, and answer questions. For those of you who couldn’t make it, hope to see you at the next one in Ward 7! https://t.co/XPOH3MBC2P"

45,1116490591075033089,"@indianrailway__  I'm srujan. I have a sleeper ticket from katpadi(kpd) to vizianagaram(vzm). My PNR number is 4457359449.





























































There isn't place for going inside the train itself. Right now I'm in 3rd ac coach standing at the door. Please solve this problem as soon as possible"

46,1116490546233663489,"@amcngshadows “I used to live on a train... and had a gang of Rooks to look after” 



























































































































Jacob sighs nodding"

47,1116490540629893120,"@_SatyamMishra @dadadididi @Mephis_to @kenaviba @globaltimesnews Ok, still building after so many years? 😂😂 



























































































































https://t.co/6bzMZgBYqd"

48,1116490539870724097,@estefaniababe i never wanted someone to run a train on me so bad 🥵😤

49,1116490536603586560,Hop on that Bunny Train Ya'll 🚂🐰🚂

50,1116490536419037184,@inlovewthesalsa Literally that order you have them in.

51,1116490500343836674,@SippySlicker Once you’ve done Vienna jump on the train to Bratislava. A much shorter journey and the drivers change at the border! The beer is better too on the other side

52,1116490487362478080,So thank you @brielarson. Your movie hit me like a freight train and gave me a brief moment to just let out everything I’ve been bottling up.

53,1116490485500006400,i need to train more #magnusbot

54,1116490479833628672,"@DaveKeating Merkel: ""We are solving your NHS staffing crisis, we can send you 10,000 refugees to train up!"""

55,1116490475119284225,So that was the end of him. I don’t mean I killed him or anything that dramatic. He got swapped for another one who still couldn’t train me to drive an actual car so basically I’m gonna  have to get one of them kids electric ones and drive it on the pavement.

56,1116490469142335494,@charliekirk11 @Clover1292 Now How can the poor pay the poor?Trump is paying his daughter millions but nothing  is said!Get off the Trump train before it crash!

57,1116490461407928320,"@mviser @JoeBiden 3) is a rope, a bulletproof, pills ect.  I like you Joe, but you missed the fucking train on this one. https://t.co/4h07gVkU7U"

58,1116490458933399552,@dahyegcf im on the train :[ there is NO food

59,1116490457830309888,"Circa 1994 - The parking lot that never ended by @underthebar 





























































_





























































“Hey, before you train, go drag the sled”.





























































_





























































We didn’t have shit called “warmups”. It was called the shit you do before you… https://t.co/RhfutVUjTQ"

60,1116490451954089984,"@schroedingereqn @ThatDonne @SenDuckworth “Wile. E. Coyote, super genius. I like the sound of that! SUPER genius!” &gt; gets hit by a train &lt;"

61,1116490433649971200,"@tdrexplorer I’d say the little sounds and jingles whenever u go, specifically the train stations."

62,1116490411168665600,Waiting For A Train (Extended Version)Flash &amp; The Panhttp://www.radiojekyll.com

63,1116490406227693568,“Has Branson Pulled Off The Great Train Robbery?” by markrmohler https://t.co/JNP8VLVyJC

64,1116490375835914240,@SeaBass912 @EMD4ME @jeremybalan @LosPonies Vicky Oliver couldn’t train a dog to piss outside. 😂

65,1116490359381663746,@tanyasmith341 follow us sister on the Trump Train

66,1116490333267697664,"@americanninjax that's brilliant!! i'm always trying to get that One Perfect Line, doing double strokes could help train me out of that. thank you!"

67,1116490333213347842,MARC Penn 544 - Delay -- MARC Penn Line Train 544 (6:30 pm dpt Wash) is experiencing a 10 - 15 minute delay due to holding to follow Amtrak 186. The next scheduled stop is Edgewood Station. https://t.co/vfDNlXGeu7

68,1116490315479879681,The idea that Alan Sugar gets the train is amusing me currently.

69,1116490295477141504,"@Jaxonator99 i don’t make monkeys, i train em"

70,1116490280515932161,"Don't apply make up while on the train. Nobody wants your stupid face powder on them.



























































































































#TrainEtiquette"

71,1116490254972805121,"Woman, 25, killed by NJ Transit train ID’d as local artist behind Belmar station mural https://t.co/i4kYjMLJgT"

72,1116490236593360902,@SW_Help the guard on my last train wasn't a cunt.  Can they run the company? You're all awful. xxx #DieInAFire

73,1116490225910468610,"Saw a guy on the A train with a cool jacket. Asked him where he got it, to which he responded, “Fuck if I’m telling you! Can’t have the whole city biting my style.”"

74,1116490224064921600,"A man on the sky train touched my leg, I said “excuse me”, he said “you don’t even want to talk to me?”, I said “I’m talking to my friend”. He was shocked!"

75,1116490222806630401,"I want to be a vocalist, and I like to train my voice with ""Blacksmithing"" by Big Big Train."

76,1116490208843915264,"@RailwaySeva I'm srujan. I have a sleeper ticket from katpadi(kpd) to vizianagaram(vzm). My PNR number is 4457359449.





























































There isn't place for going inside the train itself. Right now I'm in 3rd ac coach standing at the door. Please solve this problem as soon as possible."

77,1116490199523979264,@francesgreek1 Eeeeeeeelite drive train. LOL!😋

78,1116490196076380167,"@msemilyrushton Yes you always have wine, you’re the wine goddess and I’m the wine bear ..   all aboard the wine train ..."

79,1116490178246455297,"@The_Trump_Train People who plot and scheme to kill, steal or destroy get caught in their own web. Noting new! There was a man Haman, a woman Jezebel &amp; her husband King Ahab who experienced this. You can read about them."

80,1116490176233132034,@TMZ @TIA_EWING Is this train still running?

81,1116490169572634624,"@ToddSnider I believe you.





























































Train Song.





























































Side show Blues. And many more."

82,1116490168087740422,Diary of a #ThunderRobot: Traveling in the train… 😜😜😂⚡#Trenitalia https://t.co/WyqroGqKn1 https://t.co/MIXz16CdlR

83,1116490163620929537,the C train really is the MISSINGNO. of trains when it pulls up at the station https://t.co/BR6HCqo8Se

84,1116490159434788864,"@Japoy__ @TBHMNL @cuddlemrchubbb @senatePH May client kami sa government a year ago. They actually have new and up-to-date software. Sadly, some users prefer to use older versions (XP) , kasi dun daw sila sanay and wala ring effort to train them sa mga bagong software/tools, especially sa mga regional offices."

85,1116490154431139841,Am so drunk I spent the whole train journey telling my bf he should buy me a pro.ise ring fae argos to propose with

86,1116490142452199429,@rkline56 @GeanineC @Godsgirl158 @American2b @goofballgeorge @ncar999 @RealCharlieK @p3driver @CJPrichard1 @samhudson124 @MeltingInMarana @Blondie_Patriot @kaci150 @njc0217 @BobPage43582244 @01ravenking @SCOAMT @TotalAssumption @BrianHanes4 Beautiful train Rick! Thank you for the add! https://t.co/LBIxibZFxV

87,1116490127440789512,Train yourself to take nothing personally.

88,1116490116283944960,@OrlandoFireDept Certainly looked like they waited to pull just in front of the train.

89,1116490108159561728,I fucking LOVE listening to harry belafonte while I traipse around this godforsaken city. Its like having my own little secret--don't let my resting bitch face fool you!! I'm living my BEST 70-year-old life waiting for this train #eightfootBUNCH

90,1116490091160133633,"Drama’s like a train wreck, I don’t wanna be involved but I just can’t look away 😂🙈"

91,1116490088270180352,"@Wenxue2222 @theresa_may You think this government are going go let us leave with no deal. It ain't gonna happen. May wants the terrible deal , to effectively keeps us in and the gravy train rolling."

92,1116490075972435969,Being on the train for more than 30 minutes gives me ode anxiety.. 😭

93,1116490053688201219,"Stream starting now! Mythic Jaina pain train! Please drop by, feel good, be happy, and have fun! #twitch #twitchcommunity #twitchaffiliate #wow #SmallStreamerCommunity #smallstreamers #WorldofWarcraft #Streamer @Veparion 



























































































































https://t.co/2FveZZ07EQ"

94,1116490021329145856,@EconomyBeyond I find it off that the platform controller didn't remove him from the train. Now he just becomes the next station's problem

95,1116489993097072640,@tekkers44whufc @wiildey86 @Lord_Sugar @richardbranson @UKLabour Is true. £92 train. £55 flight. I went last year.

96,1116489967809826816,Me looking at a train going under the bridge I'm walking on until I run into and trip on the side wall

97,1116489964974301185,"We would really love to see you!





























































The plan is to train and then deploy teams to locations around #CA39 



























































































































The more people who show up, the more ground we can cover!"

98,1116489954501320705,@_thomashh Lmfao fckin right I’m on that gravy train till they run me up outta here

99,1116489944250425346,@DaveArmstrongFF @MyFantasyLeague @DHH_Matt @fantasydeejack @MG_Dynasty Thanks Dave. I was on the Lindsay train as soon as the off season started then tried to sell him.

100,1116489933747830784,"I’m going to still keep going tough because the photographers saw what happened &amp; like made a pact to train me harder, lol, today one of them say me down and taught me how to mic up people properly and let me capture all the footage on the field. The photographers believe in me."

101,1116489912398774273,@_shesaysss @NJTrainDelays @NJTranshitt Because they spend so much time on the train that they’ve convinced themselves that the train is home and home is their commute!

102,1116489911752974336,@TheMainBanana We should do a trip to Paris together. Literally 2 hours by train. Would be fun. Maybe after this academic year?  :D

103,1116489889678229510,@FoxFriendsFirst @TomFitton They boarded the wrong train. https://t.co/29X7dBMaGo

104,1116489889376239617,"I think I am going to be on #DLive the rest of the week to ride the current HYPE train they got going and see what happens. Going live with some #Hellblade Come join the HYPE!



























































































































https://t.co/qNF23DYij2 https://t.co/WYueVz9F2X"

105,1116489868652285954,"@LSuseran Hi, Leon. We have congestion along the line at this time. We had a train with a mechanical issue that disrupted service. ^DG"

106,1116489846296465408,1) Minority serving institutions have a long history of preparing teachers to provide high-quality ed to students of color. We share best practices from MSIs to inform how other teacher prep programs train their future teachers to work in diverse schools. https://t.co/YwUu5GNsJM

107,1116489841733140481,@jimohagan @topherjaims No I Don't think so but for the funding part of this some coaches will train Kids for free because they want to see them make it high in the esports community

108,1116489834049224709,They’re fully having a fight on top of her toy train set. Thomas the tank engine was just used as a weapon.

109,1116489826180579328,"@realDonaldTrump Individual 1=bullshit train wreck continues, under your leadership, deficit rising rapidly,record dept, yes can't afford it,shame, shame, shame, no EXONERATION for you no thank."

110,1116489786490068992,it’s kinda frustrating that my grandmother cares more about our stupid ass dog than me like i don’t get along w her but if me and my dog were tied up on train tracks she’d save him first and that’s fucking bogus

111,1116489743502458881,"Man hit, killed by train in Hardin https://t.co/qnJM9GEkyM"

112,1116489737186025474,"Altro





























































Oh no! The #pixelart train derailed and I just ignored every possible limitation. Or did I? Our third favourite #Pokemon requested is #Darkrai! As a #spooky boy, I approve every bit of this choice.





























































(Gonna probably animate this one day... one day.) https://t.co/yvU3bM52UC"

113,1116489702629093381,Jazz Ensemble performing Night Train https://t.co/CBW4znTD5e

114,1116489697734344711,"Capitalists: employ working people, train them, push them to be better, encourage them to succeed.



























































































































Socialists: pity working people, feed them handouts, make them dependant, ensure they’ll never succeed."

115,1116489692277616642,"Me, on a train: Wow! just like animal crossing!"

116,1116489688615878656,"@AnthonyJSchmid2 @The_Trump_Train Saying something like that is cult-like, scary, ridiculous, false and sad for you. I follow facts. I don't say something is fake news to make people believe in false truths.



























































































































Trump hasn't done much of anything besides lie and muddy the waters. Be careful having blind faith."

117,1116489686812434432,"@IndieGamerChick @Woblyware @RatalaikaGames I'll jump on the Daggerhood train, then.



























































































































Switch for AU, please. Don't rush though, I might not be able to redeem until 8 PDT."

118,1116489683448385536,"@mickie_enkoji Another 1-2 feet in usable space in the family room.



























































































































That said, I will miss the toy train we had running around the middle of the false ceiling and mom's Christmas village that overlooked the family room."

119,1116489653614469120,Shin splints are the actual worst when you’re trying to train for a distance run

120,1116489652112896000,@PiyushGoyalOffc hello sir I have planned departure today by Train no 15706 from Delhi junction to attend my marriage but I have received message at 1am that the train has been cancelled. I just want to know how railway will compensate me

121,1116489612778668032,"'Sometimes you run into people who change your life for the better, they’re called bartenders'. 





























































Here’s how you can turn your bartenders into Star-tenders: 





























































 https://t.co/dc95vQSLAA 





























































 #Bartenders #Bars #Pubs #Clubs #BartenderSpiritsAwards"" https://t.co/BZno5Yfdzh"

122,1116489612690587649,"🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈



























































































































      LGBTQ FOLLOWER TRAIN





























































  LIKE/RETWEET THEN FOLLOW





























































EVERYONE WHO LIKES/RETWEETS





























































     HAVE FUN &amp; MAKE FRIENDS



























































































































🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈"

123,1116489610111139841,"On a quest to find a great #lead3 session tomorrow? Train to Hogwarts leaves too early? Mordor too far? Grab a coffee and join @techtips4pd and @juliafran for Engage Your District: Personalized, Gamified PD https://t.co/W4nORTpUaf #WeAreCUE #onesessiontorulethemall https://t.co/x0X357m3EX"

124,1116489604914454529,"Top 5 Infernal machines:





























































1. Infernal Machines (Diablo)





























































2. Fire Man (Megaman)





























































3. A Train (Is a train)





























































4. UFO Turtle (Yu gi oh)





























































5. Hades (God of War)





























































SUBMIT"

125,1116489580595879936,The train isn’t even crowded and there are plenty of empty seats... yet humans test my patience by asking me if I could move my bag so they can sit next to me... i don’t blame them but damn.

126,1116489575222767616,@Thoughtdogbuns1 @The_Trump_Train Here is how illegals get to vote in our elections. https://t.co/29Xg82AyOe

127,1116489571888316416,Somehow I'm fascinated about Bollywood stars at airports. Interestingly I want to see more videos of Bollywood stars at train stations or bus stops please #india https://t.co/oU0mhsFGD1

128,1116489550510080000,"The line-up of events for the #Racing4SDGs2.0 event is exciting!



























































































































- Tree planting activity at the Kayaking spot of the National Stadium



























































































































-Ride &amp; Hike to the train station from the Velodrome (More info at the venue)



























































































































Join us by 7.00AM at #April13 #Racing4SDGs #RepUrAlumni #SDGs https://t.co/d7ptbGiNIN"

129,1116489545346949127,@Tybawai Sending you good vibes and &lt;3 from Queens. On the same train this week. We got this.

130,1116489536299655169,the annoying background song is back in the train

131,1116489531757195265,"[QUOTE] 





























































 ""Flygskam"", or flight shame, has become a buzz word referring to  feeling guilt over the environmental effects of flying, contributing to a  trend that has more and more Swedes, mainly young, opting to travel by  train to ease their conscience.





























































 https://t.co/WR3wCjKpkd"

132,1116489524371054592,"@rsg @scottbelsky Is there REALLY bad intentions here/harm to users from so called ""Dark patterns""? I think too many people just jump on this train because it is the contrarian or cool thing to do (similar to so called ""echo chamber"" issue from a few years). I do NOT have an answer thus asking"

133,1116489523712671745,"i was in and out of trader joe’s in 20 mins today, which is a nyc miracle. two stops later, i realized i got on the wrong train - express, nowhere near the vicinity of my apartment. 



























































































































i was only gone for four days?? lost all my city sense in the south 😩"
