,tweetID,text
81,1119746154772795392,"@Colin__Wolfe 10 year career vs 4 games when everything goes their way, I'll take the larger sample size. Wait until theres adversity he'll quit like he always does"
82,1119746067644461056,"@gusmanb @uncleancasuals @EEDAR A sample size of 100 is very low. I'm not complaining about anything, just simply asking where your getting this 80% number from"
83,1119746036195442688,➟MASAKI YODA -loving loving you- https://t.co/7U4H5e5WoX https://t.co/u0Dck4gKSB #音樂 #Japan #information
84,1119745748403478533,It seems like the Windows steam audio device runs at 48000khz sample rate and 32bit samples.  #pulseaudio is downsampling to my iMac’s hw as it should but it desyncs over time.
85,1119745651443732482,y’all remember when the barbz dm’d Tracy Chapman asking her to clear that sample for nicki 😭
86,1119745454390923265,"#Ireland #News 
@IrishTimes 
""Please send letter to Cobblestone street so I can be an editor for the Irish Times magazine. Here is a sample of my work. Cheers! 😎🌁""
-Abigail May Arndt https://t.co/MkyX7BdbYt"
87,1119745413668642818,given the sample size of both this days hikes i regret to inform you that indeed tick season has returned to the greater baltimore metropolitan area
88,1119745328293531648,sample of track im making https://t.co/ltZTRizBJh
89,1119745188073824262,@MeeMeeMya Is that a scientific sample size? You seem awful sure your personal experience is representative of the billions of religious people on the world. Seems pretty irrational to me.
90,1119745155647590400,enjoy your sample @shineekick https://t.co/9PtQt20DeF
91,1119745082033356800,"On April 20, 1902, Pierre and Marie Curie isolated one gram of radium, the first sample of the radioactive element. ☢ Help students visualize nuclear reactions w/ #ELGizmos! #edtech #STEMed #blendedchat https://t.co/kZfu20i4E1 https://t.co/gzfyCdHLQF"
92,1119745063934922752,"@renegade_roo I love your polls, they ask nonstandard questions with a reasonable sample size to find info about the community."
93,1119745048302764033,"Drunk driver - Leeds 

Vehicle attempted to fail to stop for #XA36 before pulling over.
Driver requested to complete road side breath sample .... #FAIL. 
District assisting with transport - Now en route to cells. 

#Dontdrinkanddrive #Team2 
#OperationalSupport"
94,1119745036546187264,The 16year old rider of this motorbike in Blackpool found himself being arrested for providing a positive drug wipe for CANNABIS. Now in custody awaiting a blood sample @LancsPolice @DrugWipeUK @LancsPolDogUnit #Team3TacOps #3098onetrickpony https://t.co/j9393ZlOhi
95,1119745010012790784,"Join Daily Bruin staffers as they sample Coachella food stalls and recommend their picks.

https://t.co/tro1iRDtiK"
96,1119744955814174721,"@Gustavia_Bones @Amy_Siskind Ipsos poll conducted April 18-19, 2019 on behalf of Thomson Reuters. For the survey, a sample of roughly 1,005 adults age 18+ from the continental U.S., Alaska and Hawaii was interviewed online in English. This sample includes 353 Democrats, 344 Republicans, and 210 Independents."
97,1119744878223732736,enjoy your sample @poetnartist https://t.co/jX0A3Ynyv1
98,1119744847018102788,"More sample packs ready to go out❤❤💃💃🎉🎉Yeeesss, thanks to my lovelies that are taking their health back🎈💝I have 4 sample packs left and ready to ship out to New homes!!  Take back your… https://t.co/jMY991bpdT"
99,1119744754894479360,Yall niggas retarded as fuck. It's a sample from an old Reggae song https://t.co/yRInacKj6Z
100,1119744717229572098,@akaEverts @stickermule You can do a sample pack 10 coasters for $9
101,1119744659859886080,NIKE HYPERDUNK 2012 BHM NBA AREA 72 RARE SIZE 17 RARE PROMO SAMPLE PE https://t.co/5eorGSBASz
102,1119744642134753280,Just a sample of the sights and sounds from today’s service. I’ll have a full report on the #Columbine service tonight on @KDVR at 9. https://t.co/QglO60D24H
103,1119744602502782976,enjoy your sample @gothkjh https://t.co/rpp4iz5Uxu
104,1119744285019078656,"@RonPotesta Sorry Ron - 35 games in 3 yrs for Aguilar is not a large enough sample size to call him a bust. If that is your logic, Bauers was a bust in Tampa with a larger sample size."
105,1119744147751981056,"@SteveKerr Rather than being a sample in a civilized society, we fall into into medieval barbarism"
106,1119744073152253952,#donate today please to  Cathy Sample Woman Who Lost Both of Her Legs #Catheri48789698 #Donationexperts https://t.co/vPVuAIaPc3
107,1119743944840007680,"Did AZ's DEQ play a part in the largest state-wide lead scandal?

Why would they assist Mesa Public Schools to falsify lead results? They were fully aware that 3 sample containers are needed- MPS only used 1. 

Suspiciously, ALL the results showed NO lead! @guardian @olliemilman https://t.co/iECFQhr6zx"
108,1119743892151205888,"**New Listing** To Be Built | 20425 Carson Rd | Deephaven | $2,395,000 Co-listed with Kyle Hunt. #buildyourdreamhome #kylehunt #ellendehaven #cbburnet #realestate ***Please see our rendering and additional sample photos of past build jobs. https://t.co/ealrKmWUjP"
109,1119743885876629504,What a time to be alive! They are giving out free sample shots of different flavors of margarita’s at Walmart 🤣
110,1119743826179100678,"Do you enjoy intelligent plots, realistic locations and credible characters? Try a free sample of the kindle bestselling adventure, Bridge of Souls, and begin an epic adventure you will remember forever

https://t.co/fHwDLsFSdG 

#book #sample #bestseller #mustread #reader #free"
111,1119743562969690112,"@ItsEssi Hi Essi, I'm Aron and I'm a video editor with over 6 years of experience. 

My website: https://t.co/eyubVkhbn2  

Video samples: https://t.co/XHfq1qJa9f 

Feel free to ask us to create a sample video for you (no charge). We look forward to working with you!"
112,1119743556250263552,"A quick profile of a random sample of the exhibitors at the @KombuchaBrewers #KKon19 conference, https://t.co/nJ54tbYHOC #kombucha #craftbrewing"
113,1119743434896465922,@MontessoriMom3 @CharlesFinch They killed it to get the sample
114,1119743307201110016,@RonPotesta Aguilar was given 35 games in 3 years with the big club for the Tribe and he was a bust. Bauers was given a larger sample size in one year with the Rays and is not a bust? How is that?
115,1119743276431626240,"A party led not even by poll numbers but by vague ideas about the political risks of impeachment, gleaned from a sample size of 1, in a radically different situation over twenty years ago https://t.co/dmShVYzV6f"
116,1119743199382315008,@romeinsilver the sample pack is lovely. This pack is my new go to!
117,1119743148643606528,@JustDoIt_Sample Period lol
118,1119742989138399232,"@gehrenbergdfs Lololol, 2 game sample of a team who is young and inexperienced. Lolololol"
119,1119742907081207808,@binkymack You got a sample of one of the trax?
120,1119742662846947328,"The number of men not seeking marriage is up 40% more than the last data sample taken in 2016. Really who can blame us? We work hard, some us become very wealthy (not me) then get married then get divorced, with a swing of the judges gavel just awarded your wife of 3 years ⤵️"
121,1119742621658832901,"White and gold beetle sample. Getting married is a chrysalis after all.
.
.
.
#embroidery #bridal #beetle #beadwork #brooklynbride #madeinnyc #3dembroidery #weddingbug #wirework… https://t.co/qGpJFVbMQL"
122,1119742555942469635,~33) ~ WET DADDY ~ Bk4 ~ THE HYBRID SERIES ~ WHAT??? ~ WRONG!! ~ EXTREME SERIAL KILLER MI5 #THRILLERS in THE HYBRID SERIES ~ #EROTICA ~ HORROR ~ SAMPLE IT ~ https://t.co/JOV69RWlcy https://t.co/KWaFGeZXfk
123,1119742488091222016,enjoy your sample @anodetoyounct https://t.co/3Qm08PprCR
124,1119742478066823168,"@MichellBasler If you're in Edinburgh I'd most definitely reccommend the @NtlMuseumsScot 
This is just a sample. https://t.co/PEZPKhOoZa"
125,1119742422781714433,In the last ~24 hours 325 politicians in our sample (Members of the German Bundestag and U.S. House of Representatives) tweeted around 1095 times. https://t.co/u87EvO35jE
126,1119742388061319168,The @Eberjey @marissawebbnyc and Apparis #samplesale ends Sunday 4/21! https://t.co/N0swtgQKZa
127,1119742290589884418,Now I’m screaming “I’m broke” to see I get a sample of money in my mail 🤷🏽‍♀️ https://t.co/J7V6fl5XRn
128,1119742270243315714,Sample of my new #collegefootball show: watch -Georgia Sports Talk - G-Day Game Preview https://t.co/81aapgULsE via @YouTube
129,1119742159152791552,"@Medscape Of course, only 2% of the respondents were nephrologists, which is one of the huge limitations in this particular survey...not a large enough sample of any single speciality. https://t.co/jFwut8Cmhd"
130,1119742122276655105,The sample below is the full text into cell B5 and the cells below -- any values found in the cells below
131,1119742107294498818,"Only my fiancé would get a sample of wine at Olive Garden and then say, “hey, my sample glass is empty” to the waiter.. &amp; it actually work.

Samples for days 🙃😂"
132,1119742068820045825,@charliekirk11 @SpeakerPelosi Come on - learn how sampling works. People who use Block are not a representative sample of taxpayers.
133,1119741971902242816,➟MASAKI YODA -Danceing in the with you(sample)- https://t.co/XGzTZCtlBI #musiikki #Japani #TIEDOT
134,1119741971172659207,enjoy your sample @jinkiist https://t.co/LmqGbuzGpf
135,1119741952705081345,Free Sample Food Products https://t.co/NdBZ1y4AYD #freestuff #freebie
136,1119741887772938240,[RESTOCK] sample etude colagen moistful dan ac clinic kit @ 15000
137,1119741784677068802,"@drserefoglu @mjziegelmann @vidit_sharma_ @DrDAgarwal @DrDUrology @ranjithramamd Respect to the authors for innovative spirit &amp; execution of this. But seems quite invasive to adopt based on unclear biologic rationale (to me), small sample size, retrospective series, lack of control. If quality prospective controlled data would need to reassess"
138,1119741749914632194,Check out V&amp;R VIKTOR &amp; ROLF FLOWERBOMB EDP 1.5ml .05fl oz PERFUME SPRAY SAMPLE VIAL https://t.co/BeX17F1QFK ⁦@eBay⁩ #ebay #flowerbomb #perfume #samples #beauty #viktorandrolf #spray #fragrance ⁦@eBayDeals⁩
139,1119741524365856769,➔PIERROT'S -MONITH- https://t.co/kN1f7tphxk #Musik #japan #INFORMATION
140,1119741347202785280,@ericswalwell Here’s a sample of you on the debate stage. https://t.co/J7pRm23Ss9
141,1119741055241523201,"@kravtsovt @KakkoToKravtsov Sample size is important for sure, but I think he deserves a lot of credit for his work on and off the ice cause this guy couldn’t stop a beach ball for multiple seasons"
142,1119740865730113537,➝MASAKI YODA -loving loving you- https://t.co/18CYenphSe https://t.co/jSonu6K8JC #Musik #japan #INFORMATION
143,1119740579200393216,dawg I jus found the most FIRE SONG/SAMPLE IDEA FUCK
144,1119740575937220608,@tarablagg It's a great time in life! We'd like to help you put together a beautiful wedding suite. Plan with FREE Sample Stationery Kit: https://t.co/hUWi3Z7pIp
145,1119740533914488832,i’ve decided to just sample every one of them
146,1119740479954751488,@e1n omggg i tried a sample earlier and it was so good (the cheese curds too)!!! ill definitely have to take some back....
147,1119740479195639808,"@_wintergirl93 @TheMorningSpew Yay Pete!

Flavor of the month.

Watched by dozens of mentally deranged libs.

Only good Pete has done was knockout and finish off this stool sample.

#FreeDickParker 

#F_Beto https://t.co/jewVdcfhWs"
148,1119740445045735425,"Join us this Friday (April 26) for “Secrets of Salsa &amp; More” where you can sample the best salsa recipes, followed by a fantastic concert by “guitarrista” James Kline. #CommunityDaysLC
https://t.co/LNXJ75gOkr https://t.co/VtbzynF7Dh"
149,1119740398006456320,@cflorez8 That's terrific! Let us know if we can help. Try this FREE Sample Stationery Kit! https://t.co/MEBaFIssF2
150,1119740200756883457,"@biz Tinkercad is great. So user friendly. Take a look at our sample introduction lesson here, aimed at school kids but got a nice tutorial for starting out with designing for 3D printing. https://t.co/Y9R6Y2HfWg"
151,1119740181236592641,"Voting intention for EU elections amongst Conservative Party councillors (via @Survation, April 17-19):

Con 52%
Brexit 40%
Others 8%

Sample size: 781 Conservative councillors"
152,1119740152862035968,"@JustinTHaynes While I get that, I was just remarking that the bullpen options in the minors don’t seem as elite as people mention. This bullpen has been bad for a year plus so doesn’t seem sample size"
153,1119740016438042624,➝MASAKI YODA -Danceing in the with you(sample)- https://t.co/DBOyML4mzN #musique #Japon #INFORMATION
154,1119740014772887554,@nitwitschool I think 4 playoff series is a good enough sample size.
155,1119739965448040448,@kjgillenwater It was a small sample size.
156,1119739963136827392,"@abharris03 @Softykjr Have a clue what a good, quality roster looks like.

Run differential during the season is ALWAYS small sample because it's 20 games in. 50 games, 80 games in, with injuries, other roster changes NOT taken into consideration AT ALL."
157,1119739914650705920,"This is but a very small sample of this evil cult:

 https://t.co/cMTcOGC5Gt"
158,1119739883868884997,"Obviously sub effects &amp; small sample size at play, but he is a top striker/false 9 and is starting to show it when given ppportunity at WHU.

Not given a fair run at Arsenal by any definition. https://t.co/smEjJK1Mfr"
159,1119739840013139980,@NatGeo I contacted Dr. João Araújo at Penn State nearly a year ago with a photo of what appears to be some species of Ophiocordyceps. Dr. Araújo had already received a sample from S. Carolina. It appears that Ophiocordyceps species are present in our imported fire ants in the S.E. USA.
160,1119739818743934976,"ZILIS UltraCell 
Water Soluble, Full Spectrum Hemp Oil.
-
Organically Sourced
Full Spectrum Extraction
Superior Formulation
Up to 94% Bioavailable
Available in BERRY &amp; LEMON.
-
WE ARE AN INDEPENDENT DISTRIBUTOR 🌱
-
Come in for a FREE sample today.
Call us with any questions.… https://t.co/FcJDxJZ1He"
161,1119739776712753153,"Spain, 40dB poll:

PSOE-S&amp;D: 29% (+2)
PP-EPP: 18% (-1)
Cs-ALDE: 14% (-4)
UP-LEFT: 13% (+1) 
VOX-ENF: 13% (+3) 

+/- vs. 14-19 March 

Field work: 15-18 April 2019
Sample size: 2,000

➤https://t.co/NOkUdsZPR9 

#28A https://t.co/JX69xp6Dbl"
162,1119739730709577728,"Back to 2016!
Sample of #graphic #design experimentations I made along w/ lots of research 📚, which then led me to design the current @HUSHCITYapp’s icon.
#mobile #apps https://t.co/Njf3FvWCPb"
163,1119739698409291776,@Skeuly1 @374Ak @NeyTen7 @NozL1 @YassEncore @Alambeats @AllanRaguel @BalanceTonBeat @BeatStars Death Note sample? good job!
164,1119739643979808768,"if there's a problem/code sample/algo you'd like to see written in Erlang + a blog post walking through it, lmk! https://t.co/0qmc1yRtmV"
165,1119739592335216640,➝MASAKI YODA -Danceing in the with you(sample)- https://t.co/DY0zUD2uYn #musique #Japon #INFORMATION
166,1119739541546397697,"@RayneHall I know several pro editors and they all offer free sample edits to prospective clients. I haven’t had it done, but I seem to remember ten free pages is typical. #editing #writingcommmunity #greaterlosangeleswriterssociety #glaws #Writers"
167,1119739360285532161,Just joined the @BadassBeardCare reward program. Ask me how to get a free sample! #beardsunite #badassbeardcare #beards
168,1119739225493114880,"Thank you all!  The results were rejected on the basis of sample size🙄 and the show must go on. 🤣

Brown won.

I'll show you when it's all done.👊"
169,1119739032290897923,VapeWild Best Seller Sample Pack | Vape Giveaway https://t.co/Cfji26JF9v via @YouTube
170,1119739013282144256,@hockeysw @Boddy604 Agreed. Sometimes you just have a bad 5 game stretch. It's a small sample size.
171,1119738946815242240,@BenBerdankweed Having fun! Been waiting a very long time to sample in Canada and looking forward to edibles being available
172,1119738881086066688,"#SuccessIsABlend tour kicking of in #Chengdu. Look out for our pop-ups around mainland #China for a chance to sample our seasonal #Chivas Highballs and snag some great swag, #slainte! @… https://t.co/aD7Y1NguK9"
173,1119738736332431361,@monokromfonts @hhpapazian @SpecialXaracter I'd be interested to see a sample of this.
174,1119738637497749504,"I've been a writer/producer for years but never been able to break into a scripted room! This series about  an unqualified couples councilor is my best sample- I have a pilot of it.
#WGAStaffBoost 
Couples In Crisis: https://t.co/5qpF1guQc0"
175,1119738569013305346,@on_the_fence__ @goosethaflerken @doge_days @jwmcpeak @benandjerrys I'm on about your shitty logic and sample size of whatever your anecdotal evidence encompasses.
176,1119738397675778049,"Hmm, reading these papers (with a little skeptism).

Paper 1 indicates a galaxy was found without dark matter. https://t.co/Djcb9EVsPr

Paper 2 apparently verifies this finding. https://t.co/k8GdU1A2yS

Same authors, study 1 year apart. 

But sample (n=1) is not convincing me..."
177,1119738295414665218,#IndiePub #IndiePubTip Sample edits https://t.co/09R1bg5GXB
178,1119738284299694080,"@blasthedd @Serremmy @LT6675 @jonz970 @rdrhwke @ThulRob @tjkgolf21 @harjo111 @Aug1405 @RightLax1 @MWAgain @MAGAgirly @jillhowell19 @MathPatriot @JTrumptilian @SextonWally @QmagaMike @JoAnneKlem @Sequencer16 @adkisson_rich @EvelynMcquary @country_jayhawk @davidja54683793 This is Chad Prathers twitter handle @WatchChad he is also on youtube here is a sample.
https://t.co/fuqrtQ3eP1"
179,1119738192683393024,@dexisboss That's awesome! Let us know how we can help! Check out our FREE Sample Stationery Kit! https://t.co/ceYnr8eKlP
180,1119738139629752320,@TheRealSadistik I see you with that game of thrones sample
181,1119738132851830784,"@jinkibloom one sample per day, come again tomorrow."
182,1119738126073724928,A #wadeboggs mail day item: a @SInow salesman sample mini poster of the #Chickenman. 😀🐔🐓🍗⚾️ @RedSox #boggstavern #supercollector #supercollection #redsox #sportsillustrated https://t.co/DV4k7LVq4J
