,count,pair
109,3.0,"(car,70s)"
110,1.0,"(car,70sumthn)"
111,1.0,"(car,7188)"
112,1.0,"(car,79)"
113,1.0,"(car,806)"
114,1.0,"(car,8134438252)"
115,1.0,"(car,815)"
116,1.0,"(car,87th)"
117,1.0,"(car,88)"
118,3.0,"(car,900)"
119,1.0,"(car,92)"
120,1.0,"(car,96th)"
121,1.0,"(car,97lexx)"
122,1.0,"(car,__kylv)"
123,1.0,"(car,__xojay)"
124,1.0,"(car,_agc90)"
125,1.0,"(car,_alexmartinez_1)"
126,1.0,"(car,_clyse)"
127,1.0,"(car,_corigar)"
128,1.0,"(car,_cuzntweet)"
129,1.0,"(car,_diamondcocain)"
130,1.0,"(car,_eye426)"
131,1.0,"(car,_ganeb)"
132,1.0,"(car,_jackohlean)"
133,1.0,"(car,_juliannkay)"
134,1.0,"(car,_logannmariee_)"
135,1.0,"(car,_mjack_)"
136,1.0,"(car,_morenaa7)"
137,1.0,"(car,_rickayi)"
138,1.0,"(car,_trishhooo)"
139,1.0,"(car,a_)"
140,1.0,"(car,a_aspuru_guzik)"
141,1.0,"(car,aaa_travel)"
142,1.0,"(car,aaahahahaha)"
143,1.0,"(car,aaronjacobson10)"
144,1.0,"(car,abduct)"
145,1.0,"(car,aberdeen)"
146,2.0,"(car,abhinari)"
147,71.0,"(car,abl)"
148,1.0,"(car,abq)"
149,2.0,"(car,abroad)"
150,1.0,"(car,ac15d)"
151,1.0,"(car,acadiatraverseenclaveoutlooksam)"
152,2.0,"(car,accent)"
153,1.0,"(car,accessoriesgtoth)"
154,1.0,"(car,acct)"
155,1.0,"(car,accustom)"
156,2.0,"(car,acid)"
157,1.0,"(car,acidic_blond)"
158,2.0,"(car,aclu)"
159,1.0,"(car,actionbrexit)"
160,1.0,"(car,actonclim)"
161,38.0,"(car,ad)"
162,1.0,"(car,adalin)"
163,1.0,"(car,adamcatteral)"
164,1.0,"(car,adamrichman)"
165,4.0,"(car,addict)"
166,1.0,"(car,addilove14)"
167,1.0,"(car,addisun__)"
168,3.0,"(car,addit)"
169,1.0,"(car,adequ)"
170,1.0,"(car,adeyln)"
171,1.0,"(car,adman)"
172,1.0,"(car,adnamod)"
173,1.0,"(car,adoptingyay)"
174,2.0,"(car,adt)"
175,15.0,"(car,adult)"
176,6.0,"(car,advantag)"
177,6.0,"(car,adventur)"
178,1.0,"(car,adversari)"
179,1.0,"(car,aecc_eu)"
180,1.0,"(car,affair)"
181,2.0,"(car,affect)"
182,3.0,"(car,aftermovi)"
183,1.0,"(car,againliv)"
184,1.0,"(car,aggro)"
185,1.0,"(car,agit)"
186,1.0,"(car,ahhhh)"
187,6.0,"(car,ai)"
188,1.0,"(car,ainatow)"
189,1.0,"(car,airpollut)"
190,1.0,"(car,ak47)"
191,4.0,"(car,alcohol)"
192,1.0,"(car,aldo)"
193,3.0,"(car,alex)"
194,1.0,"(car,alex_danielle35)"
195,4.0,"(car,alexa)"
196,1.0,"(car,alexand)"
197,1.0,"(car,alexdandrew)"
198,3.0,"(car,aleximusprim)"
199,1.0,"(car,alexklag)"
200,1.0,"(car,algor)"
201,1.0,"(car,aliciaaadani)"
202,11.0,"(car,align)"
203,1.0,"(car,alissa)"
204,84.0,"(car,all)"
205,1.0,"(car,allirat7)"
206,1.0,"(car,alllll)"
207,31.0,"(car,allow)"
208,1.0,"(car,allreadi)"
209,1.0,"(car,allycadwel)"
210,1.0,"(car,alnour)"
211,42.0,"(car,alon)"
212,2.0,"(car,alonso)"
213,1.0,"(car,alsaint)"
214,1.0,"(car,alshabaab)"
215,148.0,"(car,also)"
216,1.0,"(car,aluminum)"
217,2.0,"(car,ama)"
218,1.0,"(car,amanda_pompili)"
219,1.0,"(car,amarieast)"
220,1.0,"(car,amass)"
221,3.0,"(car,amazingsuperhe1)"
222,3.0,"(car,ambassador)"
223,1.0,"(car,americanracingoffici)"
224,1.0,"(car,americanstorm)"
225,1.0,"(car,aminaw)"
226,417.0,"(car,amp)"
227,1.0,"(car,amplifi)"
228,2.0,"(car,amy_kmac)"
229,18.0,"(car,an)"
230,3.0,"(car,anderspreben)"
231,4.0,"(car,andreamariapre2)"
232,1.0,"(car,andrewperezdc)"
233,1.0,"(car,andrewyang)"
234,1.0,"(car,andylassn)"
235,2.0,"(car,angelaw676)"
236,7.0,"(car,anim)"
237,1.0,"(car,annabelcrabb)"
238,1.0,"(car,ano)"
239,158.0,"(car,anoth)"
240,3.0,"(car,ant)"
241,1.0,"(car,antenna)"
242,37.0,"(car,anymor)"
243,58.0,"(car,anyth)"
244,12.0,"(car,anywher)"
245,1.0,"(car,apatcolyps)"
246,2.0,"(car,apc)"
247,1.0,"(car,apityprim)"
248,6.0,"(car,apolog)"
249,1.0,"(car,appet)"
250,1.0,"(car,applefarmcr)"
251,5.0,"(car,apr)"
252,1.0,"(car,arab)"
253,1.0,"(car,arapahoeso)"
254,1.0,"(car,arasurgeri)"
255,1.0,"(car,archfoto)"
256,23.0,"(car,arent)"
257,4.0,"(car,argu)"
258,1.0,"(car,arkansastech)"
259,1.0,"(car,armour)"
260,1.0,"(car,arni)"
261,1.0,"(car,arnot)"
262,1.0,"(car,aroma)"
263,39.0,"(car,arrest)"
264,18.0,"(car,arriv)"
265,1.0,"(car,arsenal)"
266,4.0,"(car,artcar)"
267,35.0,"(car,as)"
268,1.0,"(car,asa789)"
269,5.0,"(car,asap)"
270,1.0,"(car,ash_hole22)"
271,1.0,"(car,ashleyfayleec)"
272,1.0,"(car,asinin)"
273,1.0,"(car,aso)"
274,1.0,"(car,aspir)"
275,1.0,"(car,assail)"
276,4.0,"(car,associ)"
277,1.0,"(car,assssss)"
278,11.0,"(car,assum)"
279,1.0,"(car,assumedresponsibilti)"
280,2.0,"(car,ast)"
281,2.0,"(car,astonmartin)"
282,1.0,"(car,atampt)"
283,2.0,"(car,athlet)"
284,1.0,"(car,atlanticfcu)"
285,2.0,"(car,atokosch_61)"
286,1.0,"(car,atop)"
287,1.0,"(car,atroci)"
288,23.0,"(car,attack)"
289,22.0,"(car,attempt)"
290,1.0,"(car,attentionh)"
291,7.0,"(car,attitud)"
292,12.0,"(car,auction)"
293,1.0,"(car,audiecattro)"
294,1.0,"(car,audif1)"
295,4.0,"(car,august)"
296,4.0,"(car,aurora)"
297,10.0,"(car,auspol)"
298,8.0,"(car,austin)"
299,61.0,"(car,auto)"
300,1.0,"(car,autofillchalleng)"
301,2.0,"(car,autograph)"
302,1.0,"(car,autotrader_com)"
303,1.0,"(car,autotrader_uk)"
304,1.0,"(car,auweia1)"
305,1.0,"(car,auxiliari)"
306,9.0,"(car,avenu)"
307,20.0,"(car,averag)"
308,1.0,"(car,avfc)"
309,1.0,"(car,avg)"
310,2.0,"(car,avio)"
311,4.0,"(car,awhil)"
312,1.0,"(car,axe)"
313,1.0,"(car,b_dechambeau)"
314,1.0,"(car,b_hammer1)"
315,1.0,"(car,b_siragusa)"
316,1.0,"(car,bab)"
317,1.0,"(car,babecol)"
318,1.0,"(car,babytrolley)"
319,1.0,"(car,bacirosa)"
320,380.0,"(car,back)"
321,1.0,"(car,backbench)"
322,1.0,"(car,backend)"
323,11.0,"(car,background)"
324,7.0,"(car,backpack)"
325,1.0,"(car,backrun)"
326,1.0,"(car,backstreetboy)"
327,1.0,"(car,backup)"
328,4.0,"(car,backward)"
329,1.0,"(car,baconmanl)"
330,45.0,"(car,bag)"
331,1.0,"(car,baiiii)"
332,1.0,"(car,bailey)"
333,1.0,"(car,baileywynnnn)"
334,1.0,"(car,bait)"
335,1.0,"(car,baldwin)"
336,9.0,"(car,ball)"
337,1.0,"(car,ballaban)"
338,1.0,"(car,baltimor)"
339,1.0,"(car,baluecat)"
340,2.0,"(car,bananamoon)"
341,1.0,"(car,bangenergi)"
342,1.0,"(car,bangladesh)"
343,1.0,"(car,bankrupt)"
344,1.0,"(car,banner)"
345,2.0,"(car,barcelona)"
346,1.0,"(car,barf)"
347,3.0,"(car,bark)"
348,4.0,"(car,barragirl49)"
349,26.0,"(car,base)"
350,1.0,"(car,basement)"
351,4.0,"(car,bastard)"
352,50.0,"(car,batteri)"
353,2.0,"(car,battlestar)"
354,1.0,"(car,battlewound)"
355,2.0,"(car,bbcnewsnight)"
356,1.0,"(car,bbcnorfolk)"
357,1.0,"(car,bbn_wildcats_)"
358,74.0,"(car,bc)"
359,1.0,"(car,bclt)"
360,1.0,"(car,bcm325)"
361,4.0,"(car,bcuz)"
362,1.0,"(car,bday)"
363,1.0,"(car,beamer)"
364,3.0,"(car,bean)"
365,1.0,"(car,bearabl)"
366,1.0,"(car,beato)"
367,1.0,"(car,beckford)"
368,33.0,"(car,becom)"
369,1.0,"(car,behav)"
370,1.0,"(car,behaviour)"
371,1.0,"(car,behin)"
372,4.0,"(car,belief)"
373,1.0,"(car,bellaroona_)"
374,1.0,"(car,bellaspodcast)"
375,1.0,"(car,beltlik)"
376,1.0,"(car,benaffleck)"
377,8.0,"(car,benefit)"
378,7.0,"(car,benmurraybruc)"
379,1.0,"(car,bennyschol)"
380,1.0,"(car,bentleymotor)"
381,6.0,"(car,benz)"
382,3.0,"(car,berni)"
383,4.0,"(car,bestfriend)"
384,1.0,"(car,beth_doyle65)"
385,1.0,"(car,bethanievera)"
386,3.0,"(car,beto)"
387,1.0,"(car,betta)"
388,1.0,"(car,bew)"
389,1.0,"(car,bewhiteshawti)"
390,4.0,"(car,beyonc)"
391,1.0,"(car,bgervai)"
392,1.0,"(car,bhatti_saqib)"
393,1.0,"(car,bich)"
394,8.0,"(car,bicycl)"
395,12.0,"(car,bid)"
396,17.0,"(car,biggest)"
397,1.0,"(car,bighomieegg)"
398,1.0,"(car,bigjimmurray)"
399,1.0,"(car,bigmouthtoni)"
400,1.0,"(car,bigsteve207)"
401,1.0,"(car,biiiiiig)"
402,1.0,"(car,biingjw)"
403,43.0,"(car,bike)"
404,1.0,"(car,bikedc)"
405,1.0,"(car,billkristol)"
406,5.0,"(car,billshortenmp)"
407,1.0,"(car,bimbl)"
408,2.0,"(car,bin)"
409,2.0,"(car,bing)"
410,1.0,"(car,birdie_mock)"
411,1.0,"(car,bitmaintech)"
412,1.0,"(car,bjafari)"
413,2.0,"(car,bjayukcat)"
414,1.0,"(car,bkuff1)"
415,1.0,"(car,blackburn)"
416,1.0,"(car,blackcircl)"
417,1.0,"(car,blackmightyduck)"
418,1.0,"(car,blainecapatch)"
419,12.0,"(car,blame)"
420,5.0,"(car,blanket)"
421,5.0,"(car,blare)"
422,4.0,"(car,blatant)"
423,3.0,"(car,bleed)"
424,1.0,"(car,blether)"
425,9.0,"(car,blew)"
426,2.0,"(car,blifethe4mula)"
427,2.0,"(car,blink)"
428,1.0,"(car,blink182)"
429,1.0,"(car,blk)"
430,46.0,"(car,block)"
431,1.0,"(car,blockheadgirl23)"
432,10.0,"(car,blood)"
433,4.0,"(car,blossom)"
434,25.0,"(car,blow)"
435,1.0,"(car,bluenat)"
436,1.0,"(car,blurt)"
437,1.0,"(car,blvckstxrr)"
438,1.0,"(car,bm)"
439,1.0,"(car,bmo)"
440,1.0,"(car,bmw2002)"
441,2.0,"(car,boggyluuuu)"
442,1.0,"(car,boisdontcri)"
443,23.0,"(car,bomb)"
444,1.0,"(car,bonanza)"
445,1.0,"(car,bonusdr)"
446,1.0,"(car,booboo)"
447,1.0,"(car,booju)"
448,1.0,"(car,boooooooo)"
449,22.0,"(car,boot)"
450,1.0,"(car,borderland)"
451,1.0,"(car,borehamwoodfir)"
452,1.0,"(car,boshbett)"
453,1.0,"(car,bossautospar)"
454,1.0,"(car,bossman)"
455,1.0,"(car,bouchraouatik)"
456,1.0,"(car,boundari)"
457,1.0,"(car,bounlayabubakar)"
458,1.0,"(car,bourdaisontrack)"
459,3.0,"(car,bourgeoisview)"
460,2.0,"(car,boutta)"
461,6.0,"(car,bowl)"
462,1.0,"(car,bp256r1)"
463,1.0,"(car,bradxperez)"
464,1.0,"(car,braman5thfloor)"
465,1.0,"(car,bramp_yt)"
466,1.0,"(car,brandondaly2018)"
467,5.0,"(car,brave)"
468,1.0,"(car,braveheart)"
469,2.0,"(car,bravo)"
470,1.0,"(car,breadco_casino)"
471,7.0,"(car,breakdown)"
472,5.0,"(car,breakfast)"
473,14.0,"(car,breath)"
474,2.0,"(car,brendawinkowsk2)"
475,1.0,"(car,brettwalkeresq)"
476,1.0,"(car,brexitbab)"
477,1.0,"(car,brian4ni)"
478,1.0,"(car,briankelley230)"
479,4.0,"(car,brick)"
480,1.0,"(car,bridgman)"
481,2.0,"(car,briefli)"
482,4.0,"(car,bright)"
483,1.0,"(car,brigittefrankln)"
484,1.0,"(car,brine)"
485,1.0,"(car,britishanyth)"
486,1.0,"(car,brittanysimek)"
487,44.0,"(car,bro)"
488,1.0,"(car,brodi)"
489,1.0,"(car,brokedown)"
490,1.0,"(car,bronchoad)"
491,2.0,"(car,bronx)"
492,1.0,"(car,brookeejoone)"
493,2.0,"(car,brooklyn)"
494,47.0,"(car,brother)"
495,26.0,"(car,brought)"
496,2.0,"(car,brrri_)"
497,1.0,"(car,brt)"
498,1.0,"(car,brucewayne422)"
499,9.0,"(car,brush)"
500,2.0,"(car,brussel)"
501,2.0,"(car,brutal)"
502,1.0,"(car,btc)"
503,1.0,"(car,btsxminnesota)"
504,14.0,"(car,btw)"
505,1.0,"(car,bubba)"
506,6.0,"(car,buck)"
507,5.0,"(car,budget)"
508,9.0,"(car,bug)"
509,1.0,"(car,buhari)"
510,41.0,"(car,build)"
511,3.0,"(car,builtampcheap)"
512,2.0,"(car,bulb)"
513,4.0,"(car,bull)"
514,1.0,"(car,bulloughpn)"
515,7.0,"(car,bullshit)"
516,2.0,"(car,bullyesq)"
517,1.0,"(car,bullyscholarship)"
518,1.0,"(car,bumfight)"
519,6.0,"(car,bump)"
520,1.0,"(car,bumrush)"
521,14.0,"(car,bunch)"
522,3.0,"(car,bundl)"
523,1.0,"(car,burden)"
524,1.0,"(car,busch)"
525,4.0,"(car,buse)"
526,1.0,"(car,buslan)"
527,10.0,"(car,bust)"
528,1.0,"(car,butchbabe88)"
529,2.0,"(car,bystand)"
530,10.0,"(car,c)"
531,2.0,"(car,c5)"
532,1.0,"(car,cabinet)"
533,1.0,"(car,cabrechas)"
534,2.0,"(car,cadet)"
535,2.0,"(car,caffein)"
536,1.0,"(car,calbobslat)"
537,1.0,"(car,calf)"
538,1.0,"(car,callmemsamanda)"
539,91.0,"(car,came)"
540,1.0,"(car,cameronabishop)"
541,4.0,"(car,campaign)"
542,4.0,"(car,canada)"
543,1.0,"(car,canasta)"
544,6.0,"(car,cancer)"
545,1.0,"(car,candic)"
546,9.0,"(car,cap)"
547,1.0,"(car,capitolcorridor)"
548,4.0,"(car,captur)"
549,1.0,"(car,car3)"
550,1.0,"(car,caraccidentclaim)"
551,1.0,"(car,carbootsal)"
552,3.0,"(car,carcar)"
553,1.0,"(car,cardiac)"
554,59.0,"(car,care)"
555,1.0,"(car,cargot)"
556,1.0,"(car,carlforrest)"
557,1.0,"(car,carlosgvid)"
558,1.0,"(car,carlosray1017)"
559,2.0,"(car,carlsmyth)"
560,1.0,"(car,carmen)"
561,2.0,"(car,carmenrose610)"
562,2.0,"(car,cars45)"
563,1.0,"(car,carscoop)"
564,2.0,"(car,carsick)"
565,4.0,"(car,cart)"
566,2.0,"(car,casey)"
567,5.0,"(car,cashapp)"
568,2.0,"(car,casket)"
569,1.0,"(car,cass)"
570,1.0,"(car,cassidi)"
571,2.0,"(car,castielsword22)"
572,1.0,"(car,cathol)"
573,4.0,"(car,cattywhites2)"
574,1.0,"(car,cbccalgari)"
575,1.0,"(car,cbcvancouv)"
576,1.0,"(car,cbj)"
577,1.0,"(car,ccferri)"
578,1.0,"(car,cdot)"
579,1.0,"(car,celerymicrowav)"
580,1.0,"(car,celin)"
581,11.0,"(car,cell)"
582,3.0,"(car,celticivskin)"
583,8.0,"(car,cent)"
584,5.0,"(car,centuri)"
585,16.0,"(car,certain)"
586,2.0,"(car,certifi)"
587,1.0,"(car,cest)"
588,1.0,"(car,cethanleahi)"
589,1.0,"(car,cfius)"
590,1.0,"(car,cgoreham)"
591,1.0,"(car,cgreyr10tl)"
592,1.0,"(car,chachki)"
593,104.0,"(car,chang)"
594,1.0,"(car,channel933)"
595,1.0,"(car,chao)"
596,1.0,"(car,chapthefishh)"
597,1.0,"(car,chargerwoodridg)"
598,3.0,"(car,chariti)"
599,1.0,"(car,charleeann23)"
600,2.0,"(car,charm)"
601,1.0,"(car,charter)"
602,1.0,"(car,chas10buttigieg)"
603,3.0,"(car,chassi)"
604,5.0,"(car,chat)"
605,29.0,"(car,cheap)"
606,2.0,"(car,cheapest)"
607,1.0,"(car,checkpoint)"
608,1.0,"(car,cheddar)"
609,1.0,"(car,cheesi)"
610,2.0,"(car,cheesier)"
611,2.0,"(car,chelsea)"
612,1.0,"(car,chevett)"
613,5.0,"(car,chevrolet)"
614,6.0,"(car,chicken)"
615,1.0,"(car,chickfila)"
616,1.0,"(car,chiefcovfef)"
617,19.0,"(car,children)"
618,2.0,"(car,chinagp)"
619,6.0,"(car,chipotl)"
620,2.0,"(car,chitti)"
621,2.0,"(car,chloe)"
622,1.0,"(car,chlorophyll_dui)"
623,18.0,"(car,choic)"
624,12.0,"(car,chongq)"
625,7.0,"(car,choochoobear)"
626,1.0,"(car,chop)"
627,2.0,"(car,chosen)"
628,1.0,"(car,chrisbradley133)"
629,1.0,"(car,chrisdonnelly12)"
630,2.0,"(car,chrisiseman)"
631,8.0,"(car,chriskkenni)"
632,5.0,"(car,christian)"
633,2.0,"(car,christoph)"
634,1.0,"(car,chron)"
635,1.0,"(car,chunkyferryman)"
636,1.0,"(car,chvrlott)"
637,3.0,"(car,ciaruhh)"
638,1.0,"(car,cinci)"
639,2.0,"(car,cinnamon)"
640,2.0,"(car,circumst)"
641,1.0,"(car,ciroc)"
642,3.0,"(car,citat)"
643,1.0,"(car,cite)"
644,1.0,"(car,city_nutsack)"
645,29.0,"(car,claim)"
646,2.0,"(car,clair)"
647,4.0,"(car,clap)"
648,1.0,"(car,clapton)"
649,36.0,"(car,classic)"
650,1.0,"(car,classicretro)"
651,1.0,"(car,classroomcommunitycompetit)"
652,1.0,"(car,claudettjames1)"
653,2.0,"(car,cle)"
654,22.0,"(car,click)"
655,1.0,"(car,clog)"
656,1.0,"(car,clonescyclon)"
657,1.0,"(car,clooney)"
658,3.0,"(car,closet)"
659,17.0,"(car,cloth)"
660,1.0,"(car,cloudi)"
661,1.0,"(car,clt)"
662,1.0,"(car,clueless)"
663,1.0,"(car,clumber)"
664,10.0,"(car,cms)"
665,4.0,"(car,cmx)"
666,5.0,"(car,cnbc)"
667,1.0,"(car,cnetnew)"
668,8.0,"(car,coast)"
669,2.0,"(car,cob)"
670,1.0,"(car,cobb)"
671,1.0,"(car,cobes__)"
672,3.0,"(car,cock)"
673,1.0,"(car,cockpit)"
674,1.0,"(car,cocktail)"
675,7.0,"(car,code)"
676,1.0,"(car,codeorg)"
677,1.0,"(car,cohort)"
678,2.0,"(car,coldplay)"
679,2.0,"(car,colin)"
680,1.0,"(car,colleagu)"
681,3.0,"(car,collector)"
682,18.0,"(car,colleg)"
683,16.0,"(car,color)"
684,12.0,"(car,colour)"
685,1.0,"(car,colth)"
686,3.0,"(car,columbia)"
687,5.0,"(car,coma)"
688,2.0,"(car,combat)"
689,1.0,"(car,combo)"
690,2.0,"(car,comedi)"
691,2.0,"(car,comic)"
692,2.0,"(car,commodor)"
693,1.0,"(car,commot)"
694,2.0,"(car,communic)"
695,8.0,"(car,communiti)"
696,1.0,"(car,companyth)"
697,2.0,"(car,comparison)"
698,5.0,"(car,compel)"
699,10.0,"(car,competit)"
700,1.0,"(car,competitor)"
701,2.0,"(car,complimentari)"
702,2.0,"(car,computer)"
703,1.0,"(car,comrad)"
704,11.0,"(car,concern)"
705,1.0,"(car,concessionair)"
706,1.0,"(car,conclud)"
707,1.0,"(car,conclus)"
708,3.0,"(car,condom)"
709,3.0,"(car,cone)"
710,1.0,"(car,confidenti)"
711,1.0,"(car,conley)"
712,1.0,"(car,conradtreanor)"
713,28.0,"(car,consid)"
714,1.0,"(car,consolid)"
715,1.0,"(car,constabl)"
716,8.0,"(car,constant)"
717,1.0,"(car,conting)"
718,28.0,"(car,control)"
719,6.0,"(car,conveni)"
720,7.0,"(car,convert)"
721,6.0,"(car,cooki)"
722,1.0,"(car,coolstarorg)"
723,2.0,"(car,corp)"
724,20.0,"(car,correct)"
725,39.0,"(car,cost)"
726,1.0,"(car,costa)"
727,5.0,"(car,council)"
728,11.0,"(car,count)"
729,10.0,"(car,coupon)"
730,1.0,"(car,courant)"
731,5.0,"(car,courtesi)"
732,59.0,"(car,cover)"
733,1.0,"(car,coyncillor)"
734,1.0,"(car,cp2019)"
735,1.0,"(car,cpexpo)"
736,1.0,"(car,cr7)"
737,2.0,"(car,craazzyy)"
738,4.0,"(car,crackhead)"
739,4.0,"(car,cradl)"
740,2.0,"(car,craft)"
741,1.0,"(car,craig)"
742,4.0,"(car,craigslist)"
743,1.0,"(car,craze)"
744,1.0,"(car,crazyporto)"
745,1.0,"(car,creak)"
746,4.0,"(car,creator)"
747,39.0,"(car,credit)"
748,1.0,"(car,creditunion)"
749,1.0,"(car,creeper)"
750,1.0,"(car,crenshaw)"
751,83.0,"(car,cri)"
752,10.0,"(car,crib)"
753,19.0,"(car,crime)"
754,1.0,"(car,crippl)"
755,3.0,"(car,crisi)"
756,1.0,"(car,crispi)"
757,1.0,"(car,cristal1983)"
758,1.0,"(car,criterium)"
759,7.0,"(car,crowd)"
760,1.0,"(car,crs)"
761,2.0,"(car,crumbl)"
762,1.0,"(car,crystal_nkotb)"
763,3.0,"(car,cspan)"
764,1.0,"(car,csr)"
765,1.0,"(car,ctvottmornl)"
766,2.0,"(car,cuba)"
767,14.0,"(car,cup)"
768,2.0,"(car,cure)"
769,1.0,"(car,cuss)"
770,1.0,"(car,cutt_the_crap)"
771,1.0,"(car,cuttrupludwig)"
772,1.0,"(car,cuttyofbear)"
773,36.0,"(car,cuz)"
774,2.0,"(car,cw_spn)"
775,1.0,"(car,cyannick)"
776,1.0,"(car,cycleawarewgtn)"
777,1.0,"(car,cygnet)"
778,1.0,"(car,cyrustoulabi)"
779,1.0,"(car,d_mcclarenesq)"
780,91.0,"(car,da)"
781,1.0,"(car,daddy_warpig)"
782,1.0,"(car,dae)"
783,5.0,"(car,dale)"
784,2.0,"(car,dalesteven89)"
785,1.0,"(car,damienmcferran)"
786,119.0,"(car,damn)"
787,14.0,"(car,danc)"
788,1.0,"(car,dandyfromearth)"
789,13.0,"(car,danger)"
790,1.0,"(car,dangl)"
791,1.0,"(car,danielgoddard)"
792,1.0,"(car,danielle_godden)"
793,1.0,"(car,daniellemarie)"
794,2.0,"(car,danielricciardo)"
795,1.0,"(car,danielyogurt)"
796,1.0,"(car,dannyboy)"
797,1.0,"(car,dannygambit1)"
798,1.0,"(car,dannyjpalm)"
799,1.0,"(car,daphn)"
800,1.0,"(car,daqueenbee225)"
801,12.0,"(car,dash)"
802,10.0,"(car,dat)"
803,23.0,"(car,daughter)"
804,1.0,"(car,dave)"
805,2.0,"(car,daveinthedesert)"
806,1.0,"(car,davesmama)"
807,1.0,"(car,davestacey)"
808,1.0,"(car,daveweigel)"
809,1.0,"(car,davidfarri)"
810,1.0,"(car,davidfoyn)"
811,1.0,"(car,davidhasselhoff)"
812,1.0,"(car,davidhobrik)"
813,4.0,"(car,davidhuddo)"
814,1.0,"(car,davidisgoat)"
815,1.0,"(car,davidschneid)"
816,314.0,"(car,day)"
817,1.0,"(car,dayth)"
818,1.0,"(car,dbirch214)"
819,2.0,"(car,dbun213)"
820,1.0,"(car,dc_arvsgt)"
821,43.0,"(car,deal)"
822,2.0,"(car,dealerth)"
823,1.0,"(car,deanackles94)"
824,35.0,"(car,death)"
825,1.0,"(car,debilit)"
826,3.0,"(car,decemb)"
827,1.0,"(car,deckedout)"
828,1.0,"(car,decko)"
829,2.0,"(car,declin)"
830,1.0,"(car,deduct)"
831,1.0,"(car,deealexandria42)"
832,1.0,"(car,deeeeeeeeeep)"
833,1.0,"(car,deem)"
834,1.0,"(car,deepblack)"
835,1.0,"(car,deepstateexpos)"
836,7.0,"(car,deer)"
837,9.0,"(car,def)"
838,1.0,"(car,defenc)"
839,1.0,"(car,deficit)"
840,3.0,"(car,defin)"
841,1.0,"(car,defozzi)"
