,count,pair,word,cooccurword,alphaword
94,2.0,"(also,bubbl)",also,bubbl,alsobubbl
95,1.0,"(also,buddi)",also,buddi,alsobuddi
96,1.0,"(also,bugger)",also,bugger,alsobugger
97,1.0,"(also,burst)",also,burst,alsoburst
98,1.0,"(also,calfe)",also,calfe,alsocalfe
99,3.0,"(also,camera)",also,camera,alsocamera
100,1.0,"(also,campus)",also,campus,alsocampus
101,3.0,"(also,car)",also,car,alsocar
102,54.0,"(also,carbon)",also,carbon,alsocarbon
103,4.0,"(also,carbonfib)",also,carbonfib,alsocarbonfib
104,2.0,"(also,care)",also,care,alsocare
105,1.0,"(also,carl)",also,carl,alsocarl
106,4.0,"(also,casual)",also,casual,alsocasual
107,5.0,"(also,categori)",also,categori,alsocategori
108,1.0,"(also,centerlin)",also,centerlin,alsocenterlin
109,1.0,"(also,centimet)",also,centimet,alsocentimet
110,2.0,"(also,chainringa)",also,chainringa,alsochainringa
111,1.0,"(also,championship)",also,championship,alsochampionship
112,1.0,"(also,changer)",also,changer,alsochanger
113,1.0,"(also,charl)",also,charl,alsocharl
114,1.0,"(also,chosen)",also,chosen,alsochosen
115,1.0,"(also,chris)",also,chris,alsochris
116,1.0,"(also,citywis)",also,citywis,alsocitywis
117,1.0,"(also,clari)",also,clari,alsoclari
118,2.0,"(also,clement)",also,clement,alsoclement
119,1.0,"(also,cliffdrop)",also,cliffdrop,alsocliffdrop
120,1.0,"(also,clipclosur)",also,clipclosur,alsoclipclosur
121,2.0,"(also,closest)",also,closest,alsoclosest
122,1.0,"(also,clutch)",also,clutch,alsoclutch
123,1.0,"(also,coach)",also,coach,alsocoach
124,1.0,"(also,coauthor)",also,coauthor,alsocoauthor
125,5.0,"(also,code)",also,code,alsocode
126,1.0,"(also,coilshock)",also,coilshock,alsocoilshock
127,2.0,"(also,combo)",also,combo,alsocombo
128,5.0,"(also,compact)",also,compact,alsocompact
129,1.0,"(also,complaint)",also,complaint,alsocomplaint
130,14.0,"(also,complet)",also,complet,alsocomplet
131,21.0,"(also,connect)",also,connect,alsoconnect
132,1.0,"(also,consent)",also,consent,alsoconsent
133,8.0,"(also,contact)",also,contact,alsocontact
134,1.0,"(also,contest)",also,contest,alsocontest
135,3.0,"(also,conveni)",also,conveni,alsoconveni
136,2.0,"(also,coppi)",also,coppi,alsocoppi
137,1.0,"(also,cordura)",also,cordura,alsocordura
138,4.0,"(also,core)",also,core,alsocore
139,2.0,"(also,corvus)",also,corvus,alsocorvus
140,33.0,"(also,could)",also,could,alsocould
141,1.0,"(also,cozi)",also,cozi,alsocozi
142,2.0,"(also,crack)",also,crack,alsocrack
143,3.0,"(also,creek)",also,creek,alsocreek
144,1.0,"(also,cri)",also,cri,alsocri
145,6.0,"(also,cross)",also,cross,alsocross
146,6.0,"(also,crown)",also,crown,alsocrown
147,3.0,"(also,damag)",also,damag,alsodamag
148,1.0,"(also,decouplera)",also,decouplera,alsodecouplera
149,3.0,"(also,deep)",also,deep,alsodeep
150,1.0,"(also,delic)",also,delic,alsodelic
151,1.0,"(also,dental)",also,dental,alsodental
152,3.0,"(also,descend)",also,descend,alsodescend
153,62.0,"(also,design)",also,design,alsodesign
154,2.0,"(also,detach)",also,detach,alsodetach
155,2.0,"(also,deterr)",also,deterr,alsodeterr
156,1.0,"(also,dfuse)",also,dfuse,alsodfuse
157,7.0,"(also,diamet)",also,diamet,alsodiamet
158,25.0,"(also,differ)",also,differ,alsodiffer
159,1.0,"(also,differenti)",also,differenti,alsodifferenti
160,1.0,"(also,differentlyit)",also,differentlyit,alsodifferentlyit
161,1.0,"(also,dilut)",also,dilut,alsodilut
162,4.0,"(also,discbrak)",also,discbrak,alsodiscbrak
163,1.0,"(also,discon)",also,discon,alsodiscon
164,1.0,"(also,dish)",also,dish,alsodish
165,1.0,"(also,django)",also,django,alsodjango
166,2.0,"(also,doman)",also,doman,alsodoman
167,1.0,"(also,doublewal)",also,doublewal,alsodoublewal
168,13.0,"(also,downhil)",also,downhil,alsodownhil
169,1.0,"(also,dr)",also,dr,alsodr
170,2.0,"(also,draw)",also,draw,alsodraw
171,15.0,"(also,drop)",also,drop,alsodrop
172,2.0,"(also,dualcrown)",also,dualcrown,alsodualcrown
173,1.0,"(also,duallink)",also,duallink,alsoduallink
174,2.0,"(also,due)",also,due,alsodue
175,1.0,"(also,dull)",also,dull,alsodull
176,1.0,"(also,dump)",also,dump,alsodump
177,5.0,"(also,dura)",also,dura,alsodura
178,1.0,"(also,durableaft)",also,durableaft,alsodurableaft
179,1.0,"(also,duti)",also,duti,alsoduti
180,1.0,"(also,dwidth)",also,dwidth,alsodwidth
181,4.0,"(also,eagl)",also,eagl,alsoeagl
182,2.0,"(also,earli)",also,earli,alsoearli
183,5.0,"(also,earlier)",also,earlier,alsoearlier
184,1.0,"(also,easton)",also,easton,alsoeaston
185,2.0,"(also,ebik)",also,ebik,alsoebik
186,1.0,"(also,eco)",also,eco,alsoeco
187,1.0,"(also,electrolyt)",also,electrolyt,alsoelectrolyt
188,1.0,"(also,embed)",also,embed,alsoembed
189,1.0,"(also,endurostyl)",also,endurostyl,alsoendurostyl
190,9.0,"(also,engag)",also,engag,alsoengag
191,28.0,"(also,enough)",also,enough,alsoenough
192,5.0,"(also,enter)",also,enter,alsoenter
193,1.0,"(also,erac)",also,erac,alsoerac
194,1.0,"(also,esi)",also,esi,alsoesi
195,2.0,"(also,essenc)",also,essenc,alsoessenc
196,2.0,"(also,establish)",also,establish,alsoestablish
197,1.0,"(also,etub)",also,etub,alsoetub
198,4.0,"(also,ever)",also,ever,alsoever
199,2.0,"(also,exercis)",also,exercis,alsoexercis
200,1.0,"(also,exhilar)",also,exhilar,alsoexhilar
201,3.0,"(also,expect)",also,expect,alsoexpect
202,4.0,"(also,extens)",also,extens,alsoextens
203,2.0,"(also,extern)",also,extern,alsoextern
204,2.0,"(also,extrem)",also,extrem,alsoextrem
205,15.0,"(also,eye)",also,eye,alsoeye
206,3.0,"(also,eyewear)",also,eyewear,alsoeyewear
207,13.0,"(also,fabric)",also,fabric,alsofabric
208,2.0,"(also,fall)",also,fall,alsofall
209,2.0,"(also,famili)",also,famili,alsofamili
210,1.0,"(also,famous)",also,famous,alsofamous
211,2.0,"(also,fashionista)",also,fashionista,alsofashionista
212,3.0,"(also,fatback)",also,fatback,alsofatback
213,2.0,"(also,fausto)",also,fausto,alsofausto
214,8.0,"(also,favorit)",also,favorit,alsofavorit
215,6.0,"(also,feedback)",also,feedback,alsofeedback
216,11.0,"(also,fender)",also,fender,alsofender
217,1.0,"(also,field)",also,field,alsofield
218,2.0,"(also,final)",also,final,alsofinal
219,26.0,"(also,find)",also,find,alsofind
220,5.0,"(also,firm)",also,firm,alsofirm
221,17.0,"(also,first)",also,first,alsofirst
222,2.0,"(also,fitbut)",also,fitbut,alsofitbut
223,1.0,"(also,flagship)",also,flagship,alsoflagship
224,1.0,"(also,flap)",also,flap,alsoflap
225,1.0,"(also,flash)",also,flash,alsoflash
226,1.0,"(also,flatmount)",also,flatmount,alsoflatmount
227,3.0,"(also,flatter)",also,flatter,alsoflatter
228,1.0,"(also,flexstay)",also,flexstay,alsoflexstay
229,10.0,"(also,float)",also,float,alsofloat
230,1.0,"(also,flotat)",also,flotat,alsoflotat
231,5.0,"(also,flow)",also,flow,alsoflow
232,2.0,"(also,flowier)",also,flowier,alsoflowier
233,1.0,"(also,folder)",also,folder,alsofolder
234,2.0,"(also,founder)",also,founder,alsofounder
235,1.0,"(also,fourtim)",also,fourtim,alsofourtim
236,1.0,"(also,framesthi)",also,framesthi,alsoframesthi
237,1.0,"(also,fresher)",also,fresher,alsofresher
238,1.0,"(also,frill)",also,frill,alsofrill
239,1.0,"(also,fulcrum)",also,fulcrum,alsofulcrum
240,1.0,"(also,fuzzi)",also,fuzzi,alsofuzzi
241,1.0,"(also,gadget)",also,gadget,alsogadget
242,1.0,"(also,gaitor)",also,gaitor,alsogaitor
243,2.0,"(also,gargantuan)",also,gargantuan,alsogargantuan
244,1.0,"(also,gaug)",also,gaug,alsogaug
245,2.0,"(also,gel)",also,gel,alsogel
246,1.0,"(also,genet)",also,genet,alsogenet
247,10.0,"(also,geometri)",also,geometri,alsogeometri
248,1.0,"(also,goanywher)",also,goanywher,alsogoanywher
249,27.0,"(also,good)",also,good,alsogood
250,1.0,"(also,gotta)",also,gotta,alsogotta
251,1.0,"(also,gp)",also,gp,alsogp
252,19.0,"(also,grip)",also,grip,alsogrip
253,4.0,"(also,grip2)",also,grip2,alsogrip2
254,1.0,"(also,groceri)",also,groceri,alsogroceri
255,1.0,"(also,groov)",also,groov,alsogroov
256,4.0,"(also,gum)",also,gum,alsogum
257,1.0,"(also,gut)",also,gut,alsogut
258,1.0,"(also,handlebarmount)",also,handlebarmount,alsohandlebarmount
259,1.0,"(also,has171inch)",also,has171inch,alsohas171inch
260,4.0,"(also,have)",also,have,alsohave
261,31.0,"(also,head)",also,head,alsohead
262,2.0,"(also,hear)",also,hear,alsohear
263,8.0,"(also,heavier)",also,heavier,alsoheavier
264,1.0,"(also,hex)",also,hex,alsohex
265,5.0,"(also,hill)",also,hill,alsohill
266,2.0,"(also,hint)",also,hint,alsohint
267,3.0,"(also,holder)",also,holder,alsoholder
268,1.0,"(also,housebuilt)",also,housebuilt,alsohousebuilt
269,1.0,"(also,howev)",also,howev,alsohowev
270,1.0,"(also,hrm)",also,hrm,alsohrm
271,1.0,"(also,hud)",also,hud,alsohud
272,2.0,"(also,hyrd)",also,hyrd,alsohyrd
273,114.0,"(also,i)",also,i,alsoi
274,1.0,"(also,i9)",also,i9,alsoi9
275,1.0,"(also,ib2)",also,ib2,alsoib2
276,1.0,"(also,ibiss)",also,ibiss,alsoibiss
277,1.0,"(also,immedi)",also,immedi,alsoimmedi
278,6.0,"(also,import)",also,import,alsoimport
279,1.0,"(also,incom)",also,incom,alsoincom
280,7.0,"(also,inform)",also,inform,alsoinform
281,15.0,"(also,instead)",also,instead,alsoinstead
282,2.0,"(also,instinct)",also,instinct,alsoinstinct
283,4.0,"(also,insul)",also,insul,alsoinsul
284,1.0,"(also,intrigu)",also,intrigu,alsointrigu
285,1.0,"(also,island)",also,island,alsoisland
286,5.0,"(also,issu)",also,issu,alsoissu
287,2.0,"(also,itll)",also,itll,alsoitll
288,10.0,"(also,jacket)",also,jacket,alsojacket
289,14.0,"(also,jet)",also,jet,alsojet
290,2.0,"(also,judg)",also,judg,alsojudg
291,2.0,"(also,junction)",also,junction,alsojunction
292,1.0,"(also,kashima)",also,kashima,alsokashima
293,40.0,"(also,keep)",also,keep,alsokeep
294,1.0,"(also,kestrel)",also,kestrel,alsokestrel
295,3.0,"(also,key)",also,key,alsokey
296,10.0,"(also,kit)",also,kit,alsokit
297,1.0,"(also,kmh)",also,kmh,alsokmh
298,1.0,"(also,knee)",also,knee,alsoknee
299,1.0,"(also,lag)",also,lag,alsolag
300,7.0,"(also,larg)",also,larg,alsolarg
301,1.0,"(also,laseretch)",also,laseretch,alsolaseretch
302,1.0,"(also,leakag)",also,leakag,alsoleakag
303,1.0,"(also,leakproof)",also,leakproof,alsoleakproof
304,5.0,"(also,leav)",also,leav,alsoleav
305,1.0,"(also,legal)",also,legal,alsolegal
306,1.0,"(also,lend)",also,lend,alsolend
307,1.0,"(also,lengthi)",also,lengthi,alsolengthi
308,1.0,"(also,lessexpens)",also,lessexpens,alsolessexpens
309,1.0,"(also,lessthanstellar)",also,lessthanstellar,alsolessthanstellar
310,9.0,"(also,level)",also,level,alsolevel
311,1.0,"(also,leverag)",also,leverag,alsoleverag
312,2.0,"(also,lezyn)",also,lezyn,alsolezyn
313,2.0,"(also,lid)",also,lid,alsolid
314,4.0,"(also,lift)",also,lift,alsolift
315,5.0,"(also,lightest)",also,lightest,alsolightest
316,11.0,"(also,lightweight)",also,lightweight,alsolightweight
317,90.0,"(also,like)",also,like,alsolike
318,2.0,"(also,limitson)",also,limitson,alsolimitson
319,4.0,"(also,liner)",also,liner,alsoliner
320,2.0,"(also,listen)",also,listen,alsolisten
321,1.0,"(also,lone)",also,lone,alsolone
322,1.0,"(also,longabout)",also,longabout,alsolongabout
323,15.0,"(also,longer)",also,longer,alsolonger
324,1.0,"(also,longevityth)",also,longevityth,alsolongevityth
325,1.0,"(also,loop)",also,loop,alsoloop
326,1.0,"(also,lowcarb)",also,lowcarb,alsolowcarb
327,1.0,"(also,lowlight)",also,lowlight,alsolowlight
328,1.0,"(also,lowspe)",also,lowspe,alsolowspe
329,5.0,"(also,lunch)",also,lunch,alsolunch
330,1.0,"(also,lust)",also,lust,alsolust
331,5.0,"(also,magnet)",also,magnet,alsomagnet
332,3.0,"(also,main)",also,main,alsomain
333,6.0,"(also,maintain)",also,maintain,alsomaintain
334,1.0,"(also,male)",also,male,alsomale
335,2.0,"(also,manual2)",also,manual2,alsomanual2
336,1.0,"(also,marin)",also,marin,alsomarin
337,3.0,"(also,mass)",also,mass,alsomass
338,3.0,"(also,me)",also,me,alsome
339,10.0,"(also,men)",also,men,alsomen
340,1.0,"(also,microdi)",also,microdi,alsomicrodi
341,1.0,"(also,midpric)",also,midpric,alsomidpric
342,1.0,"(also,midvalvea)",also,midvalvea,alsomidvalvea
343,2.0,"(also,miguel)",also,miguel,alsomiguel
344,2.0,"(also,mind)",also,mind,alsomind
345,1.0,"(also,minimalist)",also,minimalist,alsominimalist
346,11.0,"(also,mip)",also,mip,alsomip
347,1.0,"(also,miser)",also,miser,alsomiser
348,57.0,"(also,model)",also,model,alsomodel
349,1.0,"(also,modulebrak)",also,modulebrak,alsomodulebrak
350,1.0,"(also,moment)",also,moment,alsomoment
351,2.0,"(also,neck)",also,neck,alsoneck
352,6.0,"(also,never)",also,never,alsonever
353,6.0,"(also,newli)",also,newli,alsonewli
354,1.0,"(also,nilson)",also,nilson,alsonilson
355,1.0,"(also,nine)",also,nine,alsonine
356,1.0,"(also,nonlock)",also,nonlock,alsononlock
357,1.0,"(also,nook)",also,nook,alsonook
358,1.0,"(also,notif)",also,notif,alsonotif
359,2.0,"(also,nut)",also,nut,alsonut
360,3.0,"(also,nylon)",also,nylon,alsonylon
361,1.0,"(also,obes)",also,obes,alsoobes
362,2.0,"(also,obliter)",also,obliter,alsoobliter
363,4.0,"(also,of)",also,of,alsoof
364,7.0,"(also,oil)",also,oil,alsooil
365,1.0,"(also,onli)",also,onli,alsoonli
366,1.0,"(also,onoff)",also,onoff,alsoonoff
367,1.0,"(also,opinion)",also,opinion,alsoopinion
368,1.0,"(also,optic)",also,optic,alsooptic
369,2.0,"(also,orang)",also,orang,alsoorang
370,1.0,"(also,otto)",also,otto,alsootto
371,2.0,"(also,ounc)",also,ounc,alsoounc
372,2.0,"(also,our)",also,our,alsoour
373,6.0,"(also,outsid)",also,outsid,alsooutsid
374,1.0,"(also,outstand)",also,outstand,alsooutstand
375,1.0,"(also,overnight)",also,overnight,alsoovernight
376,2.0,"(also,overs)",also,overs,alsoovers
377,1.0,"(also,panach)",also,panach,alsopanach
378,2.0,"(also,pantani)",also,pantani,alsopantani
379,1.0,"(also,paper)",also,paper,alsopaper
380,1.0,"(also,parent)",also,parent,alsoparent
381,1.0,"(also,park)",also,park,alsopark
382,6.0,"(also,pattern)",also,pattern,alsopattern
383,3.0,"(also,pavement)",also,pavement,alsopavement
384,9.0,"(also,peopl)",also,peopl,alsopeopl
385,1.0,"(also,performancedriven)",also,performancedriven,alsoperformancedriven
386,1.0,"(also,perhap)",also,perhap,alsoperhap
387,1.0,"(also,phillip)",also,phillip,alsophillip
388,1.0,"(also,phones)",also,phones,alsophones
389,2.0,"(also,pickman)",also,pickman,alsopickman
390,1.0,"(also,pikethough)",also,pikethough,alsopikethough
391,8.0,"(also,pinarello)",also,pinarello,alsopinarello
392,2.0,"(also,pinch)",also,pinch,alsopinch
393,1.0,"(also,plump)",also,plump,alsoplump
394,1.0,"(also,plushyetcontrol)",also,plushyetcontrol,alsoplushyetcontrol
395,11.0,"(also,pocket)",also,pocket,alsopocket
396,2.0,"(also,polycarbon)",also,polycarbon,alsopolycarbon
397,9.0,"(also,possibl)",also,possibl,alsopossibl
398,38.0,"(also,power)",also,power,alsopower
399,1.0,"(also,powertap)",also,powertap,alsopowertap
400,1.0,"(also,precious)",also,precious,alsoprecious
401,1.0,"(also,preferencesom)",also,preferencesom,alsopreferencesom
402,2.0,"(also,prevail)",also,prevail,alsoprevail
403,2.0,"(also,primarili)",also,primarili,alsoprimarili
404,1.0,"(also,productsshebeest)",also,productsshebeest,alsoproductsshebeest
405,2.0,"(also,proprietari)",also,proprietari,alsoproprietari
406,1.0,"(also,qangl)",also,qangl,alsoqangl
407,8.0,"(also,qualiti)",also,qualiti,alsoqualiti
408,1.0,"(also,quash)",also,quash,alsoquash
409,2.0,"(also,quiet)",also,quiet,alsoquiet
410,4.0,"(also,quit)",also,quit,alsoquit
411,1.0,"(also,racersinstead)",also,racersinstead,alsoracersinstead
412,1.0,"(also,radar)",also,radar,alsoradar
413,2.0,"(also,radiat)",also,radiat,alsoradiat
414,5.0,"(also,rail)",also,rail,alsorail
415,1.0,"(also,rais)",also,rais,alsorais
416,1.0,"(also,raw)",also,raw,alsoraw
417,4.0,"(also,rd)",also,rd,alsord
418,10.0,"(also,reach)",also,reach,alsoreach
419,8.0,"(also,red)",also,red,alsored
420,5.0,"(also,reinforc)",also,reinforc,alsoreinforc
421,1.0,"(also,rejuven)",also,rejuven,alsorejuven
422,8.0,"(also,relat)",also,relat,alsorelat
423,3.0,"(also,relationship)",also,relationship,alsorelationship
424,1.0,"(also,reli)",also,reli,alsoreli
425,7.0,"(also,repair)",also,repair,alsorepair
426,1.0,"(also,repeat)",also,repeat,alsorepeat
427,1.0,"(also,request)",also,request,alsorequest
428,2.0,"(also,respect)",also,respect,alsorespect
429,9.0,"(also,retent)",also,retent,alsoretent
430,1.0,"(also,richard)",also,richard,alsorichard
431,12.0,"(also,right)",also,right,alsoright
432,32.0,"(also,rim)",also,rim,alsorim
433,1.0,"(also,ripmo)",also,ripmo,alsoripmo
434,1.0,"(also,robust)",also,robust,alsorobust
435,1.0,"(also,rocket)",also,rocket,alsorocket
436,1.0,"(also,roster)",also,roster,alsoroster
437,6.0,"(also,rough)",also,rough,alsorough
438,1.0,"(also,rp5)",also,rp5,alsorp5
439,2.0,"(also,rpm)",also,rpm,alsorpm
440,1.0,"(also,rpt)",also,rpt,alsorpt
441,2.0,"(also,ruin)",also,ruin,alsoruin
442,2.0,"(also,rule)",also,rule,alsorule
443,1.0,"(also,rump)",also,rump,alsorump
444,1.0,"(also,runor)",also,runor,alsorunor
445,2.0,"(also,ruze)",also,ruze,alsoruze
446,1.0,"(also,s175mm)",also,s175mm,alsos175mm
447,25.0,"(also,saddl)",also,saddl,alsosaddl
448,2.0,"(also,samaritan)",also,samaritan,alsosamaritan
449,1.0,"(also,san)",also,san,alsosan
450,1.0,"(also,scratchingto)",also,scratchingto,alsoscratchingto
451,1.0,"(also,scurv)",also,scurv,alsoscurv
452,2.0,"(also,season)",also,season,alsoseason
453,1.0,"(also,secret)",also,secret,alsosecret
454,2.0,"(also,semifit)",also,semifit,alsosemifit
455,4.0,"(also,sensat)",also,sensat,alsosensat
456,1.0,"(also,serio)",also,serio,alsoserio
457,1.0,"(also,sexual)",also,sexual,alsosexual
458,2.0,"(also,shed)",also,shed,alsoshed
459,1.0,"(also,shim)",also,shim,alsoshim
460,1.0,"(also,shocksiz)",also,shocksiz,alsoshocksiz
461,11.0,"(also,shop)",also,shop,alsoshop
462,1.0,"(also,shorten)",also,shorten,alsoshorten
463,1.0,"(also,shoulder)",also,shoulder,alsoshoulder
464,13.0,"(also,show)",also,show,alsoshow
465,1.0,"(also,shrew)",also,shrew,alsoshrew
466,28.0,"(also,side)",also,side,alsoside
467,1.0,"(also,sideslop)",also,sideslop,alsosideslop
468,14.0,"(also,similar)",also,similar,alsosimilar
469,4.0,"(also,sinc)",also,sinc,alsosinc
470,3.0,"(also,singl)",also,singl,alsosingl
471,3.0,"(also,singletrack)",also,singletrack,alsosingletrack
472,3.0,"(also,sinter)",also,sinter,alsosinter
473,3.0,"(also,situat)",also,situat,alsosituat
474,4.0,"(also,sizespecif)",also,sizespecif,alsosizespecif
475,1.0,"(also,sizeth)",also,sizeth,alsosizeth
476,6.0,"(also,skin)",also,skin,alsoskin
477,2.0,"(also,skyward)",also,skyward,alsoskyward
478,4.0,"(also,slack)",also,slack,alsoslack
479,3.0,"(also,sleek)",also,sleek,alsosleek
480,2.0,"(also,smallimpress)",also,smallimpress,alsosmallimpress
481,2.0,"(also,smith)",also,smith,alsosmith
482,1.0,"(also,snappi)",also,snappi,alsosnappi
483,3.0,"(also,snug)",also,snug,alsosnug
484,6.0,"(also,so)",also,so,alsoso
485,1.0,"(also,soap)",also,soap,alsosoap
486,1.0,"(also,soften)",also,soften,alsosoften
487,2.0,"(also,sold)",also,sold,alsosold
488,3.0,"(also,someon)",also,someon,alsosomeon
489,1.0,"(also,sometim)",also,sometim,alsosometim
490,6.0,"(also,sound)",also,sound,alsosound
491,2.0,"(also,spacer)",also,spacer,alsospacer
492,1.0,"(also,spare)",also,spare,alsospare
493,2.0,"(also,spd)",also,spd,alsospd
494,9.0,"(also,spoke)",also,spoke,alsospoke
495,10.0,"(also,steel)",also,steel,alsosteel
496,6.0,"(also,steeper)",also,steeper,alsosteeper
497,3.0,"(also,stori)",also,stori,alsostori
498,1.0,"(also,straighter)",also,straighter,alsostraighter
499,1.0,"(also,streettun)",also,streettun,alsostreettun
500,3.0,"(also,strip)",also,strip,alsostrip
501,2.0,"(also,stroke)",also,stroke,alsostroke
502,1.0,"(also,stumpjumperbesid)",also,stumpjumperbesid,alsostumpjumperbesid
503,2.0,"(also,sturdi)",also,sturdi,alsosturdi
504,1.0,"(also,subsequ)",also,subsequ,alsosubsequ
505,1.0,"(also,suffer)",also,suffer,alsosuffer
506,4.0,"(also,summer)",also,summer,alsosummer
507,1.0,"(also,sunniest)",also,sunniest,alsosunniest
508,3.0,"(also,suspect)",also,suspect,alsosuspect
509,1.0,"(also,suspicion)",also,suspicion,alsosuspicion
510,2.0,"(also,sustain)",also,sustain,alsosustain
511,10.0,"(also,sweat)",also,sweat,alsosweat
512,1.0,"(also,sweatiest)",also,sweatiest,alsosweatiest
513,3.0,"(also,switchblad)",also,switchblad,alsoswitchblad
514,1.0,"(also,tall)",also,tall,alsotall
515,1.0,"(also,tensil)",also,tensil,alsotensil
516,1.0,"(also,tern)",also,tern,alsotern
517,404.0,"(also,the)",also,the,alsothe
518,5.0,"(also,theyll)",also,theyll,alsotheyll
519,4.0,"(also,thin)",also,thin,alsothin
520,17.0,"(also,three)",also,three,alsothree
521,1.0,"(also,ticket)",also,ticket,alsoticket
522,4.0,"(also,tip)",also,tip,alsotip
523,2.0,"(also,toe)",also,toe,alsotoe
