,count,pair,word,cooccurword,alphaword
71,3.0,"(amp,band)",amp,band,ampband
72,1.0,"(amp,bare)",amp,bare,ampbare
73,1.0,"(amp,barrier)",amp,barrier,ampbarrier
74,1.0,"(amp,bart)",amp,bart,ampbart
75,1.0,"(amp,basi)",amp,basi,ampbasi
76,1.0,"(amp,batter)",amp,batter,ampbatter
77,1.0,"(amp,bbcpm)",amp,bbcpm,ampbbcpm
78,4.0,"(amp,be)",amp,be,ampbe
79,3.0,"(amp,bear)",amp,bear,ampbear
80,1.0,"(amp,been)",amp,been,ampbeen
81,1.0,"(amp,beg)",amp,beg,ampbeg
82,1.0,"(amp,bell)",amp,bell,ampbell
83,8.0,"(amp,best)",amp,best,ampbest
84,1.0,"(amp,bias)",amp,bias,ampbias
85,2.0,"(amp,bicyclist)",amp,bicyclist,ampbicyclist
86,3.0,"(amp,bikefriend)",amp,bikefriend,ampbikefriend
87,1.0,"(amp,bikerid)",amp,bikerid,ampbikerid
88,3.0,"(amp,bikinginla)",amp,bikinginla,ampbikinginla
89,1.0,"(amp,blinker)",amp,blinker,ampblinker
90,12.0,"(amp,blockedbikenyc)",amp,blockedbikenyc,ampblockedbikenyc
91,1.0,"(amp,blog)",amp,blog,ampblog
92,2.0,"(amp,bmx)",amp,bmx,ampbmx
93,1.0,"(amp,bmxlife)",amp,bmxlife,ampbmxlife
94,1.0,"(amp,bone)",amp,bone,ampbone
95,1.0,"(amp,bonus)",amp,bonus,ampbonus
96,3.0,"(amp,boost)",amp,boost,ampboost
97,2.0,"(amp,bound)",amp,bound,ampbound
98,1.0,"(amp,bournvill)",amp,bournvill,ampbournvill
99,1.0,"(amp,boyfriend)",amp,boyfriend,ampboyfriend
100,1.0,"(amp,brae)",amp,brae,ampbrae
101,1.0,"(amp,brazi)",amp,brazi,ampbrazi
102,1.0,"(amp,bridge8hub)",amp,bridge8hub,ampbridge8hub
103,1.0,"(amp,broke)",amp,broke,ampbroke
104,2.0,"(amp,brookhaven)",amp,brookhaven,ampbrookhaven
105,1.0,"(amp,bulbout)",amp,bulbout,ampbulbout
106,1.0,"(amp,bungalow)",amp,bungalow,ampbungalow
107,1.0,"(amp,burger)",amp,burger,ampburger
108,1.0,"(amp,burglari)",amp,burglari,ampburglari
109,7.0,"(amp,busi)",amp,busi,ampbusi
110,1.0,"(amp,buss)",amp,buss,ampbuss
111,1.0,"(amp,by)",amp,by,ampby
112,1.0,"(amp,c25blh)",amp,c25blh,ampc25blh
113,2.0,"(amp,calvinamphobb)",amp,calvinamphobb,ampcalvinamphobb
114,3.0,"(amp,camera)",amp,camera,ampcamera
115,3.0,"(amp,canal)",amp,canal,ampcanal
116,1.0,"(amp,card)",amp,card,ampcard
117,4.0,"(amp,castro)",amp,castro,ampcastro
118,7.0,"(amp,cat)",amp,cat,ampcat
119,1.0,"(amp,cedar)",amp,cedar,ampcedar
120,2.0,"(amp,chamble)",amp,chamble,ampchamble
121,2.0,"(amp,chase)",amp,chase,ampchase
122,1.0,"(amp,chicagocaps01)",amp,chicagocaps01,ampchicagocaps01
123,2.0,"(amp,child)",amp,child,ampchild
124,1.0,"(amp,chocol)",amp,chocol,ampchocol
125,1.0,"(amp,chrishallrid)",amp,chrishallrid,ampchrishallrid
126,11.0,"(amp,citi)",amp,citi,ampciti
127,1.0,"(amp,cityofboston)",amp,cityofboston,ampcityofboston
128,1.0,"(amp,civilengin)",amp,civilengin,ampcivilengin
129,3.0,"(amp,clavicl)",amp,clavicl,ampclavicl
130,4.0,"(amp,clay)",amp,clay,ampclay
131,1.0,"(amp,coal)",amp,coal,ampcoal
132,2.0,"(amp,colleg)",amp,colleg,ampcolleg
133,17.0,"(amp,come)",amp,come,ampcome
134,2.0,"(amp,comment)",amp,comment,ampcomment
135,5.0,"(amp,communityboard1)",amp,communityboard1,ampcommunityboard1
136,1.0,"(amp,conductor)",amp,conductor,ampconductor
137,2.0,"(amp,confirm)",amp,confirm,ampconfirm
138,1.0,"(amp,confront)",amp,confront,ampconfront
139,1.0,"(amp,congress)",amp,congress,ampcongress
140,2.0,"(amp,consid)",amp,consid,ampconsid
141,1.0,"(amp,contiuk)",amp,contiuk,ampcontiuk
142,1.0,"(amp,conveniencecomfortutil)",amp,conveniencecomfortutil,ampconveniencecomfortutil
143,1.0,"(amp,cop)",amp,cop,ampcop
144,4.0,"(amp,coupon)",amp,coupon,ampcoupon
145,6.0,"(amp,cours)",amp,cours,ampcours
146,3.0,"(amp,crack)",amp,crack,ampcrack
147,2.0,"(amp,credit)",amp,credit,ampcredit
148,1.0,"(amp,crippl)",amp,crippl,ampcrippl
149,2.0,"(amp,crosswalk)",amp,crosswalk,ampcrosswalk
150,1.0,"(amp,cspc)",amp,cspc,ampcspc
151,7.0,"(amp,current)",amp,current,ampcurrent
152,6.0,"(amp,cut)",amp,cut,ampcut
153,4.0,"(amp,cvs)",amp,cvs,ampcvs
154,1.0,"(amp,cyari)",amp,cyari,ampcyari
155,1.0,"(amp,cyclinglif)",amp,cyclinglif,ampcyclinglif
156,9.0,"(amp,dad)",amp,dad,ampdad
157,1.0,"(amp,daft)",amp,daft,ampdaft
158,6.0,"(amp,damag)",amp,damag,ampdamag
159,3.0,"(amp,danger)",amp,danger,ampdanger
160,1.0,"(amp,davidson)",amp,davidson,ampdavidson
161,1.0,"(amp,dayton)",amp,dayton,ampdayton
162,3.0,"(amp,definit)",amp,definit,ampdefinit
163,1.0,"(amp,deliber)",amp,deliber,ampdeliber
164,1.0,"(amp,deliveri)",amp,deliveri,ampdeliveri
165,3.0,"(amp,densiti)",amp,densiti,ampdensiti
166,1.0,"(amp,determin)",amp,determin,ampdetermin
167,12.0,"(amp,didnt)",amp,didnt,ampdidnt
168,2.0,"(amp,dinner)",amp,dinner,ampdinner
169,3.0,"(amp,direct)",amp,direct,ampdirect
170,7.0,"(amp,dirt)",amp,dirt,ampdirt
171,1.0,"(amp,disord)",amp,disord,ampdisord
172,2.0,"(amp,distract)",amp,distract,ampdistract
173,2.0,"(amp,divvycloud)",amp,divvycloud,ampdivvycloud
174,1.0,"(amp,djkhale)",amp,djkhale,ampdjkhale
175,1.0,"(amp,doe)",amp,doe,ampdoe
176,6.0,"(amp,downtown)",amp,downtown,ampdowntown
177,2.0,"(amp,dpd)",amp,dpd,ampdpd
178,2.0,"(amp,dr_dan_1)",amp,dr_dan_1,ampdr_dan_1
179,3.0,"(amp,draw)",amp,draw,ampdraw
180,3.0,"(amp,dream)",amp,dream,ampdream
181,3.0,"(amp,drink)",amp,drink,ampdrink
182,1.0,"(amp,driveway)",amp,driveway,ampdriveway
183,1.0,"(amp,e)",amp,e,ampe
184,1.0,"(amp,ear)",amp,ear,ampear
185,1.0,"(amp,earlier)",amp,earlier,ampearlier
186,1.0,"(amp,easiersaf)",amp,easiersaf,ampeasiersaf
187,1.0,"(amp,ebikepet)",amp,ebikepet,ampebikepet
188,1.0,"(amp,ecofriend)",amp,ecofriend,ampecofriend
189,1.0,"(amp,eg)",amp,eg,ampeg
190,3.0,"(amp,egg)",amp,egg,ampegg
191,1.0,"(amp,eiiiottrichmond)",amp,eiiiottrichmond,ampeiiiottrichmond
192,1.0,"(amp,elementari)",amp,elementari,ampelementari
193,1.0,"(amp,ellipt)",amp,ellipt,ampellipt
194,4.0,"(amp,emin)",amp,emin,ampemin
195,1.0,"(amp,enigma)",amp,enigma,ampenigma
196,1.0,"(amp,entri)",amp,entri,ampentri
197,3.0,"(amp,erik_griswold)",amp,erik_griswold,amperik_griswold
198,1.0,"(amp,est)",amp,est,ampest
199,1.0,"(amp,estim)",amp,estim,ampestim
200,1.0,"(amp,ev)",amp,ev,ampev
201,17.0,"(amp,even)",amp,even,ampeven
202,8.0,"(amp,event)",amp,event,ampevent
203,6.0,"(amp,excit)",amp,excit,ampexcit
204,1.0,"(amp,exclud)",amp,exclud,ampexclud
205,2.0,"(amp,expand)",amp,expand,ampexpand
206,3.0,"(amp,facil)",amp,facil,ampfacil
207,4.0,"(amp,fall)",amp,fall,ampfall
208,1.0,"(amp,fatti)",amp,fatti,ampfatti
209,2.0,"(amp,fentanyl)",amp,fentanyl,ampfentanyl
210,1.0,"(amp,fernride4lif)",amp,fernride4lif,ampfernride4lif
211,1.0,"(amp,fever)",amp,fever,ampfever
212,1.0,"(amp,figur)",amp,figur,ampfigur
213,1.0,"(amp,financ)",amp,financ,ampfinanc
214,2.0,"(amp,financi)",amp,financi,ampfinanci
215,4.0,"(amp,fix)",amp,fix,ampfix
216,2.0,"(amp,flash)",amp,flash,ampflash
217,1.0,"(amp,flew)",amp,flew,ampflew
218,2.0,"(amp,foot)",amp,foot,ampfoot
219,1.0,"(amp,footpath)",amp,footpath,ampfootpath
220,6.0,"(amp,for)",amp,for,ampfor
221,3.0,"(amp,franklin)",amp,franklin,ampfranklin
222,1.0,"(amp,fredericton)",amp,fredericton,ampfredericton
223,2.0,"(amp,frickin)",amp,frickin,ampfrickin
224,1.0,"(amp,frogbik)",amp,frogbik,ampfrogbik
225,1.0,"(amp,ft6)",amp,ft6,ampft6
226,6.0,"(amp,fuck)",amp,fuck,ampfuck
227,4.0,"(amp,full)",amp,full,ampfull
228,1.0,"(amp,futur)",amp,futur,ampfutur
229,7.0,"(amp,game)",amp,game,ampgame
230,2.0,"(amp,gap)",amp,gap,ampgap
231,2.0,"(amp,gcn)",amp,gcn,ampgcn
232,5.0,"(amp,gear)",amp,gear,ampgear
233,3.0,"(amp,geraintthomas86)",amp,geraintthomas86,ampgeraintthomas86
234,6.0,"(amp,girl)",amp,girl,ampgirl
235,1.0,"(amp,globaledmonton)",amp,globaledmonton,ampglobaledmonton
236,2.0,"(amp,glove)",amp,glove,ampglove
237,39.0,"(amp,go)",amp,go,ampgo
238,1.0,"(amp,gobi_on)",amp,gobi_on,ampgobi_on
239,1.0,"(amp,gogreen)",amp,gogreen,ampgogreen
240,1.0,"(amp,gonna)",amp,gonna,ampgonna
241,14.0,"(amp,good)",amp,good,ampgood
242,2.0,"(amp,googl)",amp,googl,ampgoogl
243,1.0,"(amp,goos)",amp,goos,ampgoos
244,1.0,"(amp,grate)",amp,grate,ampgrate
245,1.0,"(amp,gray)",amp,gray,ampgray
246,15.0,"(amp,great)",amp,great,ampgreat
247,2.0,"(amp,greater)",amp,greater,ampgreater
248,1.0,"(amp,grovenor)",amp,grovenor,ampgrovenor
249,2.0,"(amp,gt)",amp,gt,ampgt
250,1.0,"(amp,guess)",amp,guess,ampguess
251,2.0,"(amp,guid)",amp,guid,ampguid
252,1.0,"(amp,gursondeep)",amp,gursondeep,ampgursondeep
253,2.0,"(amp,hackney)",amp,hackney,amphackney
254,1.0,"(amp,halfterm)",amp,halfterm,amphalfterm
255,1.0,"(amp,handlebar)",amp,handlebar,amphandlebar
256,2.0,"(amp,handler)",amp,handler,amphandler
257,7.0,"(amp,hard)",amp,hard,amphard
258,4.0,"(amp,have)",amp,have,amphave
259,2.0,"(amp,hd)",amp,hd,amphd
260,2.0,"(amp,headlight)",amp,headlight,ampheadlight
261,5.0,"(amp,healthi)",amp,healthi,amphealthi
262,1.0,"(amp,healthyfam)",amp,healthyfam,amphealthyfam
263,2.0,"(amp,heard)",amp,heard,ampheard
264,3.0,"(amp,height)",amp,height,ampheight
265,13.0,"(amp,help)",amp,help,amphelp
266,1.0,"(amp,helpingoth)",amp,helpingoth,amphelpingoth
267,6.0,"(amp,here)",amp,here,amphere
268,1.0,"(amp,heritag)",amp,heritag,ampheritag
269,1.0,"(amp,hesit)",amp,hesit,amphesit
270,3.0,"(amp,highway)",amp,highway,amphighway
271,3.0,"(amp,hill)",amp,hill,amphill
272,1.0,"(amp,hlntv)",amp,hlntv,amphlntv
273,1.0,"(amp,hollow)",amp,hollow,amphollow
274,12.0,"(amp,home)",amp,home,amphome
275,4.0,"(amp,hop)",amp,hop,amphop
276,1.0,"(amp,hornet)",amp,hornet,amphornet
277,1.0,"(amp,horsepow)",amp,horsepow,amphorsepow
278,1.0,"(amp,httpstco7urgssqkbi)",amp,httpstco7urgssqkbi,amphttpstco7urgssqkbi
279,1.0,"(amp,httpstco9iekqsgenh)",amp,httpstco9iekqsgenh,amphttpstco9iekqsgenh
280,1.0,"(amp,httpstcoa7tugzlklr)",amp,httpstcoa7tugzlklr,amphttpstcoa7tugzlklr
281,1.0,"(amp,httpstcoa98i3jy64x)",amp,httpstcoa98i3jy64x,amphttpstcoa98i3jy64x
282,1.0,"(amp,httpstcoarupirfie)",amp,httpstcoarupirfie,amphttpstcoarupirfie
283,1.0,"(amp,httpstcobyelrjd1vb)",amp,httpstcobyelrjd1vb,amphttpstcobyelrjd1vb
284,1.0,"(amp,httpstcocrspmvsemm)",amp,httpstcocrspmvsemm,amphttpstcocrspmvsemm
285,1.0,"(amp,httpstcocsd2mm00nv)",amp,httpstcocsd2mm00nv,amphttpstcocsd2mm00nv
286,1.0,"(amp,httpstcodabvorww0q)",amp,httpstcodabvorww0q,amphttpstcodabvorww0q
287,1.0,"(amp,httpstcodcg4rxytfg)",amp,httpstcodcg4rxytfg,amphttpstcodcg4rxytfg
288,1.0,"(amp,httpstcodzkxhcimwk)",amp,httpstcodzkxhcimwk,amphttpstcodzkxhcimwk
289,1.0,"(amp,httpstcoemwmbnu6fw)",amp,httpstcoemwmbnu6fw,amphttpstcoemwmbnu6fw
290,1.0,"(amp,httpstcoeunxaoewt6)",amp,httpstcoeunxaoewt6,amphttpstcoeunxaoewt6
291,2.0,"(amp,httpstcoff2uucowoj)",amp,httpstcoff2uucowoj,amphttpstcoff2uucowoj
292,1.0,"(amp,httpstcoga2r0azpym)",amp,httpstcoga2r0azpym,amphttpstcoga2r0azpym
293,1.0,"(amp,httpstcoggkqwgfjec)",amp,httpstcoggkqwgfjec,amphttpstcoggkqwgfjec
294,1.0,"(amp,httpstcohotvqutngg)",amp,httpstcohotvqutngg,amphttpstcohotvqutngg
295,1.0,"(amp,httpstcoieliikmjaa)",amp,httpstcoieliikmjaa,amphttpstcoieliikmjaa
296,1.0,"(amp,httpstcoipz7daipz9)",amp,httpstcoipz7daipz9,amphttpstcoipz7daipz9
297,1.0,"(amp,httpstcoj26hqaauyw)",amp,httpstcoj26hqaauyw,amphttpstcoj26hqaauyw
298,1.0,"(amp,httpstcojnrgzcdlgl)",amp,httpstcojnrgzcdlgl,amphttpstcojnrgzcdlgl
299,1.0,"(amp,httpstcok2vof44psn)",amp,httpstcok2vof44psn,amphttpstcok2vof44psn
300,1.0,"(amp,httpstcoka4hmt7mwc)",amp,httpstcoka4hmt7mwc,amphttpstcoka4hmt7mwc
301,1.0,"(amp,httpstcokcbjgpsikq)",amp,httpstcokcbjgpsikq,amphttpstcokcbjgpsikq
302,1.0,"(amp,httpstcolxhiucq8d0)",amp,httpstcolxhiucq8d0,amphttpstcolxhiucq8d0
303,1.0,"(amp,httpstcombwatyaglq)",amp,httpstcombwatyaglq,amphttpstcombwatyaglq
304,1.0,"(amp,httpstcoodilhqiuml)",amp,httpstcoodilhqiuml,amphttpstcoodilhqiuml
305,1.0,"(amp,httpstcoph0k8soxnn)",amp,httpstcoph0k8soxnn,amphttpstcoph0k8soxnn
306,2.0,"(amp,httpstcopl3tqudgsp)",amp,httpstcopl3tqudgsp,amphttpstcopl3tqudgsp
307,1.0,"(amp,httpstcoqwcjunju4h)",amp,httpstcoqwcjunju4h,amphttpstcoqwcjunju4h
308,1.0,"(amp,httpstcorfymyvklln)",amp,httpstcorfymyvklln,amphttpstcorfymyvklln
309,1.0,"(amp,httpstcorosgzdcxeh)",amp,httpstcorosgzdcxeh,amphttpstcorosgzdcxeh
310,2.0,"(amp,httpstcosbzkfrvksi)",amp,httpstcosbzkfrvksi,amphttpstcosbzkfrvksi
311,1.0,"(amp,httpstcosj1ccwqa6w)",amp,httpstcosj1ccwqa6w,amphttpstcosj1ccwqa6w
312,1.0,"(amp,httpstcosptqljlmkv)",amp,httpstcosptqljlmkv,amphttpstcosptqljlmkv
313,1.0,"(amp,httpstcotyr0koznkb)",amp,httpstcotyr0koznkb,amphttpstcotyr0koznkb
314,2.0,"(amp,httpstcovt848u9drf)",amp,httpstcovt848u9drf,amphttpstcovt848u9drf
315,1.0,"(amp,httpstcoxrqr7g2acr)",amp,httpstcoxrqr7g2acr,amphttpstcoxrqr7g2acr
316,1.0,"(amp,httpstcoy1akoinjht)",amp,httpstcoy1akoinjht,amphttpstcoy1akoinjht
317,1.0,"(amp,httpstcozp3fjkzjwj)",amp,httpstcozp3fjkzjwj,amphttpstcozp3fjkzjwj
318,2.0,"(amp,huge)",amp,huge,amphuge
319,1.0,"(amp,hyster)",amp,hyster,amphyster
320,2.0,"(amp,hyundai)",amp,hyundai,amphyundai
321,3.0,"(amp,icon)",amp,icon,ampicon
322,3.0,"(amp,ideal)",amp,ideal,ampideal
323,1.0,"(amp,idk)",amp,idk,ampidk
324,2.0,"(amp,iganmu)",amp,iganmu,ampiganmu
325,16.0,"(amp,im)",amp,im,ampim
326,4.0,"(amp,imma)",amp,imma,ampimma
327,2.0,"(amp,imperson)",amp,imperson,ampimperson
328,3.0,"(amp,indoor)",amp,indoor,ampindoor
329,3.0,"(amp,inform)",amp,inform,ampinform
330,1.0,"(amp,insist)",amp,insist,ampinsist
331,2.0,"(amp,inspir)",amp,inspir,ampinspir
332,3.0,"(amp,instal)",amp,instal,ampinstal
333,4.0,"(amp,insur)",amp,insur,ampinsur
334,1.0,"(amp,internship)",amp,internship,ampinternship
335,2.0,"(amp,introduc)",amp,introduc,ampintroduc
336,1.0,"(amp,irv)",amp,irv,ampirv
337,1.0,"(amp,islington)",amp,islington,ampislington
338,1.0,"(amp,itsinthebag)",amp,itsinthebag,ampitsinthebag
339,2.0,"(amp,jacket)",amp,jacket,ampjacket
340,1.0,"(amp,jam)",amp,jam,ampjam
341,1.0,"(amp,jen)",amp,jen,ampjen
342,1.0,"(amp,jimmyt23)",amp,jimmyt23,ampjimmyt23
343,1.0,"(amp,joannamariaw)",amp,joannamariaw,ampjoannamariaw
344,2.0,"(amp,joeykhubbard)",amp,joeykhubbard,ampjoeykhubbard
345,2.0,"(amp,johnni)",amp,johnni,ampjohnni
346,1.0,"(amp,journey)",amp,journey,ampjourney
347,1.0,"(amp,justifi)",amp,justifi,ampjustifi
348,4.0,"(amp,kawasaki)",amp,kawasaki,ampkawasaki
349,1.0,"(amp,keller)",amp,keller,ampkeller
350,13.0,"(amp,kid)",amp,kid,ampkid
351,2.0,"(amp,kilkenni)",amp,kilkenni,ampkilkenni
352,1.0,"(amp,korg)",amp,korg,ampkorg
353,1.0,"(amp,kris_sim)",amp,kris_sim,ampkris_sim
354,1.0,"(amp,ktm)",amp,ktm,ampktm
355,3.0,"(amp,lacbc)",amp,lacbc,amplacbc
356,2.0,"(amp,ladi)",amp,ladi,ampladi
357,3.0,"(amp,land)",amp,land,ampland
358,2.0,"(amp,landscap)",amp,landscap,amplandscap
359,1.0,"(amp,larry_htx)",amp,larry_htx,amplarry_htx
360,9.0,"(amp,later)",amp,later,amplater
361,1.0,"(amp,layla)",amp,layla,amplayla
362,2.0,"(amp,le)",amp,le,ample
363,3.0,"(amp,leg)",amp,leg,ampleg
364,1.0,"(amp,lemond)",amp,lemond,amplemond
365,2.0,"(amp,leovaradkar)",amp,leovaradkar,ampleovaradkar
366,3.0,"(amp,level)",amp,level,amplevel
367,24.0,"(amp,light)",amp,light,amplight
368,6.0,"(amp,link)",amp,link,amplink
369,1.0,"(amp,lmao)",amp,lmao,amplmao
370,6.0,"(amp,locat)",amp,locat,amplocat
371,2.0,"(amp,lock)",amp,lock,amplock
372,4.0,"(amp,lol)",amp,lol,amplol
373,2.0,"(amp,londonparisnow)",amp,londonparisnow,amplondonparisnow
374,4.0,"(amp,lost)",amp,lost,amplost
375,1.0,"(amp,lucki)",amp,lucki,amplucki
376,1.0,"(amp,luckili)",amp,luckili,ampluckili
377,1.0,"(amp,lylesollay)",amp,lylesollay,amplylesollay
378,1.0,"(amp,machin)",amp,machin,ampmachin
379,1.0,"(amp,machinepart)",amp,machinepart,ampmachinepart
380,1.0,"(amp,macon)",amp,macon,ampmacon
381,1.0,"(amp,malik)",amp,malik,ampmalik
382,1.0,"(amp,manag)",amp,manag,ampmanag
383,3.0,"(amp,market)",amp,market,ampmarket
384,10.0,"(amp,martinslewi)",amp,martinslewi,ampmartinslewi
385,2.0,"(amp,massiv)",amp,massiv,ampmassiv
386,1.0,"(amp,mataer)",amp,mataer,ampmataer
387,2.0,"(amp,maximum)",amp,maximum,ampmaximum
388,9.0,"(amp,may)",amp,may,ampmay
389,9.0,"(amp,mayb)",amp,mayb,ampmayb
390,1.0,"(amp,mayorsaward)",amp,mayorsaward,ampmayorsaward
391,5.0,"(amp,member)",amp,member,ampmember
392,2.0,"(amp,mentalhealth)",amp,mentalhealth,ampmentalhealth
393,1.0,"(amp,mention)",amp,mention,ampmention
394,1.0,"(amp,metal)",amp,metal,ampmetal
395,1.0,"(amp,metro)",amp,metro,ampmetro
396,1.0,"(amp,metropoli)",amp,metropoli,ampmetropoli
397,2.0,"(amp,mi)",amp,mi,ampmi
398,1.0,"(amp,midtown)",amp,midtown,ampmidtown
399,1.0,"(amp,migranthelp)",amp,migranthelp,ampmigranthelp
400,2.0,"(amp,mine)",amp,mine,ampmine
401,1.0,"(amp,mirror)",amp,mirror,ampmirror
402,1.0,"(amp,mke)",amp,mke,ampmke
403,2.0,"(amp,mobil)",amp,mobil,ampmobil
404,2.0,"(amp,moor)",amp,moor,ampmoor
405,7.0,"(amp,more)",amp,more,ampmore
406,6.0,"(amp,motor)",amp,motor,ampmotor
407,1.0,"(amp,moustach)",amp,moustach,ampmoustach
408,1.0,"(amp,ms)",amp,ms,ampms
409,1.0,"(amp,multifamuli)",amp,multifamuli,ampmultifamuli
410,2.0,"(amp,murphey)",amp,murphey,ampmurphey
411,2.0,"(amp,mx)",amp,mx,ampmx
412,3.0,"(amp,news)",amp,news,ampnews
413,4.0,"(amp,nhsmillion)",amp,nhsmillion,ampnhsmillion
414,6.0,"(amp,nice)",amp,nice,ampnice
415,1.0,"(amp,nicolasturgeon)",amp,nicolasturgeon,ampnicolasturgeon
416,1.0,"(amp,nightstand)",amp,nightstand,ampnightstand
417,1.0,"(amp,nissan)",amp,nissan,ampnissan
418,1.0,"(amp,noodlemaz)",amp,noodlemaz,ampnoodlemaz
419,5.0,"(amp,not)",amp,not,ampnot
420,1.0,"(amp,notic)",amp,notic,ampnotic
421,1.0,"(amp,nyccouncil)",amp,nyccouncil,ampnyccouncil
422,3.0,"(amp,nypd17)",amp,nypd17,ampnypd17
423,3.0,"(amp,oakdot)",amp,oakdot,ampoakdot
424,1.0,"(amp,obtain)",amp,obtain,ampobtain
425,1.0,"(amp,officialat)",amp,officialat,ampofficialat
426,1.0,"(amp,ol)",amp,ol,ampol
427,1.0,"(amp,olymp)",amp,olymp,ampolymp
428,29.0,"(amp,one)",amp,one,ampone
429,2.0,"(amp,ontario)",amp,ontario,ampontario
430,3.0,"(amp,opportun)",amp,opportun,ampopportun
431,1.0,"(amp,optoutsid)",amp,optoutsid,ampoptoutsid
432,2.0,"(amp,organis)",amp,organis,amporganis
433,1.0,"(amp,other)",amp,other,ampother
434,5.0,"(amp,our)",amp,our,ampour
435,1.0,"(amp,overcom)",amp,overcom,ampovercom
436,3.0,"(amp,pack)",amp,pack,amppack
437,1.0,"(amp,paintbollard)",amp,paintbollard,amppaintbollard
438,1.0,"(amp,pal)",amp,pal,amppal
439,2.0,"(amp,paper)",amp,paper,amppaper
440,1.0,"(amp,parent)",amp,parent,ampparent
441,32.0,"(amp,park)",amp,park,amppark
442,2.0,"(amp,passeng)",amp,passeng,amppasseng
443,5.0,"(amp,past)",amp,past,amppast
444,4.0,"(amp,pavement)",amp,pavement,amppavement
